	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage
Ribc2	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Prl8a9	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Prdm12	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Omt2a	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr93	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr918	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr914	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr796	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr771	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr761	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr714	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr691	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr611	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr367-ps	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr325	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr324	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr26	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr248	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr159	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr1501	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr1500	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr1497	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr1386	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr136	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr130	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr1271	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr1188	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr1099	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Olfr1093	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Nxf3	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Nlrp5	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Mir7216	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Mir3085	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Krt4	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Krt32	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Ifltd1	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
H2afb2	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Gpx5	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
4930568G15Rik	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Got1l1	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Gmnc	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Gm9758	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
4930539N22Rik	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Gm6329	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Gm5346	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Gm4776	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Gm41	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Gm2373	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Gm15292	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Gm11351	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Gm10471	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Glt6d1	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
G630055G22Rik	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Fbxw26	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Fbxw22	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
1700128F08Rik	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Esp4	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
E330034G19Rik	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
1700049E15Rik	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
D830005E20Rik	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
4930429D17Rik	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Cyp2a12	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
4930503H13Rik	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Cldn18	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Chrna6	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
Ces2d-ps	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
1700057H15Rik	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
BC048644	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
9130209A04Rik	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
7630403G23Rik	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
7420701I03Rik	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
6030419C18Rik	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
4930552N02Rik	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
5530400C23Rik	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923
1700057G04Rik	-0.14358	-0.13855	-0.13623	-0.13627	-0.13589	-0.13923
Pou6f2	-0.14358	-0.13855	-0.13623	-0.13627	-0.13589	-0.13923
9330162B11Rik	-0.14358	-0.13855	-0.13623	-0.13627	-0.13589	-0.13923
Mir26a-2	-0.14358	-0.13855	-0.13623	 -0.1334	-0.13589	 -0.1421
Otx2os1	-0.14645	-0.13855	-0.13623	 -0.1334	-0.13589	-0.13923
Slco6d1	-0.14645	-0.13855	-0.13623	 -0.1334	-0.13589	-0.13923
1810007D17Rik	-0.14071	-0.14429	-0.13623	 -0.1334	-0.13589	-0.13923
Aqp2	-0.14071	-0.14429	-0.13623	 -0.1334	-0.13589	-0.13923
Dppa4	-0.14071	-0.14429	-0.13623	 -0.1334	-0.13589	-0.13923
Klra10	-0.14071	-0.14429	-0.13623	 -0.1334	-0.13589	-0.13923
Mir1191b	-0.14071	-0.14429	-0.13623	 -0.1334	-0.13589	-0.13923
Mir3620	-0.14071	-0.14429	-0.13623	 -0.1334	-0.13589	-0.13923
Olfr1182	-0.14071	-0.14429	-0.13623	 -0.1334	-0.13589	-0.13923
Olfr1301	-0.14071	-0.14429	-0.13623	 -0.1334	-0.13589	-0.13923
Olfr1311	-0.14071	-0.14429	-0.13623	 -0.1334	-0.13589	-0.13923
Aadacl3	-0.14071	-0.14142	-0.13623	-0.13627	-0.13589	-0.13923
Defa24	-0.14071	-0.14142	-0.13623	-0.13627	-0.13589	-0.13923
E330023G01Rik	-0.14071	-0.14142	-0.13623	-0.13627	-0.13589	-0.13923
Gm9268	-0.14071	-0.14142	-0.13623	-0.13627	-0.13589	-0.13923
Mcpt9	-0.14071	-0.14142	-0.13623	-0.13627	-0.13589	-0.13923
Snora15	-0.14071	-0.14142	-0.13623	-0.13627	-0.13589	-0.13923
Sult1c1	-0.14071	-0.14142	-0.13623	-0.13627	-0.13589	-0.13923
Mir133a-2	-0.14071	-0.14142	-0.13623	 -0.1334	-0.13589	 -0.1421
4930558C23Rik	-0.14071	-0.13855	-0.13623	 -0.1334	-0.14163	-0.13923
Gm13446	-0.14071	-0.13855	-0.13623	 -0.1334	-0.14163	-0.13923
Olfr293	-0.14071	-0.13855	-0.13623	 -0.1334	-0.14163	-0.13923
Olfr624	-0.14071	-0.13855	-0.13623	 -0.1334	-0.14163	-0.13923
4933438K21Rik	-0.14071	-0.13855	-0.13623	 -0.1334	-0.14163	-0.13923
Amtn	-0.14071	-0.13855	-0.13623	-0.13627	-0.13876	-0.13923
Gm5132	-0.14071	-0.13855	-0.13623	-0.13627	-0.13876	-0.13923
Nlrp4b	-0.14071	-0.13855	-0.13623	-0.13627	-0.13876	-0.13923
2310008N11Rik	-0.14071	-0.13855	-0.13623	 -0.1334	-0.13589	-0.14497
Mir6943	-0.14071	-0.13855	-0.13623	 -0.1334	-0.13589	-0.14497
Ccdc153	-0.14071	-0.13855	-0.13623	 -0.1334	-0.13589	-0.14497
Gm5334	-0.14071	-0.13855	-0.13623	-0.13627	-0.13589	 -0.1421
Cpa5	-0.14071	-0.13855	 -0.1391	-0.13627	-0.13589	-0.13923
F13b	-0.14071	-0.13855	-0.14196	 -0.1334	-0.13589	-0.13923
H2-M1	-0.14071	-0.13855	-0.14196	 -0.1334	-0.13589	-0.13923
Olfr467	-0.14071	-0.13855	-0.14196	 -0.1334	-0.13589	-0.13923
Pax6os1	-0.14071	-0.13855	-0.14196	 -0.1334	-0.13589	-0.13923
Mir8105	-0.14445	-0.14479	-0.14334	-0.13761	-0.14014	-0.14344
Olfr287	-0.14271	-0.14088	-0.13854	-0.14267	-0.14271	-0.14155
Rxfp2	-0.14271	-0.14088	-0.13854	-0.14267	-0.14271	-0.14155
Tgm5	-0.14115	-0.14077	-0.14059	-0.14096	-0.14097	-0.14082
1700072B07Rik	-0.15154	-0.14937	-0.14705	-0.15399	-0.14671	-0.15005
2700046A07Rik	-0.15051	-0.14922	-0.14884	-0.14956	-0.14873	-0.14932
Htr2c	-0.14965	-0.14876	-0.14844	-0.14909	 -0.1484	-0.14909
Grid2ip	-0.15231	-0.15296	-0.15083	-0.14799	 -0.1515	 -0.1529
Muc15	-0.15419	-0.15465	-0.15136	-0.15098	-0.15439	-0.15394
Abcg5	-0.14501	-0.14492	-0.14488	-0.14492	-0.14491	-0.14502
Gm16532	-0.14598	-0.14465	-0.14684	-0.14211	-0.14579	-0.14533
Olfr221	-0.14627	-0.14601	-0.14712	-0.14531	-0.14567	-0.14631
Olfr750	 -0.1475	-0.14715	-0.14789	-0.14651	-0.14758	-0.14726
1700034E13Rik	-0.12062	-0.11845	-0.11613	-0.11904	-0.11862	-0.11913
Krt75	-0.12062	-0.11845	-0.11613	-0.11904	-0.11862	-0.11913
Pcsk2os1	-0.12062	-0.11845	-0.11613	-0.11904	-0.11862	-0.11913
Gm1527	-0.12062	-0.11845	-0.11613	-0.11904	-0.11862	-0.11913
4930444P10Rik	-0.12062	-0.11845	-0.11613	-0.11904	 -0.1158	-0.12196
Samd7	-0.12062	-0.11845	-0.11613	-0.11904	 -0.1158	-0.12196
Olfr1350	-0.12062	-0.11845	-0.11613	-0.11904	 -0.1158	-0.12196
4932441J04Rik	-0.12345	-0.11845	-0.11613	-0.11904	 -0.1158	-0.11913
Kcnk9	-0.12345	-0.11845	-0.11613	-0.11904	 -0.1158	-0.11913
Olig2	-0.12345	-0.11845	-0.11613	-0.11904	 -0.1158	-0.11913
Vmn2r56	-0.12015	-0.12084	-0.11566	 -0.1157	-0.11533	-0.12149
C1rb	-0.12056	-0.12122	-0.11894	-0.11324	-0.11861	-0.11907
Scgb2b27	-0.12052	-0.11835	-0.11886	-0.11607	-0.11856	-0.11903
AU015836	-0.11877	 -0.1166	-0.11991	-0.11432	-0.11395	-0.11728
Olfr1259	-0.11753	 -0.1161	-0.11609	-0.11595	-0.11447	-0.11621
9330175M20Rik	-0.12176	-0.11477	-0.11245	-0.11245	-0.11212	-0.11545
Bik	-0.12239	-0.10942	-0.12224	-0.12235	-0.12228	-0.12249
4932435O22Rik	-0.13184	-0.13156	  -0.132	-0.13187	-0.13119	-0.13192
Tbx15	-0.13371	-0.13348	 -0.1331	 -0.1336	-0.13307	-0.13398
Gm10578	-0.13126	-0.13214	-0.12755	 -0.1315	-0.13011	-0.13057
Cmtm1	 -0.1237	-0.12376	-0.12288	 -0.1232	-0.12209	-0.12456
Mcpt8	-0.12574	-0.12567	-0.12558	-0.12585	-0.12576	-0.12571
Fam50b	-0.12823	-0.12669	-0.12434	-0.12439	-0.12403	 -0.1304
Olfr57	-0.12748	-0.12554	 -0.1232	-0.12037	-0.12549	-0.13003
Dcc	-0.12828	-0.12857	-0.12763	-0.12787	 -0.1276	 -0.1282
Morc1	-0.13006	-0.12835	-0.12625	 -0.1259	-0.12883	 -0.1288
Gldn	 -0.12327	 -0.12266	 -0.12249	  -0.1227	 -0.12247	-0.093866
Hoxc8	-0.12616	-0.12614	-0.12614	-0.12579	-0.12652	-0.11137
Pik3c2g	 -0.12306	 -0.12307	 -0.12281	 -0.12308	 -0.10374	-0.099787
1700108J01Rik	-0.085915	 -0.13097	 -0.13032	 -0.13042	 -0.13093	 -0.13065
Gpr88	-0.080334	 -0.12558	 -0.12526	 -0.12535	 -0.12558	 -0.12563
Dazl	-0.09737	-0.12322	-0.12333	-0.12294	-0.12232	-0.12325
Mir107	-0.089533	 -0.12207	 -0.12154	 -0.12147	 -0.12196	 -0.12187
Ankrd34c	-0.10358	-0.13411	-0.13404	-0.11938	-0.12193	-0.13417
Olfr1330	-0.13657	-0.13643	-0.10277	-0.13632	-0.13625	-0.10496
Gm15941	 -0.13903	 -0.14655	 -0.14644	-0.095467	 -0.14642	 -0.14658
Clcnkb	-0.10772	-0.14826	-0.14803	-0.14876	-0.14826	-0.10844
Lctl	-0.082404	 -0.14535	 -0.14435	 -0.14387	 -0.14356	 -0.14548
6820408C15Rik	 -0.15251	-0.092386	 -0.15243	 -0.15206	 -0.15221	 -0.15246
Hesx1	 -0.15061	-0.081938	 -0.15017	 -0.14997	 -0.15015	 -0.15083
Hoxc5	 -0.14447	-0.095138	 -0.14399	 -0.14443	 -0.14422	  -0.1448
Krt13	-0.14564	-0.10876	-0.14503	-0.14499	  -0.145	-0.14545
Ugt2b5	-0.14359	-0.11377	-0.14378	-0.14306	 -0.1436	-0.14366
Glp1r	-0.13667	 -0.1012	-0.16239	-0.16732	-0.16896	-0.14682
Slc12a1	-0.16073	-0.12159	-0.16035	-0.16029	-0.16046	-0.16061
D030018L15Rik	-0.16314	-0.07898	-0.16287	-0.16267	-0.16285	-0.16305
Slc22a16	 -0.16445	-0.064079	 -0.15996	 -0.16451	 -0.15963	 -0.16296
LOC100862268	  -0.1668	-0.097912	 -0.16639	 -0.16627	 -0.16638	 -0.13602
Nxnl1	 -0.17169	-0.079303	 -0.17153	  -0.1715	  -0.1714	 -0.12447
Olfr17	 -0.18256	-0.089863	 -0.18207	 -0.18173	 -0.15223	 -0.13546
1700027I24Rik	-0.17888	-0.15469	-0.17838	-0.17857	-0.17836	-0.15121
Ccdc110	-0.17695	-0.17771	-0.17593	-0.17309	-0.17683	-0.17635
Pcdhb12	-0.17638	-0.17611	 -0.1758	-0.17636	-0.17628	-0.17671
Pkd2l1	 -0.1777	-0.17657	-0.17423	-0.17843	-0.17393	-0.17866
Klk7	-0.16761	-0.16788	 -0.1672	-0.16774	-0.16732	-0.16747
Olfr1507	-0.16988	-0.16778	-0.16737	-0.16685	-0.16733	-0.16789
Tas2r126	-0.17456	-0.17441	 -0.1742	-0.17432	-0.17425	-0.16009
Mmp3	-0.18663	-0.18644	-0.16706	-0.18635	-0.18673	-0.17043
1700084F23Rik	-0.16615	-0.16168	-0.15936	-0.16391	-0.15903	-0.16236
Cts8-ps	-0.16445	-0.16515	-0.15996	-0.16451	-0.15963	-0.16296
4930452N14Rik	-0.16234	-0.16247	-0.15951	-0.16244	-0.15922	-0.16256
Syt4	-0.16248	-0.16278	-0.16214	 -0.1619	-0.16252	-0.16262
Ostn	-0.16508	-0.16476	-0.16438	 -0.1642	 -0.1643	-0.16476
Aspg	-0.16085	-0.16041	-0.15858	-0.15575	-0.16103	-0.16179
Nepn	-0.16111	 -0.1587	-0.15636	-0.15353	-0.15982	-0.15937
Gpr149	-0.15945	-0.15942	-0.15983	-0.15925	-0.15887	-0.15927
Mir93	-0.15999	-0.15982	-0.15976	-0.15933	-0.15942	 -0.1601
Ifnl3	-0.16367	-0.15916	-0.15684	-0.16129	 -0.1565	-0.15984
Nkx2-2os	-0.15769	-0.15653	-0.15708	-0.15865	-0.15388	 -0.1572
Hemgn	-0.14368	-0.16636	-0.16614	-0.16603	-0.16613	-0.16629
Nfasc	-0.16971	-0.16964	-0.16958	 -0.1697	-0.15261	-0.14172
4933401D09Rik	-0.14325	-0.17595	-0.17586	-0.13514	-0.17586	 -0.1511
Fbxl16	-0.18599	-0.14494	-0.18558	  -0.186	-0.18616	-0.18586
Gck	-0.18629	-0.18482	-0.13173	 -0.1826	-0.18159	-0.18352
Hhipl2	 -0.13173	 -0.16209	-0.074935	 -0.16181	 -0.16195	 -0.14278
Iqcf3	 -0.16393	 -0.16176	-0.061209	 -0.16399	 -0.15911	 -0.16244
Mlc1	-0.16318	-0.16312	-0.11268	-0.16326	-0.16305	-0.11902
Tsga13	  -0.1024	 -0.14225	 -0.16962	-0.093282	 -0.16943	  -0.1697
2900009J06Rik	-0.18317	-0.13014	-0.18285	 -0.1821	-0.10815	-0.18284
4933440M02Rik	-0.17615	-0.17528	 -0.1758	-0.17011	-0.10997	-0.17588
Gucy2f	-0.17163	-0.17184	-0.17121	-0.17156	-0.12364	-0.17169
Pgbd5	-0.18026	-0.18225	-0.18654	-0.17649	-0.10426	-0.17202
C030029H02Rik	 -0.18356	 -0.18141	 -0.17907	 -0.18139	-0.080562	 -0.18498
Gm1110	 -0.18749	 -0.18535	 -0.18301	 -0.18297	-0.084503	 -0.19003
Cyp11b1	 -0.19842	 -0.19634	 -0.19399	 -0.19978	-0.095505	 -0.19701
4932414J04Rik	-0.16446	-0.16229	-0.15997	-0.16451	-0.06143	-0.16297
Serpina6	-0.16446	-0.16229	-0.15997	-0.16451	-0.06143	-0.16297
Gm2381	  -0.1587	 -0.15748	 -0.15513	 -0.15974	-0.062489	 -0.15815
Gm829	 -0.15468	 -0.15449	 -0.15426	 -0.15408	-0.093893	 -0.15447
B930018H19Rik	 -0.14444	 -0.13005	 -0.14431	 -0.14413	-0.073026	 -0.14447
Gm6524	  -0.1427	 -0.14134	 -0.13899	 -0.13615	-0.041738	 -0.14435
Glod5	 -0.15682	 -0.15691	  -0.1564	 -0.11646	-0.010026	 -0.13878
Abcb5	0.0062349	 -0.14089	-0.092448	 -0.14088	  -0.1408	-0.099997
Alx3	0.038101	 -0.1291	-0.12676	-0.12393	-0.13205	-0.12977
Myh8	0.039577	-0.11971	-0.11925	-0.11954	-0.11923	-0.11946
Oaz1	0.019498	-0.12819	-0.12371	-0.12012	-0.12645	 -0.1212
Dapl1	0.062188	-0.13047	-0.12813	-0.13206	-0.12782	-0.13115
Cyp4a31	 0.058985	 -0.14144	 -0.14108	 -0.14177	 -0.14104	-0.076995
Xkr6	-0.0022353	  -0.15099	  -0.15104	  -0.15067	  -0.15087	  -0.10313
Apoc4	-0.0040898	  -0.12812	   -0.1279	   -0.1276	  -0.12795	  -0.06472
Mir7661	0.0065467	 -0.11574	 -0.11585	 -0.11566	 -0.11541	-0.079794
Cdh18	-0.023773	 -0.10649	 -0.10605	 -0.10631	 -0.10604	-0.057156
Mir6922	0.0017572	-0.093645	-0.093641	-0.093187	 -0.09376	-0.060263
Cldn6	0.0014275	 -0.10541	 -0.10532	  -0.1053	 -0.10542	  -0.0896
Mas1	0.0041396	-0.095331	-0.095338	-0.094687	-0.095045	-0.095129
Slc17a7	0.0020332	-0.099194	-0.098787	-0.098712	-0.099036	-0.099146
Gm17769	-0.058348	  -0.0959	 -0.11388	 -0.11363	 -0.11368	 -0.11386
Mir7002	-0.071927	 -0.10076	 -0.10072	 -0.10047	 -0.10069	 -0.10073
Prm1	-0.048534	 -0.11738	  -0.1174	  -0.1173	 -0.10082	-0.089775
Htr1b	-0.036285	  -0.1202	 -0.11787	 -0.11504	 -0.12461	 -0.12087
Sox2ot	-0.022027	  -0.1184	 -0.11607	 -0.11899	 -0.11574	 -0.11907
Tspear	-0.021945	-0.052663	 -0.12232	 -0.12233	-0.097651	 -0.12249
Gm11627	-0.031703	 -0.13289	  -0.1327	 -0.05271	-0.083852	 -0.11899
Gm6578	 -0.02469	 -0.11627	-0.067132	-0.061898	-0.068437	 -0.11633
Ccdc147	-0.0030921	  -0.11343	  -0.11234	  -0.13094	  -0.13098	 -0.024235
Slc10a2	0.0080426	 -0.11788	  -0.1167	 -0.11775	 -0.11612	 0.011923
Ccdc34os	 -0.069897	  -0.11832	  -0.11759	 -0.085579	  -0.11746	-0.0032718
Mir6972	-0.024105	 -0.12234	 -0.12193	-0.064088	 -0.12105	-0.029572
D630029K05Rik	-0.046393	 -0.13257	  -0.1322	 -0.13201	 -0.13219	-0.050917
Selenbp2	-0.027551	 -0.12442	 -0.14956	 -0.14954	  -0.1496	-0.068087
Gprasp2	-0.087668	 -0.13932	 -0.13879	 -0.13912	 -0.13846	-0.033866
Gtsf1l	-0.079671	-0.067692	 -0.15903	  -0.1583	 -0.15827	 -0.10986
Pla2g4d	-0.037211	-0.094338	 -0.15089	 -0.15084	 -0.15104	 -0.13575
2610037D02Rik	-0.14931	0.034083	-0.14906	-0.14906	-0.13277	-0.13206
D130058E03	 -0.15851	-0.018349	 -0.15793	 -0.15798	 -0.15796	  -0.1581
4930563E18Rik	-0.19919	-0.11915	-0.19881	-0.19908	-0.19878	-0.13844
Fmo3	-0.19629	-0.10847	-0.19403	-0.19656	-0.19374	-0.11178
Glt1d1	 -0.17338	-0.093225	 -0.20384	 -0.20384	 -0.20383	 -0.20395
Gm10466	 -0.19893	-0.077566	 -0.19751	 -0.19769	 -0.19714	   -0.198
Yipf7	-0.19759	-0.09685	-0.19316	-0.19896	-0.19284	-0.19618
Mybphl	  -0.1899	-0.088596	 -0.19201	 -0.13976	 -0.19164	 -0.16075
Gm1141	 -0.20994	-0.036766	 -0.20972	 -0.20961	 -0.18678	  -0.1705
Mir8111	 -0.17795	-0.057008	 -0.17736	 -0.17694	 -0.17705	 -0.12735
Speer5-ps1	 -0.18929	-0.027471	 -0.18866	  -0.1891	 -0.18906	 -0.12804
Ckm	 -0.14874	-0.069839	 -0.11544	 -0.20803	 -0.20915	 -0.12399
Lca5l	  -0.1583	-0.024702	 -0.22122	 -0.22777	 -0.20849	-0.090081
Tceal5	 -0.22266	 0.023489	 -0.21216	 -0.19489	 -0.20629	-0.031143
1700067P10Rik	  -0.17354	  -0.17248	-0.0017697	  -0.17408	  -0.16984	  -0.17315
Gm14164	 -0.17772	 -0.17637	-0.033762	 -0.17523	 -0.17634	 -0.17647
Gm8979	  -0.1641	 -0.19555	-0.045504	 -0.19545	 -0.19552	 -0.19625
Mir5123	 -0.20766	 -0.20421	-0.083237	-0.095952	 -0.20322	 -0.15259
Rab5c	 -0.17397	  -0.1569	-0.057131	-0.031662	 -0.18867	 -0.17011
Bcap31	 -0.15626	 -0.14401	 -0.12475	 -0.29549	 -0.11882	-0.096353
Dctn1	-0.074338	  -0.1378	-0.056682	 -0.25662	-0.092809	 -0.15444
4933402E13Rik	 -0.15186	  -0.1497	 -0.14738	-0.053419	 -0.14704	 -0.15038
Esr2	 -0.16431	 -0.16487	  -0.1644	-0.060317	 -0.16102	 -0.16405
C1qtnf4	 -0.17875	 -0.15035	 -0.14805	-0.031856	  -0.1767	 -0.17747
Tinag	 -0.18988	 -0.11967	 -0.18948	-0.048036	 -0.18947	 -0.15479
Cdc37	 -0.18711	 -0.21741	 -0.18787	-0.031258	 -0.21465	  -0.1843
Mir6966	  -0.18239	  -0.18231	  -0.17886	-0.0084417	  -0.17856	  -0.18166
Cym	-0.20995	-0.20975	-0.21017	0.013682	-0.20949	-0.21001
Txlng	 -0.16127	 -0.25568	 -0.22978	-0.021919	  -0.1653	 -0.18265
Kdm5d	-0.24907	-0.21535	-0.22778	-0.04721	-0.16947	-0.12055
Clic1	-0.029206	-0.098367	-0.087558	  -0.0912	 -0.10294	 -0.23314
Ube4a	 -0.15393	 -0.14214	-0.060147	-0.027385	  -0.1044	 -0.25571
1700113H08Rik	-0.082025	 -0.10333	  0.10685	 -0.10316	 -0.10322	 -0.10362
Myl7	-0.070193	 -0.11014	 0.075513	 -0.10955	 -0.10974	 -0.10995
Rag2	-0.062659	-0.090311	 0.085204	 -0.09263	 -0.08872	-0.092772
Hsd3b6	-0.13747	-0.13585	0.046531	-0.13755	-0.13318	-0.13652
Sh3rf2	-0.14945	-0.11975	0.038205	-0.14918	-0.14953	 -0.1494
Prn	-0.12507	-0.12408	0.095876	-0.12355	-0.12143	-0.12475
8430426J06Rik	 -0.11449	  -0.1143	 0.082096	 -0.11381	 -0.11425	0.0098673
Chia1	-0.089163	 -0.08908	  0.12396	-0.088857	-0.088922	-0.026766
Fgf6	 -0.13152	0.0083386	-0.035512	 -0.13071	 -0.12873	 -0.13127
Lrrn1	 -0.13637	-0.032476	 0.016934	 -0.13586	 -0.13605	 -0.10754
Atrx	  -0.15755	  -0.15701	   0.10342	  -0.12204	-0.0091361	  -0.20608
Capzb	 -0.21213	 -0.22298	 0.066672	 -0.15385	-0.039155	 -0.12452
Oser1	 -0.27224	 -0.13371	 0.070475	-0.057851	-0.067241	 -0.10364
Acox2	 -0.24246	 -0.20639	-0.040283	 -0.24104	 -0.24106	-0.041962
Mir3060	 -0.18823	 -0.13458	 0.019259	 -0.17987	 -0.17131	-0.043061
Mir500	  -0.13451	  -0.21112	-0.0025248	  -0.20935	  -0.21062	 -0.045075
Slain2	-0.13984	-0.24869	0.055469	-0.24892	-0.17936	0.077059
Gm6981	 -0.13759	-0.075504	  0.17879	 -0.20744	 -0.16477	 0.020657
Golga3	 -0.21308	 -0.11419	  0.11951	 -0.24834	   -0.152	-0.062158
Gopc	 -0.12639	-0.061166	 0.055712	  -0.1148	 -0.27376	-0.041846
Pcdhb22	 -0.28194	  -0.1486	 0.015125	-0.096934	 -0.28953	-0.035772
Stk3	-0.20225	-0.14359	0.064653	-0.10807	-0.28609	0.078478
2310036O22Rik	-0.083879	  0.14083	 -0.10998	-0.045199	 -0.17587	  -0.1129
5730403I07Rik	-0.15137	 0.12597	-0.14822	 -0.1475	 -0.1478	-0.14862
Tlx2	 -0.1435	 0.12342	-0.14367	-0.14242	-0.14282	-0.14352
Cyp11b2	-0.12473	 0.13708	-0.12307	-0.12083	-0.12242	-0.12357
Sprr2h	-0.11436	 0.19638	-0.11458	-0.11351	-0.11383	 -0.1142
A330049N07Rik	 -0.12498	 0.095894	 -0.12451	 -0.12496	 -0.12448	-0.041949
Gm11837	-0.13245	0.085246	-0.12406	-0.11832	-0.12307	0.027701
Herc2	 -0.11152	  0.07226	 -0.07434	-0.079345	 -0.10245	 0.022377
Herc1	 -0.17714	  0.06203	-0.071086	 -0.07807	 -0.11352	-0.041314
