	IL17pos_SC_EAE_1	IL17pos_SC_EAE_2	IL17neg_SC_EAE	IL17pos_SI_SS	IL17pos_SI_mock	IL17pos_SI_EAE	IL17neg_SI_EAE	IL17neg_SI_SS	IL17neg_SI_mock
Rab4a	1177.407951	846.520079	604.6589945	146.4301966	188.5089657	423.0777886	324.7437632	135.0944448	162.3437654
Rab4b	1785.837635	1069.442853	1178.881543	1119.650226	1403.159495	818.1499716	987.7266473	1035.219033	1097.929678
Rab5a	1092.580389	1048.266783	1236.34332	1473.142064	1562.528499	2432.531063	1655.928476	1533.12765	1436.241276
Rab5b	331.6624737	341.1091875	339.9940294	435.7852163	333.6104756	232.7451194	281.4356595	352.0641849	354.3161043
Rab5c	3649.256256	3063.225215	2613.171487	2134.473229	2314.41986	1894.366532	1911.527796	1823.938043	2091.284611
Rab6a	21662.68902	20907.83223	26397.88913	32875.68218	30910.60562	29658.57967	28044.83662	35332.82365	33013.86374
Rab6b	118.8403061	119.7280202	162.4065438	209.5768281	194.433702	190.2218847	238.5520096	193.2817433	295.8768323
Rab7	15746.85922	15687.51249	14935.21704	14292.35492	15240.64583	14488.07241	14081.06286	15389.10752	14932.73418
Rab7l1	384.147781	363.8498	311.8878563	186.5568819	197.5348899	209.8613067	273.1437943	180.9964741	248.7086588
Rab8a	2886.734638	2116.717397	1835.481087	1218.586786	1323.78919	1201.742486	1479.051149	1442.158145	1271.737539
Rab8b	5008.705614	6084.884164	5613.887523	11702.10208	13819.01207	11633.6529	8908.963025	13592.62063	11055.20983
Rab9	619.0745954	667.9105351	784.5108641	641.4879062	792.2147236	825.1185602	911.496148	792.5565033	613.6989211
Rab9b	0	0	0	0	0	0	0	0	0
Rabac1	1649.200026	1170.892752	1051.43717	973.4005077	1155.958521	942.041253	1469.446721	1059.888566	1085.331021
Rabep1	33662.11321	44603.70589	47755.46559	43790.23194	47623.61696	62018.07249	61811.89107	51701.95737	51825.04743
Rabep2	141.9574658	110.2043835	163.8798896	111.8190159	128.5067408	99.1403996	111.0433338	96.50758814	111.3885346
Rabepk	247.6749232	257.1730662	241.768327	124.5678857	105.3644612	209.8949514	134.2344449	103.5006439	128.9821931
Rabgap1	796.0765229	956.9464396	1024.322887	762.3124558	717.0254265	805.4906259	871.58074	720.976138	702.412109
Rabgap1l	1158.924158	2093.92366	1436.809461	1716.809736	1924.431012	2095.742314	1417.55688	1487.246971	1304.748724
Rabgef1	3663.097701	4232.282181	2748.635368	3730.169259	3561.715874	3443.851255	2545.348058	2375.866442	2997.052325
Rabggta	185.8971368	192.6744466	239.1123145	234.4458577	249.4639463	241.5046801	363.7106716	272.7822737	310.9082726
Rabif	1023.129164	1037.916398	762.1401502	982.1833353	1149.220236	898.5450045	1133.962049	1015.685603	868.4831262
Rabl2	15.35236962	62.76674751	3.498812596	28.12237322	23.99567738	12.92338959	5.646836643	5.653123789	18.9906161
Rabl3	279.5499549	381.0834546	376.6734776	242.6646484	214.0200191	323.4969843	295.7263058	312.9291986	294.4614394
Rabl6	333.4484997	275.1585234	331.3048381	319.8445305	352.1599197	401.7276273	401.149724	346.0512096	373.6589668
Rac1	10853.94905	9229.258392	8570.672984	6858.750607	6785.014921	5289.849783	5493.932386	6337.32534	7864.331811
Rac2	7794.255722	7020.509178	6883.918392	2814.059657	3014.247866	2384.564026	3282.941123	3157.359635	3683.994847
Rac3	1.233766253	0	0	4.294009862	3.186003465	4.933186285	1.437027383	0	0
Racgap1	7980.000125	6188.7667	7616.447622	3663.107273	3565.59997	2016.229637	3926.00269	4155.304907	3681.487287
Rad1	117.5015851	136.7670026	113.521401	74.26633735	91.35496701	103.8447689	107.4275803	135.5389236	85.78450564
Rad17	2959.549596	2378.602129	2628.753516	2363.123866	2954.917755	2821.348	3186.619011	3050.451627	2865.255709
Rad18	13432.05695	18094.20903	17144.39264	21295.32473	25722.30066	24490.34265	19435.35712	22008.73352	21768.03058
Rad21	2752.233053	2505.234758	2723.365568	3461.327699	3413.07581	2702.996538	2782.391952	3435.078984	3359.762957
Rad21l	0	0	0	0	0	0	0	0	0
Rad23a	489.9325053	278.1277101	292.2562885	206.0779667	225.2138843	187.1804057	178.5142763	219.8394629	232.5336715
Rad23b	1262.296005	1311.04252	1272.399984	1019.476738	1008.00351	951.2165221	1216.610535	1095.883734	1074.877746
Rad50	1191.915408	1124.153368	922.0284425	482.3873847	498.2141515	637.0974421	570.5843694	501.6981891	474.0214879
Rad51	140.589338	206.7140399	117.1742192	106.8106501	71.48539394	43.94335285	34.05445716	62.38178914	68.92504912
Rad51ap1	35.51498693	49.2642006	28.24599989	4.204307567	24.33169077	19.32052612	4.221023213	24.50919264	12.97876905
Rad51ap2	0	0	0	0	0	0	0	0	0
Rad51b	25.83778574	121.2606413	43.35366962	70.44206045	39.19913831	23.24515461	33.85633723	33.1408319	33.97747502
Rad51c	269.8550767	535.4946074	312.991605	120.1959741	208.4350419	112.3968107	131.8993286	148.9031441	237.2975121
Rad51d	1687.18802	1323.84182	1362.428228	801.9600452	585.983045	711.3036351	616.7094958	695.7956448	971.1715069
Rad52	7552.500119	5406.564486	4998.028801	5758.62506	6096.258331	5147.03991	5084.418436	5627.334777	5135.333887
Rad54b	5.563191005	29.79586867	17.42167195	21.66719487	12.57029243	11.91658533	8.331066431	4.865199604	10.45109368
Rad54l	1185.347451	1010.07794	817.7496677	1300.579048	1281.456796	1879.767533	1455.513373	997.9727564	1164.719538
Rad54l2	253.421621	264.4888843	279.1216578	300.6215155	204.0231076	159.2845412	172.5853554	228.6516623	289.3689867
Rad9a	222.9667679	328.2216186	230.1084908	145.5500046	114.9873186	87.50659113	146.8858312	152.355278	178.9695179
Rad9b	29.22159494	22.51910842	45.19025057	84.26825883	64.68007035	63.4284504	105.024781	105.1417148	148.569937
Radil	0	0	0	245.9824587	0	25.69069959	0	134.8556776	86.2900044
Rae1	516.8829013	495.0548053	508.2969292	309.127627	393.332429	282.8926519	410.844644	390.825998	425.5305871
Raet1a	0	0	1.863768781	18.97516936	4.445969884	0	0	0	0.963432088
Raet1b	0	0	0	0	0	0	0	0	0
Raet1c	0	0	0	0	0	0	0	0	0
Raet1d	0	0	0	2.427979351	2.702212223	0	1.218816301	0	1.171127125
Raet1e	5.219780302	2.252617879	41.8141061	23.01148875	17.52301906	44.52516852	21.88703245	6.086500365	9.346954951
Raf1	1126.986319	1291.238626	1089.447622	2328.562465	2871.054657	2568.215278	1709.281736	1749.121244	1938.063367
Rag1	0.199430203	0	0	0.231366153	1.029993023	0	0.929144111	0.69763396	11.6062579
Rag2	0	0	0	0	0	0	0	0	1.316094232
Rai1	6067.356842	4949.272127	4055.8158	5016.826919	3656.707504	3456.847461	2230.61181	2170.029763	3029.281582
Rai14	2703.750042	3101.121236	4044.592833	1664.795157	886.8722739	577.2801609	647.1633912	1142.724426	851.9718691
Rai2	0	0	0	19.92779731	12.67347504	9.811761651	0	11.44531581	5.492629431
Rala	393.7039882	439.8545276	407.2653349	190.1193568	245.1379526	257.0421085	249.6508481	188.7574211	237.6459785
Ralb	69.50812582	160.6956457	96.74285973	153.8237414	93.51766694	52.15990523	85.72180739	70.83328523	53.60439667
Ralbp1	2707.267199	3019.30576	2860.114218	3414.979736	3312.451882	2832.777434	3046.97354	3388.662062	3400.206865
Ralgapa1	59887.73144	80599.62627	76909.80665	93859.19847	100148.9007	135941.517	104669.6706	94029.31677	96288.17018
Ralgapa2	329.1092664	351.7862476	446.4608659	308.4356155	332.9081875	411.3452597	360.4393653	297.4192154	321.3988392
Ralgapb	158565.558	146481.1705	191288.2971	207273.7645	206404.615	185538.2324	160462.5492	183774.5747	204669.1042
Ralgps1	1368.000021	1277.759948	2214.490127	3637.026354	2813.02866	5115.385298	3555.588954	3736.78661	4345.0099
Ralgps2	26043.47559	28454.11048	18430.98792	21437.58538	24614.00077	28500.82484	18951.94518	15750.37801	17133.61476
Raly	37489.37559	36171.88088	32424.62615	40406.81172	42645.18739	41177.37444	31724.5949	40257.22927	37367.61675
Ralyl	0	0	0	0	0	0	0	0	0
Ramp1	832.3225937	1054.69749	217.6229187	15.6431241	8.704983662	16.33786426	19.27470922	7.14672946	12.34702598
Ramp2	1.525229382	0	0	153.944193	25.60129161	81.31459962	62.1778018	32.01275834	32.43296897
Ramp3	2066.347289	2632.445044	1894.919363	21121.52529	26062.62775	19525.37354	11042.99875	13949.9418	14218.18636
Ran	1670.056844	2097.187245	1393.195674	1132.957987	1447.808815	1434.861503	1509.845982	1449.845886	1203.553219
Ranbp1	2350.91553	2455.527987	1461.729573	1322.037606	1422.984322	1487.618151	1921.848713	1268.703855	1411.631551
Ranbp10	191.4318041	203.2890028	261.4788947	201.4479555	203.4954674	229.096378	385.8196527	201.5975513	313.5165561
Ranbp17	574.8305175	291.8476452	109.8123089	339.9788374	436.5904749	135.2027495	91.89668334	354.8532874	239.6741436
Ranbp2	2581.120767	2677.069233	2943.640464	4109.187993	4039.973097	4707.197139	4374.502129	4248.281165	3350.85869
Ranbp3	2766.913227	2685.279861	2198.992466	2932.159802	3047.991122	2912.631437	2973.704067	2179.15501	2986.577516
Ranbp3l	12.94941839	5.792828072	5.812382691	3.664167365	3.670221518	5.05150778	17.29005685	13.25819296	16.26006139
Ranbp6	896.0489148	676.920235	571.5264007	1191.712578	1493.910282	1565.781366	958.0517182	859.7014814	751.438428
Ranbp9	1672.483708	1625.053536	1707.132214	1297.735549	1384.341382	1543.554918	1567.316615	1483.522486	1750.350777
Rangap1	37156.87558	33571.09276	31704.74546	32241.87125	30373.96316	18243.60805	24172.65675	25976.57491	26544.9626
Rangrf	777.7118766	778.2603872	524.6588091	91.5327639	174.63619	345.5181377	656.404881	144.5698578	290.131858
Rap1a	6096.689807	7846.822618	6178.268448	4069.855213	4363.324385	4916.441404	3951.22104	4137.886605	3431.001464
Rap1b	15440.22224	14292.87556	15499.91953	10494.18176	12714.96317	14789.84529	15727.08141	14665.32868	10212.03445
Rap1gap	70.93333445	124.3595244	28.79522766	205.7307836	68.69023472	35.45316543	123.9292415	144.745094	69.46345354
Rap1gap2	180.3073351	192.5162444	167.1111496	52.23507806	32.68412104	34.56821903	17.40036153	19.35526107	35.29678495
Rap2a	225.0671176	466.3826104	383.407214	243.3560444	143.2418605	131.2922833	150.3815401	255.0039408	245.1105632
Rap2b	171.4391259	135.7308274	187.6458129	169.4815784	188.2148438	138.1127603	213.3401882	186.603371	250.3890442
Rap2c	4368.015874	4778.603621	3945.425704	3127.769873	3329.334055	3009.466414	2582.733664	2859.183966	2608.555601
Rapgef1	53684.89668	37367.64554	40343.31376	46787.68056	41500.35014	43134.68461	32805.74844	33133.05667	48469.36513
Rapgef2	531.3495422	361.8545043	435.4711565	577.527154	535.9371056	518.2783545	448.1851869	538.7528635	622.8824779
Rapgef3	147.7777801	0	8318.621325	7543.462067	2671.286906	3348.354513	3786.726825	4997.152055	2646.226802
Rapgef4	102.3631452	92.9391067	188.066392	53.10530391	96.33386576	110.490895	154.0719229	42.86875606	77.85392877
Rapgef5	27.68748476	13.31626556	45.50035974	76.62658984	42.64066489	67.13604189	98.68957659	42.39819211	47.04071346
Rapgef6	14464.58207	13600.94688	20382.04017	10322.75162	11364.69868	16079.99985	19413.21893	13820.10431	14088.10765
Rapgefl1	0.638962297	0	0.691694155	8.895397803	8.250088243	2.129063502	1.116345558	7.450589925	3.217997402
Raph1	170.0976225	199.2547623	275.4133873	112.7152862	75.90809639	125.9934803	88.18591142	115.6708785	120.8173638
Rapsn	1.641975334	3.543006392	8.887415945	18.0966893	64.66210367	33.92123853	11.47492977	8.615779405	19.29540376
Rara	2418.181856	1516.049293	2006.408047	964.7907037	698.7061015	1161.464566	704.1434178	465.9398219	919.175094
Rarb	305.7471312	465.1112184	503.089035	748.4344025	635.5820568	460.483643	395.2915463	377.9059105	198.4670101
Rarg	826.500013	671.3364433	577.1900545	101.9469508	131.8607184	47.48191799	48.40985997	47.07908032	54.48982644
Rarres1	0	0	2.040767375	0	0	5.025253782	2.195769694	6.594643343	1.05492741
Rarres2	11.27118662	0	0	265.8808856	99.44560817	77.61639325	6.56404881	175.2361913	48.35530967
Rars	1640.187731	1280.7195	1191.130605	1387.307067	1627.807064	1909.912432	1938.030021	1788.087564	1421.446618
Rars2	218.6984501	451.1497722	292.2707896	102.4797155	114.0544872	88.3005995	166.7767645	81.40457884	84.51059081
Rasa1	744.9147343	928.5753697	1307.950255	879.326683	791.466094	777.036639	1123.647799	1384.537678	1207.20156
Rasa2	1042.716282	981.2026397	1265.696531	1062.136161	1093.511413	1373.273604	1187.591806	1065.641444	1068.253296
Rasa3	1191.767867	708.7475414	950.6340944	319.6121147	310.6740218	501.4926874	404.3951392	262.4904527	426.1642878
Rasa4	1782.971043	1798.845963	1345.863902	782.6714595	1032.842297	1207.462881	314.3132937	393.3290598	334.3737671
Rasal1	137.5862091	43.29492725	229.6171171	498.8084733	384.9021773	932.1737463	641.0133183	835.5820544	814.8268411
Rasal2	0.529564014	2.428190226	0.859901284	30.10394704	7.350388445	18.70413864	5.551279981	10.80617365	16.74306103
Rasal3	2364.484671	1802.524978	2154.747591	523.6987041	479.1690292	530.7850849	772.2406164	499.7948727	889.7820674
Rasd1	4.133001929	22.29517696	3.579270064	14.38453273	20.27834773	19.83085699	15.40450485	18.31321663	7.400882913
Rasd2	0	0	5.636076589	3.29462109	1.222246169	0	0	2.20760184	0
Rasef	0	0	0	5.656306515	2.650597519	14.70659959	3.287723463	0.598433453	0
Rasgef1a	11.09703355	28.37908705	30.69948561	16.21178919	24.41093014	26.29406583	23.93565388	34.0264712	48.29813673
Rasgef1b	12413.33353	144926.6765	156454.0703	104408.3727	135663.2136	134131.1426	199319.5301	109592.714	162742.9483
Rasgef1c	2.370766526	1.278892682	10.90728321	0	2.295796615	0.789954667	1.380673368	3.455526499	0.663325569
Rasgrf1	3.773049705	0	3.744060334	5.836334287	0.811941309	0.838136299	10.62041372	26.39728158	16.53891751
Rasgrf2	2.959096401	2.946946956	9.117092448	21.38994541	15.87058307	18.80965477	21.20986506	23.62224646	22.41797479
Rasgrp1	4425.083321	4839.368487	5396.919457	6883.719781	7943.780082	9093.858468	6672.272681	6759.597915	8140.840729
Rasgrp2	331.7419113	264.9984603	381.4415703	348.2788574	398.5787673	573.1029251	827.183891	374.096906	488.7012561
Rasgrp3	58.826924	135.2133882	135.6698226	1721.017132	782.6723859	910.1918434	172.7859618	754.5434502	798.6388821
Rasgrp4	2748.66671	2869.835178	7102.822823	12343.84702	7097.990921	8508.759704	8675.046907	12510.1117	17167.39638
Rasip1	0	0.455240352	0	25.45526828	6.537776147	13.49739801	0.49147066	5.412196454	7.555850639
Rasl10a	2.400722059	0	19.49135446	30.63680442	12.39895933	17.59859295	6.990593498	16.79610426	28.21169142
Rasl10b	1.910370613	0	0	0	3.453257993	0.509238228	2.225101292	2.227578703	0.427607749
Rasl11a	544.5204348	486.8015266	318.384178	211.0293562	376.6982232	262.9075767	90.80073203	118.4478376	150.7009713
Rasl11b	13.54072419	39.76864358	52.11805912	210.3271445	185.5180265	162.4268326	56.07657988	101.7519649	91.76854116
Rasl12	0	0	1.280167205	4.115835179	2.544836793	3.152326506	0	5.51573311	4.852853686
Rasl2-9	0	1.422118522	0	0	0	1.756846652	0	0	0
Rassf1	2054.150976	1427.182184	1649.322339	2237.530221	2967.010812	2563.426315	2392.569252	2574.980109	3107.399582
Rassf10	0	0	0	0	0.491065447	2.027633139	0	0	0
Rassf2	811.8976094	604.5546205	842.4935993	282.1542879	325.148133	340.8245789	432.1983737	398.0003928	515.7653649
Rassf3	366.6822488	403.5705719	399.0460142	1654.288201	1870.224045	1474.454076	830.2064771	638.1816509	1023.345521
Rassf4	3.144703706	14.92820947	16.79419016	42.32009342	7.579313414	28.50112606	2.441859267	20.28999753	11.02768302
Rassf5	1567.876677	1810.819641	1643.991852	939.3830715	876.0274427	907.934222	969.960143	949.1780236	906.6532577
Rassf6	0.679264566	5.129940307	6.617902169	29.15745274	48.23752438	20.82284997	25.31751615	16.63311857	20.52582714
Rassf7	61.92131245	2.822788699	27.37906892	41.48342031	40.53849918	39.52156147	19.30045565	30.50833363	34.1623542
Rassf8	0	0	0	19.58775493	10.9000661	9.205957556	2.681677183	0	1.717833325
Rassf9	0	0	0	21.85525322	1.6215825	30.13016892	0	0	0.702786863
Raver1	633.3333433	511.2206392	506.6756087	819.8765985	613.8042896	575.9595256	527.1670698	465.1620275	893.3608666
Raver1-fdx1l	0.443481167	0	0	0	0	0	0	0	0
Raver2	160.0000025	151.4035852	176.0911165	189.8755917	191.5235241	242.1300146	267.8921575	155.8613928	167.5031721
Rax	0	0	0	0	2.057826085	0	0	0	0
Rb1	1919.801111	1703.596212	1858.770858	1782.518233	1713.542882	1875.376632	1716.922411	1814.063997	1986.386573
Rb1cc1	1519.892161	1756.480869	2100.792901	3210.565234	3170.074805	3603.683946	3233.003649	3557.732401	3148.121684
Rbak	1795.500028	4175.610183	4002.536645	4675.232058	4155.7592	4236.653269	6521.776336	5707.092278	5611.654711
Rbakdn	0	0	0	0	15.9005173	16.41350252	0	0	0
Rbbp4	633.462683	741.7159672	639.3494501	733.8524889	700.2289073	833.032739	803.909052	719.2914814	742.7313738
Rbbp5	567.2274318	623.8256808	765.4678499	992.4017977	925.7673429	618.8685816	1049.235732	1755.370166	1347.521054
Rbbp6	1951.820656	2390.988015	2566.274357	2229.23521	2224.245965	2137.772212	2118.4467	2138.356251	2647.677379
Rbbp7	1799.480662	2148.586988	1529.112772	1832.289792	2067.963052	2112.053671	2089.124098	2148.787518	1713.219294
Rbbp8	87894.00138	142097.8389	121639.2689	214694.7678	220103.1378	234345.4235	196604.8896	247868.5885	189805.3428
Rbbp8nl	0	0	2.483417651	0	0	4.58643796	8.684131845	0	0
Rbbp9	177.3333361	196.6368548	173.9711671	105.7227638	81.88766407	34.46835528	130.5273262	100.5174264	41.34729378
Rbck1	4329.194699	3264.678273	4103.480989	3334.495587	2670.006327	3017.881308	3281.906928	3212.70271	3646.331813
Rbfa	257.2591527	346.1377007	278.4900659	227.0106294	265.4757018	180.0459484	422.2757016	288.3937513	312.374327
Rbfox1	0	0	0	2.739019309	5.080638662	0	0	0	5.28462453
Rbfox3	0	0	0	0	9.134339723	0	0	0	7.917566893
Rbks	737.0146457	431.1752364	533.7651957	379.3474937	306.5929989	245.578024	247.8584831	343.4543868	299.1527128
Rbl1	590.0336604	673.1960533	686.3697003	212.451938	244.1527552	237.613756	345.7924715	295.2946043	309.3046575
Rbm10	4657.317146	4649.732953	5493.166253	8118.122386	7395.568825	6337.098909	5311.253209	6030.445181	7686.274625
Rbm11	3.449425767	0	22.40458618	2.858430673	10.81635782	6.567833537	13.20105852	15.51414891	8.272522652
Rbm12	64920.62602	78920.46739	77297.18925	140652.3506	135341.2281	91624.27442	81861.07322	136958.5834	131872.0251
Rbm12b1	277.0158387	332.9498181	396.3289556	232.5747668	296.4933243	314.695424	344.824435	386.7655907	303.6835341
Rbm12b2	272.9101035	297.789377	339.5584348	381.0162937	376.4329121	497.2342671	415.0869955	541.390832	401.4525336
Rbm14	157.0138914	173.4764635	140.8857414	372.1077621	257.4799676	223.8204889	144.251603	237.9129995	345.3438741
Rbm14-rbm4	0	0	0	0	0	0	0	0	0
Rbm15	440.4862455	478.3058629	433.6895909	499.227452	480.5165502	473.7930671	506.4233914	507.9357657	518.472304
Rbm15b	244.7446988	127.5059396	128.4137308	196.9653971	152.0249724	142.2358428	110.4309803	139.8635808	179.6468626
Rbm17	1757.438098	1824.047782	1471.672652	1801.485496	1767.631692	1659.411524	2144.92918	2109.911142	1623.379928
Rbm18	34912.50055	33182.46924	30800.60959	57145.39892	59275.99273	62961.02326	59308.99416	57021.07434	54675.88926
Rbm19	59.9038471	72.25420045	80.51297208	128.0611659	76.04245366	155.6458553	108.9711828	76.52172498	114.8768435
Rbm20	6.859830205	4.571187707	1.310462424	3.511030516	5.731133054	5.109300237	1.409995922	2.823131601	3.61287033
Rbm22	948.080823	973.8666271	1123.969565	1503.645626	1376.117497	1330.133191	1473.857863	1362.859651	1552.939917
Rbm24	27.22704757	23.14383208	2.232880557	1287.412705	1490.880637	836.2944266	36.51761149	78.40786841	57.25009907
Rbm25	3209.674885	3138.290542	3400.605114	4225.746168	4100.939732	3937.105766	3878.99402	4312.680758	3950.634546
Rbm26	1203.965914	1312.22427	1399.777754	1354.665793	1416.0563	1739.407434	1500.811795	1514.949957	1518.236367
Rbm27	1118.524922	1162.778046	1145.327422	1667.375089	1693.405092	1595.505641	1664.854035	1484.984048	1714.962179
Rbm28	469.5986696	452.8251636	520.7354835	456.7016978	529.6171346	459.8917542	521.4294712	507.1907217	490.7151349
Rbm3	6314.821048	4619.484019	3834.637524	4214.53416	5868.187688	4344.3617	4788.112202	5457.097378	4294.269965
Rbm31y	0	0	0	0	0	0	0	0	0
Rbm33	605.5762646	502.0172682	612.3645668	526.1823011	495.0598697	516.4422793	580.1234625	444.9627027	587.0349597
Rbm34	514.4010573	448.33333	456.5608816	620.1604867	661.1760424	767.2391529	697.5760644	609.7591242	505.4227633
Rbm38	718.9797182	562.9665399	638.7216508	551.4373597	530.4713729	390.7042752	668.0233214	560.3656301	862.5595536
Rbm39	191221.7606	202366.8624	216653.5478	244043.4664	264644.7407	311708.5278	297458.3454	297084.6059	245467.6066
Rbm3os	174.1666694	155.4494055	183.3981762	172.6669077	143.1046557	339.7595021	271.0952159	147.6990755	189.6068757
Rbm41	1579.647566	1724.253431	1553.054082	1717.51478	1670.805504	1810.436235	1839.892121	2033.888909	1511.684173
Rbm42	512.9218188	396.4792867	322.4862357	588.7093412	521.9407899	493.9682662	508.1754613	458.5965122	553.9224753
Rbm43	10783.43154	9615.354627	8081.013645	4908.797007	5791.529594	5161.563791	3014.7003	2789.992096	2590.286345
Rbm44	58.02129408	247.0398238	48.97656224	6.811393122	2.229623303	0.460311159	4.8271582	8.859643325	2.3191419
Rbm45	483.0627382	309.3733758	412.8783302	473.3868585	500.6022641	602.7225014	564.2798227	577.1709261	512.3838598
Rbm46	0	0	0	17.21116428	0.957755643	1.48298238	2.591938961	4.757178813	3.735784491
Rbm46os	0	0	0	8.057341396	8.967393566	0	0	16.19676546	3.886429702
Rbm47	8097.077592	10094.94839	6636.083276	1227.865064	1300.035252	1373.185985	294.5501339	475.0813573	545.0854503
Rbm48	339.6351985	313.4648295	381.258701	470.1787223	601.4080636	752.4287685	775.222616	529.1493703	523.850692
Rbm4b	548.7158556	771.5622445	821.3720677	1243.65945	1382.250215	1503.369201	1205.431967	1216.096077	1166.400379
Rbm5	4256.689409	4424.677852	4879.890946	5758.562581	6455.702736	4293.542565	5590.264621	6294.793933	5853.715993
Rbm6	18266.64235	16758.35487	21851.43383	18732.12947	19206.65142	21893.31083	20664.40074	20933.48263	19509.81974
Rbm7	29019.33379	26867.12362	29892.18872	34797.89255	37436.17792	39015.36444	39952.42691	44885.74905	29004.53591
Rbm8a	453086.6738	468739.7457	425209.5285	517927.2478	653129.6484	753970.6516	760615.7199	695293.398	546280.4454
Rbms1	10779.6265	9778.886771	11003.15861	5049.006821	4519.255211	5377.904543	5518.379483	4884.319072	6136.762399
Rbms2	1597.713391	1515.790561	1991.55399	3702.160237	3022.48094	2877.358354	3190.529387	2896.899742	3509.126846
Rbms3	0	0	9.998342938	2137.671424	369.6870271	683.2120422	274.3225399	834.6536299	501.335937
Rbmx	3284.264983	3757.594298	3040.476183	5144.057228	5527.82823	5818.825429	4402.999087	4669.145507	4514.516618
Rbmx2	424.2570348	432.204093	331.2359809	274.4257441	283.7462363	229.8455361	224.8572727	261.5875193	209.2272697
Rbmxl1	14225.21761	11105.01438	11831.08267	10398.34939	10564.85675	14065.65803	14076.74537	11563.87436	9189.885469
Rbmxl2	0	0	0	0	0	0	0	0	0
Rbmy	0	0	0	0	0	0	0	0	0
Rbp1	3.037685621	8.73950568	0.548062955	37.00334803	26.801481	25.64180218	4.717519663	22.43316754	10.19910406
Rbp2	0	10.67647015	0	0	25.5544028	36.93038066	9.220925709	0	0
Rbp3	0	0	0	0	1.627422164	0	0	0	0
Rbp4	0	0	0	36.65037713	8.157985121	4.210589719	36.79609309	3.683706159	7.071271144
Rbp7	0	0	0	7.792832713	0	0	0	0	0
Rbpj	27192.74444	41298.14379	21400.21017	18157.73077	16353.46242	13554.46988	7226.352873	9482.117445	8478.708043
Rbpjl	0	0	0	35.81022394	2.097625246	5.774131178	0	6.314496307	1.212135648
Rbpms	563.7448648	927.0866726	983.5406979	2349.394751	1031.7669	1714.299152	1287.742119	1563.604411	1372.117601
Rbpms2	33.99795554	31.54471182	13.24933788	89.92833334	107.1090061	37.15694741	30.88727262	89.5935343	75.33832056
Rbx1	891.2205578	829.7378444	790.7813276	668.469661	708.6923008	571.9634544	610.2859931	577.2311906	562.1233293
Rc3h1	1183.363019	1106.258779	1265.985806	1865.562112	1910.176176	2029.597932	1955.141074	1816.050743	1838.356782
Rc3h2	453110.0071	475486.3757	530059.5197	600219.5613	660691.5997	541127.2619	446552.9315	606623.424	527791.6765
