	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage	LI_v_SI_SPF_CCR6-ILC3	LI_v_SI_SPF_CCR6+ILC3	LI_v_SI_SPF_ILC2
Olfr1214	-0.31546	-0.31485	-0.31418	-0.31665	-0.31412	-0.31503	       0	       0	       0
Olfr1226	-0.31546	-0.31485	-0.31418	-0.31665	-0.31412	-0.31503	       0	       0	       0
Olfr373	-0.31546	-0.31485	-0.31418	-0.31665	-0.31412	-0.31503	       0	       0	       0
Olfr603	-0.31546	-0.31485	-0.31418	-0.31665	-0.31412	-0.31503	       0	       0	       0
Olfr1199	-0.31194	-0.31132	-0.31376	-0.30983	-0.31058	-0.31151	       0	       0	       0
Elane	-0.28986	-0.32418	-0.32399	-0.32374	-0.32493	-0.32423	       0	       0	       0
Tas2r144	 -0.31546	 -0.31485	 -0.31418	 -0.31665	 -0.31412	 -0.31503	-0.023622	 0.021601	 0.010082
Mrgpra2b	-0.32576	-0.32517	-0.32453	-0.32373	-0.32753	-0.32535	       0	       0	       0
Olfr494	-0.33209	-0.33153	-0.33091	-0.33332	-0.33084	 -0.3317	       0	       0	       0
Olfr963	-0.33209	-0.33153	-0.33091	-0.33332	-0.33084	 -0.3317	       0	       0	       0
Olfr169	 -0.31546	 -0.31485	 -0.31418	 -0.31665	 -0.31412	 -0.31503	-0.017464	 0.039949	-0.011718
Olfr868	  -0.31546	  -0.31485	  -0.31418	  -0.31665	  -0.31412	  -0.31503	-0.0079629	  0.042381	 -0.030288
Mir6344	-0.29085	 -0.2887	-0.28635	-0.29027	-0.29063	-0.28937	       0	       0	       0
Olfr1509	-0.30211	-0.30141	-0.30075	-0.29798	 -0.3011	-0.30292	       0	       0	       0
Uts2b	-0.30098	-0.29738	-0.29504	-0.29883	-0.29718	-0.29806	       0	       0	       0
Olfr161	-0.29668	-0.29453	 -0.2986	-0.29416	-0.29188	 -0.2952	       0	       0	       0
Defb19	-0.34936	-0.34884	-0.34826	-0.34754	-0.35104	  -0.349	       0	       0	       0
Olfr570	-0.34121	-0.34339	-0.34007	-0.33932	   -0.34	-0.34083	       0	       0	       0
Vmn1r210	-0.34297	-0.34337	-0.34209	-0.34247	-0.34206	-0.34251	       0	       0	       0
Olfr777	-0.34504	-0.34451	-0.34392	-0.34628	-0.34386	-0.34467	       0	       0	       0
Prp2	-0.34504	-0.34451	-0.34392	-0.34628	-0.34386	-0.34467	       0	       0	       0
Olfr619	-0.35546	-0.35496	 -0.3544	-0.35669	-0.35434	-0.35511	       0	       0	       0
Vmn2r72	-0.35546	-0.35496	 -0.3544	-0.35669	-0.35434	-0.35511	       0	       0	       0
Gm16336	 -0.35234	 -0.32484	 -0.35126	 -0.35073	 -0.35069	 -0.35111	-0.023592	 0.022188	0.0095255
Gm20752	  -0.35546	  -0.35496	   -0.3544	  -0.35669	  -0.35434	  -0.35511	 -0.022225	  0.035832	-0.0034005
Olfr6	 -0.35546	 -0.35496	  -0.3544	 -0.35669	 -0.35434	 -0.35511	-0.023622	 0.021601	 0.010082
Olfr394	 -0.36392	 -0.36589	 -0.36292	 -0.36225	 -0.36286	 -0.36359	-0.023592	 0.022188	0.0095255
Krt82	 -0.3543	-0.35401	-0.35368	-0.35499	-0.35365	-0.29478	       0	       0	       0
Olfr506	  -0.35546	  -0.35496	   -0.3544	  -0.35669	  -0.35434	  -0.35511	  -0.10265	  0.034637	-0.0058167
Dynlrb2	 -0.32847	 -0.32814	  -0.3283	 -0.32677	  -0.3291	 -0.25627	 -0.05986	-0.052143	-0.081802
Gm4788	   -0.34226	   -0.34084	   -0.27189	   -0.34516	   -0.19116	   -0.34672	  -0.023025	   0.033029	-0.00073994
Gm20741	  -0.35546	  -0.35496	   -0.3544	  -0.35669	  -0.35434	  -0.35511	-0.0037194	  0.058345	   0.12848
Zfp541	-0.35767	-0.35745	-0.35686	-0.18936	-0.27901	-0.23639	       0	       0	       0
Gm4894	 -0.38315	 -0.38274	 -0.38228	 -0.38427	 -0.38223	 -0.38286	-0.061608	 0.061925	-0.057852
Nat8	  -0.39087	  -0.39106	  -0.39006	  -0.38951	  -0.39182	   -0.3906	-0.0024473	  0.061687	 -0.057122
Klk1b9	 -0.44369	 -0.44324	 -0.44317	 -0.44315	 -0.44347	 -0.44329	-0.023592	 0.022188	0.0095255
Olfr554	-0.39984	-0.39781	-0.39742	-0.39691	-0.39737	-0.39792	       0	       0	       0
Olfr598	-0.39598	-0.39562	-0.39521	-0.39701	-0.39517	-0.39573	       0	       0	       0
Psg-ps1	   -0.42	-0.41975	-0.41945	 -0.4208	-0.41942	-0.41982	       0	       0	       0
Defa22	 -0.36846	 -0.36841	 -0.36609	 -0.36841	  -0.3658	 -0.36901	-0.006277	 -0.22031	-0.035704
Lrfn5	 -0.33209	 -0.33153	 -0.33091	 -0.33332	 -0.33084	  -0.3317	-0.087347	 -0.19421	-0.042893
Qrfpr	 -0.31546	 -0.31485	 -0.31418	 -0.31665	 -0.31412	 -0.31503	 0.024189	 -0.21003	-0.056747
Npbwr1	 -0.32867	  -0.3283	 -0.32821	 -0.32819	  -0.3282	 -0.20057	 0.055002	 -0.25653	-0.057847
Il21	 -0.24053	 -0.24025	 -0.24016	 -0.23983	    -0.24	 -0.24036	 0.051729	 -0.23552	-0.011846
Slc2a7	 -0.23982	 -0.23948	 -0.23909	 -0.23939	 -0.23867	 -0.24093	-0.034236	 -0.16095	-0.045682
Slc6a19	 -0.27532	 -0.27521	 -0.27509	 -0.27513	 -0.27556	 -0.25526	-0.081684	 -0.19587	-0.053223
Atp4b	 -0.26639	 -0.26628	 -0.26619	 -0.26598	 -0.22527	 -0.23894	-0.013449	  0.27106	-0.051651
Olfr578	 -0.31546	 -0.31485	 -0.31418	 -0.31665	 -0.31412	 -0.31503	 -0.16153	   0.2418	-0.054406
Fmo4	-0.33152	-0.33114	-0.33137	-0.33117	-0.31558	-0.27728	0.022122	 0.13057	-0.17592
Dars	  -0.1501	 -0.50178	 -0.16957	 -0.42061	 -0.25232	 -0.23944	-0.033226	  0.15298	-0.050724
Uqcrc2	-0.19904	-0.45428	-0.23018	-0.40647	-0.23681	-0.35505	-0.12076	0.069272	-0.12533
Arel1	 -0.31211	 -0.20313	 -0.47533	-0.082677	 -0.36423	 -0.35802	 -0.09529	-0.048534	  -0.1392
Mir6990	 -0.22687	 -0.19086	 -0.40177	-0.067793	 -0.40073	 -0.33721	        0	        0	        0
Kdelc1	 -0.34442	 -0.51295	 -0.19951	 -0.24948	 -0.38903	 -0.25719	 0.081038	-0.099023	  0.16984
Adm2	-0.19603	-0.19448	-0.19451	-0.19321	-0.19406	-0.12293	       0	       0	       0
Wnt8a	-0.18549	-0.18489	 -0.1847	-0.18446	-0.18511	 -0.1556	       0	       0	       0
Bpifb6	-0.17212	-0.17184	 -0.1715	-0.17244	  -0.172	-0.11151	       0	       0	       0
Ifnl3	-0.16367	-0.15916	-0.15684	-0.16129	 -0.1565	-0.15984	       0	       0	       0
Nfasc	-0.16971	-0.16964	-0.16958	 -0.1697	-0.15261	-0.14172	       0	       0	       0
Cfc1	  -0.1993	 -0.19713	 -0.19481	 -0.19995	 -0.19448	 -0.19781	-0.021275	 0.037131	 0.027679
Dcdc2c	  -0.1993	 -0.19713	 -0.19481	 -0.19995	 -0.19448	 -0.19781	-0.023622	 0.021601	 0.010082
Mir192	 -0.20403	 -0.20221	 -0.19986	 -0.19702	 -0.20247	 -0.20644	-0.028066	 0.019405	 0.007767
Cylc2	 -0.1993	-0.19713	-0.19481	-0.19995	-0.19448	-0.19781	       0	       0	       0
Mir184	 -0.1993	-0.19713	-0.19481	-0.19995	-0.19448	-0.19781	       0	       0	       0
Olfr710	 -0.1993	-0.19713	-0.19481	-0.19995	-0.19448	-0.19781	       0	       0	       0
Olfr802	 -0.1993	-0.19713	-0.19481	-0.19995	-0.19448	-0.19781	       0	       0	       0
Vmn1r121	 -0.1993	-0.19713	-0.19481	-0.19995	-0.19448	-0.19781	       0	       0	       0
Zfy2	 -0.1993	-0.19713	-0.19481	-0.19995	-0.19448	-0.19781	       0	       0	       0
Gm4489	-0.19048	-0.18831	-0.18599	-0.18316	-0.19329	-0.18899	       0	       0	       0
Mir449c	-0.21161	-0.20773	-0.20792	-0.20544	-0.20508	 -0.2084	       0	       0	       0
Mirlet7j	-0.20926	-0.20709	-0.21024	-0.20481	-0.20443	-0.20777	       0	       0	       0
Olfr769	-0.20696	 -0.2048	-0.20534	-0.19965	-0.20753	-0.20548	       0	       0	       0
Scgb2b19	-0.20696	 -0.2048	-0.20248	-0.20252	-0.20753	-0.20548	       0	       0	       0
Olfr1105	-0.21335	-0.21118	-0.21173	-0.21166	-0.20852	-0.21186	       0	       0	       0
Hpdl	-0.15532	-0.19802	-0.19756	-0.19798	-0.19772	-0.19816	       0	       0	       0
Fbxl16	-0.18599	-0.14494	-0.18558	  -0.186	-0.18616	-0.18586	       0	       0	       0
Gje1	-0.20615	-0.13882	-0.13875	-0.20507	-0.20572	-0.20686	       0	       0	       0
Gm10466	 -0.19893	-0.077566	 -0.19751	 -0.19769	 -0.19714	   -0.198	        0	        0	        0
Mir187	-0.21636	-0.13192	-0.21471	-0.21636	-0.21402	-0.21577	       0	       0	       0
Olfr851	-0.10098	-0.19643	-0.19408	-0.19988	-0.19376	 -0.1971	       0	       0	       0
Slc13a1	-0.085803	 -0.17667	 -0.17696	 -0.17672	 -0.17654	 -0.17671	        0	        0	        0
Gm17660	    -0.2422	   -0.24286	   -0.24333	    -0.2429	   -0.24101	   -0.16179	  -0.023014	   0.033242	-0.00094203
Olfr1014	-0.22491	-0.22672	 -0.2207	-0.21786	-0.22039	-0.14507	       0	       0	       0
Upk2	 -0.22436	 -0.22403	 -0.22365	 -0.22472	  -0.2235	-0.050514	        0	        0	        0
Mir1195	 -0.15456	  -0.1922	 -0.19272	 -0.19201	 -0.15568	 -0.19236	 -0.11132	 0.058896	-0.025511
Amy2a5	   -0.167	 -0.16957	 -0.16251	 -0.15968	  -0.1649	-0.067302	        0	        0	        0
Esp38	  -0.1643	 -0.16214	 -0.15981	 -0.16436	 -0.15948	-0.064602	        0	        0	        0
Olfr402	  -0.1643	 -0.16214	 -0.15981	 -0.16436	 -0.15948	-0.064602	        0	        0	        0
Olfr654	  -0.1643	 -0.16214	 -0.15981	 -0.16436	 -0.15948	-0.064602	        0	        0	        0
Mrgpra2a	 -0.16264	 -0.16047	 -0.15815	 -0.16263	 -0.15781	-0.062935	        0	        0	        0
March4	 -0.15702	 -0.15677	 -0.15615	 -0.15635	 -0.13594	-0.068037	        0	        0	        0
Gm11538	 -0.19414	 -0.19379	 -0.19369	 -0.19376	 -0.19361	-0.039341	        0	        0	        0
Mir6410	 -0.19091	 -0.19063	 -0.19055	 -0.19036	 -0.19068	-0.023012	        0	        0	        0
Olfr492	-0.18638	-0.18603	  -0.185	 -0.1866	-0.18435	0.004265	       0	       0	       0
Defb47	  -0.14276	  -0.14282	  -0.14285	  -0.14246	  -0.14258	-0.0051152	-0.0023327	  0.061971	 -0.037181
Aqp2	-0.14071	-0.14429	-0.13623	 -0.1334	-0.13589	-0.13923	       0	       0	       0
Olfr1311	-0.14071	-0.14429	-0.13623	 -0.1334	-0.13589	-0.13923	       0	       0	       0
Mir3620	-0.14071	-0.14429	-0.13623	 -0.1334	-0.13589	-0.13923	       0	       0	       0
Mir1191b	-0.14071	-0.14429	-0.13623	 -0.1334	-0.13589	-0.13923	       0	       0	       0
Mir133a-2	-0.14071	-0.14142	-0.13623	 -0.1334	-0.13589	 -0.1421	       0	       0	       0
Gm9268	-0.14071	-0.14142	-0.13623	-0.13627	-0.13589	-0.13923	       0	       0	       0
Ces2d-ps	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Esp4	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Gm15292	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Gm5346	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
H2afb2	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Mir3085	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Mir7216	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Nlrp5	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Olfr1093	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Olfr1271	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Olfr1501	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Olfr159	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Olfr248	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Olfr611	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Olfr771	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Olfr914	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Omt2a	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Smr2	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Vmn1r52	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Vmn2r37	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Vmn2r7	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Zfp648	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	       0	       0	       0
Gm5334	-0.14071	-0.13855	-0.13623	-0.13627	-0.13589	 -0.1421	       0	       0	       0
Gm5132	-0.14071	-0.13855	-0.13623	-0.13627	-0.13876	-0.13923	       0	       0	       0
Olfr624	-0.14071	-0.13855	-0.13623	 -0.1334	-0.14163	-0.13923	       0	       0	       0
Otx2os1	-0.14645	-0.13855	-0.13623	 -0.1334	-0.13589	-0.13923	       0	       0	       0
Mir8105	-0.14445	-0.14479	-0.14334	-0.13761	-0.14014	-0.14344	       0	       0	       0
Mir6943	 -0.14071	 -0.13855	 -0.13623	  -0.1334	 -0.13589	 -0.14497	-0.023622	 0.021601	 0.010082
Olfr750	  -0.1475	 -0.14715	 -0.14789	 -0.14651	 -0.14758	 -0.14726	-0.023592	 0.022188	0.0095255
Krt75	-0.12062	-0.11845	-0.11613	-0.11904	-0.11862	-0.11913	       0	       0	       0
Olfr1330	-0.13657	-0.13643	-0.10277	-0.13632	-0.13625	-0.10496	       0	       0	       0
C1rb	  -0.12056	  -0.12122	  -0.11894	  -0.11324	  -0.11861	  -0.11907	-0.0060485	  0.051039	 -0.041011
Olfr26	 -0.14071	 -0.13855	 -0.13623	 -0.13913	 -0.13589	 -0.13923	-0.015245	 0.058253	-0.052348
Vmn2r111	 -0.14071	 -0.13855	 -0.13623	 -0.13913	 -0.13589	 -0.13923	-0.022538	 0.051437	-0.042448
Lyzl4	 -0.17581	 -0.17474	 -0.17452	-0.085518	 -0.17446	 -0.12074	        0	        0	        0
Fbxw22	 -0.14071	 -0.13855	 -0.13623	 -0.13913	 -0.13589	 -0.13923	0.0011462	 0.063357	  0.11597
Olfr130	  -0.14071	  -0.13855	  -0.13623	  -0.13913	  -0.13589	  -0.13923	-0.0062564	  0.050363	  0.078263
Gm14164	   -0.17772	   -0.17637	  -0.033762	   -0.17523	   -0.17634	   -0.17647	  -0.023014	   0.033242	-0.00094203
Gm8979	  -0.1641	 -0.19555	-0.045504	 -0.19545	 -0.19552	 -0.19625	        0	        0	        0
Iqcf3	 -0.16393	 -0.16176	-0.061209	 -0.16399	 -0.15911	 -0.16244	-0.029032	 0.055669	-0.048613
Hsd3b6	 -0.13747	 -0.13585	 0.046531	 -0.13755	 -0.13318	 -0.13652	 -0.02408	 0.034463	-0.006015
Gm4776	 -0.14071	 -0.13855	 -0.13623	 -0.13913	 -0.13589	 -0.13923	 0.036356	-0.084565	   0.1213
Ostn	 -0.16508	 -0.16476	 -0.16438	  -0.1642	  -0.1643	 -0.16476	  0.12539	 0.053597	-0.045734
Vmn2r15	 -0.14071	 -0.13855	 -0.13623	 -0.13913	 -0.13589	 -0.13923	  0.12928	 0.058015	-0.052348
Tsga13	  -0.1024	 -0.14225	 -0.16962	-0.093282	 -0.16943	  -0.1697	  0.13578	-0.090681	 -0.05176
Gm7714	-0.068581	 -0.23935	 -0.23901	 -0.24002	 -0.23897	 -0.23944	        0	        0	        0
Unc5cl	-0.061219	 -0.22926	 -0.22815	 -0.23171	 -0.22922	-0.040324	        0	        0	        0
Rab5c	 -0.17397	  -0.1569	-0.057131	-0.031662	 -0.18867	 -0.17011	-0.093788	0.0083996	  0.12628
Kdm5d	-0.24907	-0.21535	-0.22778	-0.04721	-0.16947	-0.12055	0.023293	 0.13962	-0.14507
Cyp3a57	-0.059685	 -0.05956	-0.059521	-0.059451	-0.059615	-0.059731	 -0.20855	  0.18977	-0.062237
Gm19784	 -0.12062	 -0.11845	 -0.11613	 -0.11904	  -0.1158	-0.020894	 -0.16717	   0.1982	-0.057648
Rxfp1	 -0.10206	-0.099901	 -0.10035	 -0.09762	 -0.09724	-0.015893	 -0.21921	 0.058349	 -0.05239
Usp26	-0.097764	-0.095599	-0.093277	-0.095856	-0.092942	 0.076305	 -0.23631	 0.049693	-0.036416
Umod	-0.065175	-0.063009	-0.060687	-0.060727	-0.060352	-0.063689	 -0.14812	 0.049049	-0.032471
Gpr88	 -0.080334	  -0.12558	  -0.12526	  -0.12535	  -0.12558	  -0.12563	-0.0057755	   0.23356	 -0.045541
Mir6352	 -0.068044	 -0.063009	 -0.060687	 -0.057858	 -0.060352	 -0.063689	-0.0078795	   0.19521	 -0.039236
Ntf5	 0.094034	 -0.11668	 -0.11688	 -0.11619	 -0.11642	 -0.11667	 -0.19003	 0.058304	-0.022767
Pla2g4d	-0.037211	-0.094338	 -0.15089	 -0.15084	 -0.15104	 -0.13575	 -0.20576	-0.080643	-0.057035
Eef1a1	 -0.10791	 -0.13738	 -0.21643	 -0.16418	 -0.22365	 -0.37762	 -0.16347	-0.028422	 0.052187
Srsf7	 -0.20289	 -0.26331	 -0.19056	 -0.09281	 -0.27041	 -0.32434	 -0.18435	  -0.0904	-0.060664
Cct2	-0.20524	-0.34582	-0.20612	-0.20486	-0.12951	-0.29052	 0.11165	 0.25527	0.013915
Pfn1	 -0.28025	 -0.35279	 -0.10289	-0.091214	-0.096914	 -0.30946	 0.062851	  0.01596	 -0.13026
Apol10a	  -0.31025	  -0.16074	  -0.30774	  -0.31277	  -0.31302	-0.0036491	 -0.047819	  0.056878	 -0.049893
Slmap	 -0.40637	-0.095459	 -0.38638	 -0.28409	 -0.20381	-0.072011	        0	        0	        0
Ffar1	  -0.13514	  -0.13389	  -0.13331	  0.083296	  -0.13389	   0.20847	 -0.023043	   0.03522	-0.0067059
Pitrm1	-0.18365	-0.29205	 -0.1456	 0.10837	-0.22365	0.095194	       0	       0	       0
Ogdh	 -0.25976	 -0.35348	 -0.07254	-0.055282	 -0.19701	 0.073672	 0.097204	-0.089286	-0.030422
Irak1	 0.019655	-0.077131	 -0.29915	 -0.41782	 -0.17809	 -0.30505	  0.01381	  0.12876	  0.01498
Lrp6	-0.051202	 -0.09827	 -0.27077	 -0.50735	  -0.3323	 -0.40548	 -0.10391	  0.17095	  0.22047
Mtx1	  -0.14483	  -0.34192	  -0.32558	  -0.48785	  -0.56854	  -0.23069	   0.14091	   0.18315	-0.0053905
Psmd10	-0.24305	-0.27515	-0.25256	-0.47013	-0.41661	-0.16779	0.014618	 0.20143	 0.12199
Snx17	-0.038699	 -0.20018	 -0.46621	 -0.33576	 -0.46853	 -0.10424	 0.096488	  0.21351	 0.026653
Akr1a1	  -0.1698	  -0.1678	-0.051596	-0.089078	-0.088375	 -0.11862	  0.16281	  0.44955	  0.25226
Oaz1	0.019498	-0.12819	-0.12371	-0.12012	-0.12645	 -0.1212	 0.28047	 0.43996	 0.39631
Esr2	 -0.16431	 -0.16487	  -0.1644	-0.060317	 -0.16102	 -0.16405	  0.11262	  0.22406	  0.33448
Scn9a	-0.070613	 -0.20433	 -0.20395	 -0.20409	 -0.20443	 -0.20425	 0.088036	  0.31895	  0.24467
Klra10	-0.14071	-0.14429	-0.13623	 -0.1334	-0.13589	-0.13923	  0.2193	 0.18942	 0.13436
Sox2ot	-0.022027	  -0.1184	 -0.11607	 -0.11899	 -0.11574	 -0.11907	  0.13617	  0.21926	   0.1935
Mff	 0.057214	-0.051824	 -0.14418	 -0.04829	 0.010616	 -0.13545	 0.054149	   0.1831	  0.22358
Msl1	 0.026098	-0.068136	-0.049809	 -0.19354	 0.087858	-0.080925	 0.027765	  0.18246	  0.26918
Rsrp1	 0.013085	 0.046551	-0.077684	 -0.30065	-0.021003	 -0.17594	  0.12028	  0.19904	   0.2085
Slc25a5	 0.022295	-0.057372	 -0.04225	 -0.21677	 -0.15158	 -0.35675	  0.19048	  0.21265	  0.19303
Eef2	  -0.25765	 -0.052813	   -0.1525	  -0.20023	  -0.15219	  -0.33292	   0.21005	   0.28991	-0.0067823
Tmem223	-0.19292	-0.19183	-0.18805	-0.19103	-0.26935	-0.21696	 0.27912	 0.40553	 0.16525
Mrpl4	   -0.19656	  -0.051151	    -0.2787	-0.00029647	   -0.22821	   -0.28127	      0.165	   0.075288	    0.15092
Rpl4	-0.28151	-0.12793	-0.25262	-0.15087	-0.29521	-0.38969	0.073745	 0.12118	0.086222
Pomp	  0.14144	 0.041154	 -0.24933	-0.044639	 -0.15687	  -0.3463	  0.21249	  0.41476	  0.40566
Ascc2	 -0.34835	 -0.29665	-0.005552	 -0.25436	 -0.13923	 0.035904	  -0.1222	 -0.10868	 -0.10964
Dlg1	 -0.29727	 -0.36482	-0.094456	 -0.33881	 -0.12902	 0.079972	 -0.10574	 -0.23303	0.0031942
Slain2	 -0.13984	 -0.24869	 0.055469	 -0.24892	 -0.17936	 0.077059	 -0.14329	  -0.1156	-0.040282
Sdha	 -0.29435	 -0.21854	  0.11736	 -0.19031	 -0.31476	-0.065796	-0.052064	 -0.23429	-0.022697
Pip5k1b	 -0.35517	 -0.16094	 0.067603	 -0.47655	 -0.15101	0.0036259	  -0.1673	 -0.25469	 -0.25854
Cog6	   -0.144	 -0.28315	-0.033493	 -0.52262	 0.076407	0.0026621	 0.099056	 -0.14369	 -0.15912
Rexo2	 -0.18159	 -0.26411	-0.072578	 -0.36324	  0.06472	 -0.13705	-0.096436	-0.043956	-0.044973
Gars	 -0.19503	  -0.3829	-0.047604	 -0.47084	 -0.20298	-0.012275	 0.056051	 -0.14483	 0.012134
Setd3	 -0.09899	 -0.46104	 -0.04327	 -0.32023	 -0.28899	 -0.11688	  0.13908	-0.091477	   0.2135
Mroh1	-0.14407	-0.25902	 0.16679	-0.40023	-0.22571	 0.11194	 0.23978	-0.37612	 0.12859
Abcb11	 -0.12834	 -0.12816	 -0.12801	 -0.12791	  -0.1279	-0.028585	 0.069706	 -0.39805	  0.10322
Lctl	-0.082404	 -0.14535	 -0.14435	 -0.14387	 -0.14356	 -0.14548	 0.063818	 -0.34094	 0.094289
Ace3	 -0.080807	  -0.18299	  -0.18277	  -0.18247	  -0.15814	  -0.18314	-0.0076936	  -0.35344	 -0.023284
Akr1cl	  -0.1643	 -0.16214	 -0.15981	 -0.16436	 -0.15948	-0.064602	-0.018172	 -0.39348	  -0.0109
Serpinb6d	  -0.1643	 -0.16214	 -0.15981	 -0.16436	 -0.15948	-0.064602	-0.023651	 -0.40125	 0.010605
Nepn	 -0.16111	  -0.1587	 -0.15636	 -0.15353	 -0.15982	 -0.15937	-0.023651	 -0.40125	 0.010605
Olfr467	 -0.14071	 -0.13855	 -0.14196	  -0.1334	 -0.13589	 -0.13923	-0.023651	 -0.40125	 0.010605
Tmco5b	 -0.14071	 -0.13855	 -0.13623	 -0.13913	 -0.13589	 -0.13923	-0.023651	 -0.40125	 0.010605
Gm20740	  -0.13686	  -0.13265	   -0.1303	  -0.12747	  -0.12998	  0.030643	 -0.022349	  -0.33312	-0.0032301
Olfr1287	 -0.12062	 -0.11845	 -0.11613	 -0.11904	  -0.1158	-0.020894	-0.023651	 -0.40125	 0.010605
Lhx1os	 -0.10776	 -0.10363	 -0.10131	 -0.10135	 -0.10098	 0.066594	-0.023651	 -0.40125	 0.010605
Olfr223	  -0.1222	 -0.12181	-0.050276	 -0.12204	  -0.1228	 0.044708	-0.023651	 -0.40125	 0.010605
Bai1	  -0.14733	  -0.14705	  -0.14673	  -0.14658	  -0.14774	-0.0068572	  0.013743	  -0.21607	   0.06708
Fbxw26	 -0.14071	 -0.13855	 -0.13623	 -0.13913	 -0.13589	 -0.13923	-0.030633	 -0.27707	-0.020128
Mir93	  -0.15999	  -0.15982	  -0.15976	  -0.15933	  -0.15942	   -0.1601	-0.0053472	  -0.23143	 -0.044378
Gm10536	 -0.13932	 -0.15551	 -0.15536	 -0.11949	 -0.15539	-0.047981	 -0.11859	 -0.21002	 -0.11529
Tbx18	 -0.15658	 -0.15766	 -0.15496	 -0.15213	 -0.15442	-0.014751	 -0.03841	 -0.26908	 -0.04341
Atp6v0c	 -0.12412	 -0.12394	   -0.124	 -0.12331	 -0.12393	-0.060623	 -0.20971	 -0.41902	  -0.1932
Krt4	 -0.14071	 -0.13855	 -0.13623	 -0.13913	 -0.13589	 -0.13923	-0.028787	 -0.43728	 -0.15085
Dbpht2	 -0.12704	  -0.1259	 -0.12355	 -0.12736	 -0.12325	 0.084238	 -0.14395	 -0.14247	-0.076052
Zkscan16	  -0.1214	 -0.12122	 -0.12101	-0.086252	 -0.12099	  0.12658	 -0.18845	  -0.2782	 0.047356
Gm11837	 -0.13245	 0.085246	 -0.12406	 -0.11832	 -0.12307	 0.027701	 -0.24784	 -0.23734	-0.030457
Bcap31	 -0.15626	 -0.14401	 -0.12475	 -0.29549	 -0.11882	-0.096353	 -0.12443	 -0.16998	  0.12657
Mir1668	  -0.20902	  -0.20844	  -0.20852	  -0.20797	  -0.20829	  -0.16426	-0.0051273	  -0.11195	   0.15185
Pcdhb12	 -0.17638	 -0.17611	  -0.1758	 -0.17636	 -0.17628	 -0.17671	-0.054197	 -0.19763	  0.23661
Mybphl	  -0.1899	-0.088596	 -0.19201	 -0.13976	 -0.19164	 -0.16075	 -0.18247	 -0.20644	  0.09934
Vps28	-0.25686	-0.13147	-0.11853	-0.12922	-0.20286	-0.28604	 -0.2002	-0.25101	 0.12442
Cyp2a12	-0.14071	-0.13855	-0.13623	-0.13913	-0.13589	-0.13923	-0.13953	-0.48786	  0.2428
Gm6524	  -0.1427	 -0.14134	 -0.13899	 -0.13615	-0.041738	 -0.14435	 -0.13712	 -0.35304	  0.23976
Tinag	 -0.18988	 -0.11967	 -0.18948	-0.048036	 -0.18947	 -0.15479	 -0.26381	 -0.44453	   0.1342
Cldn22	   -0.226	 -0.19465	  -0.2256	 -0.15842	 -0.19952	  -0.2259	   -0.146	 -0.53391	-0.052273
Nol4	 -0.24916	 -0.24814	 -0.24872	 -0.24921	 -0.24552	 -0.24993	 -0.13133	 -0.44916	-0.052216
