	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage	LI_v_SI_SPF_CCR6-ILC3	LI_v_SI_SPF_CCR6+ILC3	LI_v_SI_SPF_ILC2
Cyp4f16	  -1.8944	 -0.72032	 -0.98603	  -1.0097	 -0.74046	  -1.1516	 -0.32201	-0.078003	  0.17284
Prkd2	  -1.4989	  -0.5743	  -1.2248	 -0.78128	  -1.0232	  -0.6298	 -0.42931	 0.030431	-0.023152
Proser2	 -1.4616	-0.56586	 -1.3983	 -1.1059	-0.92091	 -1.1175	-0.74229	 0.16627	 0.13079
Phf21a	 -1.3377	-0.20352	 -1.2396	-0.81414	-0.72321	 -1.1802	-0.31292	-0.34652	-0.39547
Abhd11os	 -0.91311	 -0.56495	 -0.92563	 -0.62287	  -0.7743	  -1.0745	-0.086865	  0.36833	  0.81887
Bcl2l12	-0.81864	-0.50842	 -1.0684	-0.76815	-0.86769	 -0.9256	-0.12861	0.073685	  0.3219
Gm15545	 -0.74173	 -0.79972	  -1.2026	 -0.65316	  -1.1383	  -1.1364	-0.073668	 0.005819	  0.47235
Cnst	-0.35336	 -0.6746	  -1.506	-0.75296	-0.88849	-0.86423	  0.1289	0.083195	 0.53816
Srgap3	-0.42052	-0.76286	 -1.1714	-0.86101	  -1.122	-0.97478	 0.23916	0.031349	 0.39553
Coro1b	 -0.88526	  -0.7465	 -0.91092	 -0.66118	 -0.96475	  -1.1181	  0.33222	  0.35876	-0.032134
Fh1	 -0.7688	-0.74554	-0.83905	-0.75049	-0.92877	 -1.0132	 0.26143	 0.13136	 0.30291
Mir1945	 -0.97745	 -0.62383	  -0.9373	 -0.68176	  -1.0415	  -0.8858	  0.47778	-0.055589	  0.31292
Gtf2h2	 -0.71481	  -1.0786	 -0.81557	  -1.3966	    -0.89	 -0.65078	  0.44799	  0.09434	-0.042374
Lage3	  -0.76042	   -1.0704	  -0.98836	  -0.83174	   -1.0565	  -0.83568	   0.31909	-0.0077281	   0.23355
Prss22	  -0.58112	  -0.88569	  -0.96533	   -1.0215	  -0.96476	   -0.6076	   0.32839	  0.034843	-0.0060036
Ascl2	  -1.232	 -1.2589	-0.94272	 -1.0581	-0.70973	-0.77294	-0.37791	0.055767	 0.16749
Pctp	 -1.2731	-0.89407	 -1.1091	-0.88471	-0.78029	-0.86003	-0.21255	 0.05955	 0.16929
Rfc2	  -1.1645	  -0.9196	  -1.3947	   -1.029	 -0.59723	 -0.76813	 -0.16376	 -0.17464	-0.065494
Tmem51os1	 -1.1853	-0.71097	 -1.3207	 -1.1577	-0.94096	-0.96006	       0	       0	       0
Inppl1	  -1.1124	 -0.94124	  -1.1552	  -1.0819	  -0.7948	 -0.95955	-0.025419	 -0.14078	  0.55699
Pde6g	 -0.99668	 -0.96922	 -0.97888	  -1.0058	 -0.95529	  -0.8951	  0.15487	-0.032297	   0.4268
Dynlt1f	   -0.5872	   -1.1324	   -1.0615	   -1.3952	  -0.77971	   -1.3171	-0.0034158	  0.051025	   0.31262
Rgs19	 -0.9459	 -0.8973	 -1.0057	 -1.3933	-0.61955	 -1.0615	0.014304	 -0.2006	 0.17975
Cd2ap	-0.67134	-0.90586	 -1.0114	 -0.8269	-0.86886	 -0.9021	-0.46502	-0.41828	 0.37948
Hist1h3i	-0.83871	-0.98328	-0.94004	  -1.035	-0.79674	  -1.072	 -0.2693	-0.58038	 0.11921
Xlr3a	-0.9723	-0.9114	-1.1316	-1.0411	-1.0034	-1.1416	 -0.321	-0.4322	 0.6176
Mir16-1	  -0.7835	 -0.90274	   -1.012	 -0.77444	 -0.68491	  -1.2333	-0.020872	 -0.20947	  0.26745
Parp12	 -0.86445	 -0.75816	 -0.72367	  -0.8678	 -0.70482	  -1.0523	-0.030449	 -0.20978	 -0.10832
Ttc9c	 -0.54101	  -1.1276	 -0.61123	 -0.72275	 -0.59032	 -0.93899	-0.048305	 -0.48822	  0.18596
Aimp1	 -0.81367	 -0.49781	 -0.72215	  -1.0569	  -1.2175	 -0.60593	  0.13433	 0.041751	-0.018073
Igbp1	-0.79746	-0.59636	-0.76096	 -1.3776	 -1.3067	-0.78978	 0.32024	-0.17998	0.092801
Fabp7	 -1.2207	-0.51421	-0.84746	  -1.105	  -1.043	-0.50272	       0	       0	       0
Lrrc4c	 -1.0314	-0.46697	-0.63184	 -1.0073	-0.81211	-0.49669	       0	       0	       0
Fkbp5	  -0.88943	  -0.43573	  -0.69615	   -1.2841	   -1.0096	  -0.48157	  -0.18358	-0.0047685	  -0.20212
Pofut1	  -1.4558	 -0.54958	 -0.57878	 -0.83069	 -0.85973	 -0.79009	-0.020166	0.0028651	 -0.11461
Ppm1h	  -1.3057	 -0.72882	 -0.79098	 -0.75854	  -0.8911	 -0.73014	  0.21524	  0.27284	-0.099889
Ang4	   -1.0099	   -1.0081	   -1.0039	   -1.0227	   -1.0036	   -1.0156	  -0.24579	-0.0017545	  -0.34176
Marc1	 -0.93593	  -1.0825	  -1.0676	  -1.0347	  -1.0394	 -0.77324	 0.016829	 -0.13552	-0.052538
Pip4k2a	-0.95926	-0.66194	-0.70134	-0.99308	 -1.1254	 -1.0646	       0	       0	       0
Rgs10	  -1.1405	 -0.76628	  -0.7514	  -1.1045	  -1.2321	 -0.90204	-0.064155	  -0.2721	 -0.17039
Asnsd1	  -0.77016	  -0.65229	  -0.72954	   -1.2081	  -0.94201	   -1.2741	  -0.14661	-0.0016138	  -0.38261
Nipal3	 -0.80518	 -0.80324	 -0.64887	  -1.1935	 -0.85003	   -1.207	 -0.47747	0.0099184	 -0.37126
Mapk1ip1	 -0.77269	 -0.63885	 -0.95431	  -1.2185	  -1.0244	  -1.4539	 -0.32143	 -0.10676	-0.055871
Fam171a2	 -0.90517	  -1.0125	 -0.78037	 -0.58663	  -0.9975	 -0.78518	 -0.23543	   0.1606	-0.047576
Pdcd4	 -0.59842	 -0.81334	  -1.0201	 -0.62661	  -1.0334	 -0.78724	 -0.44459	  0.04722	-0.070618
Rbl1	-0.44804	-0.85158	 -1.0087	-0.99657	 -1.1857	-0.95389	 -0.2572	0.028685	 0.15535
Hist1h2ad	 -0.68478	 -0.70119	 -0.74173	 -0.89715	  -1.1227	 -0.68227	 -0.71387	   0.2226	-0.043531
Sat2	  -1.0545	 -0.82678	 -0.47984	  -1.1254	  -1.0666	  -0.5071	 -0.58722	   0.1765	-0.046871
Prdm9	 -0.68724	  -1.2269	  -1.1577	 -0.81317	  -1.1074	 -0.99555	 -0.63493	-0.075985	  0.38047
Snord104	 -0.68131	  -1.3173	  -1.1214	  -1.0584	  -1.2936	  -1.0222	 -0.11952	-0.074217	  0.48057
Stard4	  -0.495	 -1.2061	-0.81021	-0.53325	-0.98201	 -1.1578	-0.27714	 0.24942	 0.30489
Ttc32	-0.71695	 -1.5251	-0.66429	  -1.014	 -0.9817	 -1.2784	-0.14346	 0.32632	  0.5564
Cars2	 -0.75265	  -1.1615	 -0.95745	  -1.4356	  -1.2997	  -1.3287	0.0052908	  0.42705	  0.27885
Hspe1	-0.79938	-0.95936	 -1.2408	 -1.0269	 -1.2022	 -1.4557	0.094072	 0.29574	  0.1501
Ptpn18	 -0.8204	-0.83663	 -1.3715	 -1.2356	 -1.3253	 -1.2791	 0.11682	  0.5026	 0.44796
Hist1h2ai	-0.71537	-0.96781	-0.82508	 -1.2269	 -1.2682	 -1.8825	 0.11984	 0.21889	  0.3677
Cox7a2l	 -0.97799	-0.071107	 -0.91098	  -1.3964	   -1.071	  -1.3371	  0.33206	  0.25134	  0.14197
Csk	  -1.1338	   -0.524	  -1.0225	   -1.461	  -1.1342	  -1.1157	-0.026708	  0.42841	 -0.13049
Dcps	 -0.87263	  -0.7165	  -1.0393	  -1.2526	  -1.2016	  -1.0427	-0.068288	  0.43081	 -0.11266
Tmprss5	  -1.0485	 -0.53739	  -1.2956	  -1.2834	  -1.3229	  -1.2769	   0.1134	   0.3992	-0.054232
Lman2l	 -1.1603	-0.90244	-0.72674	 -1.1185	 -1.2253	-0.97852	 0.10923	  0.2611	 0.21139
Pldi	  -1.3332	 -0.65624	 -0.73663	  -1.2176	  -1.4152	  -1.1505	  0.31961	-0.019109	  0.34404
Ccdc53	 -1.3007	-0.75868	 -0.8557	 -1.4466	  -1.059	-0.75865	 -0.2585	 0.52478	 0.17691
Exosc5	 -0.98714	  -1.1288	  -1.2969	  -1.4509	  -1.0744	  -1.0726	-0.044553	  0.63759	  0.26114
Galnt12	  -1.3223	 -0.85499	  -1.3493	  -1.4284	 -0.72671	 -0.98852	0.0003326	  0.52599	  0.36617
Lefty1	 -1.1912	-0.89875	 -1.2731	 -1.1778	 -1.1175	 -0.8009	-0.14687	 0.41839	 0.34232
Slc29a1	 -1.2557	 -1.1686	-0.93652	 -1.2865	 -1.0154	-0.72902	 0.19108	 0.42344	 0.34402
Fam196a	 -1.3312	 -1.0037	 -1.3228	-0.75116	-0.85572	-0.55122	 -0.1765	 0.35538	 0.53564
Arfip2	-0.53451	-0.61372	 -1.5192	 -1.1121	 -1.1579	-0.89443	-0.34058	 0.30111	0.019486
Pddc1	-0.34652	-0.47483	 -1.6095	 -1.2348	 -1.2095	 -0.9738	-0.10886	  0.5123	 0.15354
Kctd13	 -0.2262	-0.40678	 -1.2808	 -1.1184	 -1.0311	 -1.1096	-0.43677	   0.273	0.064537
Cbx3	 -0.38407	 -0.93664	  -1.4179	  -1.3556	 -0.72313	  -1.1551	 -0.56622	  0.26619	-0.095973
Zfp395	 -0.17108	 -0.71189	  -1.2238	  -1.1452	  -0.6605	  -1.3646	 -0.26626	  0.28381	-0.077535
Enho	-0.44558	-0.82943	 -1.3646	 -1.0076	-0.86417	 -1.0366	 -0.2362	 0.54912	0.036393
Hmgb2	-0.43491	-0.85001	 -1.1831	 -1.0355	-0.64734	-0.98233	 0.10951	 0.62403	-0.10166
Lbr	 -0.42461	 -0.51555	  -1.1627	  -1.1936	 -0.50133	 -0.88407	-0.009031	  0.37775	 -0.20887
Ccdc107	 -0.50524	 -0.62647	  -1.2536	 -0.66013	  -1.2352	 -0.50185	-0.016758	  0.46988	  0.48347
Prr15l	-0.57138	-0.68021	 -1.1433	-0.90851	  -1.225	-0.55287	-0.23262	 0.17393	 0.58243
Zfp819	-0.42469	 -0.6157	 -1.2688	 -0.9783	-0.95476	-0.64162	-0.19704	 0.70104	 0.41562
Mdp1	-0.16323	-0.25847	-0.81406	 -1.2138	 -0.9039	-0.71213	-0.17509	 0.30349	 0.34576
Pcbp3	-0.62966	-0.26656	-0.88643	 -1.0095	 -1.1029	-0.49361	-0.06344	 0.46524	 0.19804
Acaa2	 -1.0362	-0.69095	-0.34364	 -1.1159	-0.46704	-0.92195	-0.16495	 0.44651	  0.5729
Oard1	  -1.061	-0.62698	-0.54429	 -1.2876	-0.49171	-0.80902	 0.39978	 0.29643	 0.79515
Gm572	  -1.0224	 -0.95257	-0.050064	  -1.0117	 -0.78788	 -0.95437	-0.005795	 0.051907	  0.77032
Oaz3	 -1.0238	 -1.1658	-0.10448	 -1.0642	-0.80215	-0.60853	  0.3541	 0.21614	 0.50369
Il17f	 -0.92167	 -0.48425	 -0.23036	 -0.96484	 -0.96183	 -0.82367	-0.047712	 -0.17174	   1.1344
Pdss2	-0.77617	-0.95887	-0.44382	 -1.1223	-0.66142	-0.57308	 0.12796	-0.25093	 0.75406
Txnrd2	-0.66737	-0.67409	-0.51457	 -1.0805	-0.51068	 -0.6854	-0.29626	-0.13713	 0.75019
C8g	-0.80611	-0.70806	-0.51394	  -1.103	-0.91754	 -1.1717	 0.48158	 0.15186	  0.5603
Nipsnap1	-0.64162	-0.84975	-0.39831	 -1.0426	-0.74451	 -1.1514	 0.79956	-0.19966	 0.61481
Mir6369	 -1.0918	 -0.7153	-0.16496	 -1.0659	-0.83268	 -0.6718	 0.49338	  -0.065	 0.45273
Serpine1	-0.98169	-0.56338	-0.28446	 -1.0641	-0.83749	-0.91636	 0.57466	-0.36686	 0.64142
Gpr18	-0.73693	-0.82061	-0.58241	-0.95564	-0.57253	 -1.4249	0.047066	 0.17351	 0.58342
Trmt112	-0.45318	-0.63259	-0.50772	-0.81869	-0.48114	   -1.06	 0.41493	0.097699	 0.73913
Etv5	-0.76123	 -1.2515	-0.17807	-0.48854	-0.86812	 -1.3793	-0.14483	-0.21729	 0.65984
Arhgap15os	   -1.17	-0.53295	 -1.0249	 -1.2048	-0.64971	-0.88921	  0.1429	-0.50204	 0.49965
Mttp	 -1.0705	-0.54167	-0.59802	-0.86924	  -0.704	-0.78446	 0.14161	-0.54633	 0.29493
Thnsl1	-0.93929	-0.60896	 -0.6558	-0.94925	-0.46163	 -1.0885	0.047264	-0.30223	 0.44174
Gm6251	  -1.1359	 -0.67079	 -0.47215	  -1.0358	  -0.5819	  -1.2966	  -0.1505	 -0.38051	-0.018267
Mettl7a1	 -1.2616	-0.74461	-0.49819	 -1.1622	-0.35189	 -1.0245	 0.12238	-0.30962	 0.06764
Mir6395	 -1.3136	 -0.2531	-0.64304	 -1.4536	-0.64324	 -1.0661	-0.16165	-0.10631	 0.51252
Siae	  -1.0161	 -0.40504	  -0.9217	  -1.2686	 -0.67606	 -0.54351	 -0.42598	-0.042332	  0.46538
Il17rb	 -1.5129	-0.19999	-0.30545	 -1.0061	-0.25866	-0.79483	       0	       0	       0
Skint3	  -1.5945	 0.054503	  -0.5751	  -1.0831	 -0.23848	  -1.1552	-0.015073	 -0.73403	-0.068296
Cnpy4	  -1.0188	-0.071849	 -0.72914	 -0.54902	 -0.74613	 -0.33187	  0.55026	 -0.44585	  0.32618
Ift140	  -1.3335	-0.053584	  -1.1417	   -0.997	 -0.57642	 -0.83147	  0.41099	 -0.37879	   0.3281
Jakmip1	 -1.1694	 -0.1882	 -1.1729	 -1.1233	 -1.1088	-0.98079	 0.54026	-0.24733	0.022703
Chst15	-0.93746	-0.19867	 -1.6879	 -1.0859	-0.61924	 -1.2648	0.050664	-0.15429	 0.64544
Trappc5	 -0.79671	-0.030357	  -1.1034	  -1.1819	 -0.79114	  -1.2495	  0.37391	-0.030686	   0.7029
Mir6415	 -0.69298	 -0.39503	  -1.2749	  -1.1877	 -0.85307	  -1.1247	  0.20568	-0.023887	   1.3147
Abhd8	-0.99572	-0.81535	 -1.8395	 -0.5746	 -1.4703	 -1.1645	 0.14072	 0.19475	 0.78176
Bckdha	  -1.129	 -0.4722	 -1.6039	-0.83591	 -1.1668	  -1.018	-0.20732	 0.43548	 0.24102
Gm20753	 -1.3039	 -1.0508	 -1.3649	-0.18629	 -1.0137	-0.98941	  0.1222	 0.45575	 0.97854
Prss36	 -1.2325	-0.78311	  -1.417	-0.48134	-0.98399	-0.87447	  0.3757	 0.39464	  1.4949
Tuba8	 -1.2766	 -1.1765	  -1.266	-0.70043	 -1.3411	 -1.0415	 0.55187	 0.33804	  1.2909
Bcl11b	   -1.1098	   -1.4145	   -1.2377	  -0.54291	   -1.0809	  -0.93095	   0.30432	-0.0014335	   0.57197
Nt5m	       -1	  -1.1195	  -1.6172	 -0.59466	  -1.2935	 -0.85323	  0.84164	-0.083973	  0.32732
Noxred1	 -1.2145	 -1.3879	 -1.5826	-0.84077	-0.38428	-0.77261	 0.53589	-0.34754	 0.39389
Prkar1b	 -1.1416	 -1.0301	 -1.5018	-0.70621	-0.65683	-0.49618	 0.51818	 0.11161	 0.63367
Ttc8	 -1.3933	 -1.2738	-0.89856	-0.76062	 -0.4783	-0.75359	 0.39742	-0.12912	 0.28566
Irs2	-0.87121	 -1.0847	 -1.0337	 -1.3626	 -1.2019	-0.99612	 0.47178	 0.17052	 0.42903
Trit1	-0.86643	 -1.3034	   -1.13	 -1.2263	 -1.1124	 -1.2385	 0.77697	 0.19684	  0.4669
Map3k15	  -1.1079	 -0.99837	 -0.86353	   -1.229	   -1.261	  -1.2341	  0.91321	-0.033335	  0.80461
Rgs2	   -1.058	 -0.98114	  -1.0611	   -1.104	  -1.2116	   -1.257	  0.67126	-0.027538	  0.56456
Zfp385a	  -1.1465	  -1.0324	 -0.95978	  -0.9843	 -0.92055	 -0.76219	  0.65193	-0.082511	  0.74814
Abcd1	-0.78516	-0.72652	-0.69036	-0.84931	-0.58595	  -1.239	 0.85225	-0.17504	-0.21394
Map4k1	-0.59197	-0.82276	-0.75387	-0.82274	-0.49623	 -1.6159	  0.7044	0.038816	-0.49147
Cdkn3	-0.55175	-0.99301	-0.51672	-0.84254	-0.84681	 -1.3541	 0.94435	-0.49096	-0.62916
Hist1h2ab	-0.80569	 -1.1615	-0.67923	 -1.0273	-0.86632	 -1.8754	   1.038	0.062699	-0.42018
Arid1a	-0.88923	-0.78829	 -1.0715	-0.90778	-0.97543	 -1.0988	 0.34125	-0.30747	-0.30036
Rere	-0.60616	-0.95749	-0.83565	 -1.0235	-0.98883	-0.76956	 0.32244	-0.24242	-0.33083
Foxred1	-0.41603	-0.67128	 -1.0092	-0.93241	 -1.0087	 -1.0422	 0.47409	-0.74176	-0.47925
Hipk2	-0.55426	-0.88062	 -1.0224	-0.86306	-0.92557	-0.96594	 0.84306	-0.35071	-0.62082
Oas3	 -0.4104	-0.64117	 -0.8889	-0.92491	-0.78021	 -1.0585	 0.77586	-0.28238	 -0.3274
Pbx2	-0.82431	 -1.0166	-0.75944	 -1.4479	-0.71046	 -1.0338	 0.58412	-0.31983	-0.33692
Fsbp	 -0.49867	 -0.91522	 -0.85384	  -0.9521	 -0.97848	 -0.80962	   1.0504	-0.040992	 -0.08176
Cep89	-0.69936	 -0.8618	-0.75477	 -1.4946	 -1.1366	 -1.1005	 0.60287	 0.10325	 0.10225
Kxd1	 -0.8818	-0.57754	-0.69862	 -1.3512	  -1.283	 -1.3002	 0.69162	-0.16265	-0.19107
Dpy19l1	-0.81723	 -0.8329	-0.96116	 -1.2046	-0.63401	 -1.3405	 0.68681	 0.16651	-0.10909
Flt3l	-0.99614	-0.44788	-0.94117	 -1.1288	-0.94536	  -1.264	 0.75939	0.087474	 -0.1261
Gm16039	-0.83143	-0.93086	-0.85995	 -1.2097	-0.90941	 -1.4097	 0.23319	 0.24856	-0.03213
Anks1	 -1.1537	-0.76405	 -0.9206	 -1.4345	-0.67712	-0.77636	0.050053	 0.13504	-0.32783
Bcas1	   -1.11	-0.99855	 -1.3474	 -1.3619	-0.71456	-0.91757	 0.28223	 0.16881	-0.06992
Tcirg1	 -1.0211	 -1.0706	 -1.4722	 -1.1651	-0.84524	-0.80148	 0.40593	-0.14448	-0.35009
Fam214a	 -1.2893	 -1.1871	 -1.1011	 -1.2848	-0.65786	   -0.97	0.048565	-0.35721	-0.20591
Gtf2i	 -1.0794	  -1.369	 -1.0229	 -1.3881	 -1.1227	-0.96017	0.055198	-0.29388	-0.25121
Jade2	-0.96614	-0.88651	 -1.2973	 -1.1933	-0.86784	-0.82007	0.059463	-0.47766	 -0.4653
Vars2	  -1.0318	  -1.0657	 -0.97382	  -1.3208	  -0.8568	 -0.96961	-0.023846	 -0.50968	  -0.7043
Trim34a	 -1.1344	 -1.4689	  -1.033	 -1.1308	 -1.1795	 -1.1718	0.089151	-0.35092	-0.69201
C2cd3	 -0.68421	   -0.921	  -1.2107	  -1.0458	  -1.1352	 -0.81961	   0.1309	-0.056257	 -0.77161
Rxrb	-0.77041	-0.50531	 -1.3053	 -1.0497	 -1.1903	-0.75699	 0.08874	0.089759	-0.35634
Necab2	 -0.89886	  -1.1807	  -1.2662	  -1.2586	  -1.0023	 -0.52831	  0.51708	-0.033201	 -0.79034
Erp29	-0.67389	-0.58361	-0.84559	 -1.0433	-0.97203	  -1.115	 0.52854	 0.28265	-0.98266
Sh2d2a	 -1.0687	-0.65746	 -1.1374	 -1.2239	 -1.1632	 -1.1782	  0.2762	-0.29898	-0.76112
Vav2	  -1.0016	 -0.61873	  -1.0062	 -0.94036	 -0.93935	  -1.4032	  0.48317	-0.095082	 -0.88569
Gart	-0.78956	  -1.251	-0.65813	 -1.2013	-0.96101	 -1.2746	0.052149	 0.39609	-0.77093
Guca2b	  -1.084	  -1.132	-0.74677	-0.84255	  -1.013	-0.88664	 0.29244	0.055808	 -0.8092
Akip1	-0.96698	-0.86314	-0.34864	 -1.2144	 -1.2787	 -1.3438	-0.08683	-0.50313	-0.22911
Rwdd3	-0.64348	-0.97529	-0.44663	 -1.3073	 -1.3243	 -1.1409	 0.21361	-0.49319	-0.23771
Trim21	-0.80913	-0.68537	-0.42999	 -0.8164	 -1.2014	 -1.2659	0.017477	-0.57961	-0.48387
Ccl25	  -1.0062	  -1.2908	  -0.8078	  -1.0188	  -1.3096	  -1.0997	 0.039261	  -0.5836	0.0062176
Lace1	-0.91163	 -1.0874	-0.70801	 -1.5452	 -1.2942	-0.73323	0.047813	-0.96892	-0.27178
Shroom1	-0.45403	-0.96695	-0.24468	 -1.5947	 -1.4378	-0.81096	0.070044	-0.69653	-0.37431
Dynlt1b	 -0.42045	  -0.9842	 -0.72885	  -1.8573	  -1.4253	  -1.1324	  0.28103	-0.098311	 -0.48071
Ikzf1	 -0.9511	-0.71416	 -1.0891	  -1.742	 -1.2677	 -1.3375	 0.28276	-0.33295	-0.32859
Irf2	-0.95072	-0.86626	-0.81002	 -1.5918	 -1.2516	 -1.1785	-0.16138	-0.46986	-0.42704
Gimap7	-0.92547	 -1.3204	-0.43553	 -1.5268	 -1.2876	  -1.345	       0	       0	       0
Dtx3l	-0.68028	 -0.7499	-0.96752	  -1.063	 -1.1985	 -1.3801	 0.12935	-0.71383	-0.67804
Hist1h1d	-0.65711	-0.84146	-0.60229	-0.88614	 -1.4543	 -1.4504	 0.28708	-0.90019	-0.74081
Lrrc61	-0.93236	-0.79762	-0.64825	 -1.0194	 -1.1423	 -1.2713	 0.33998	 -1.0646	-0.53224
Polq	-0.49116	-0.66617	-0.87333	 -1.2322	 -1.4746	-0.94885	 0.38899	-0.83999	-0.68976
Tnfrsf14	-0.78863	 -1.0811	  -1.188	-0.89554	 -1.2208	 -1.3354	 0.68887	 -0.8936	-0.74543
Abhd11	-0.44468	-0.65173	-0.93386	  -1.052	-0.21276	 -1.0815	 0.23067	0.053279	 -0.2338
Bcl2	 -0.57638	 -0.69835	  -1.0411	 -0.59899	 -0.11012	  -0.7861	  0.25379	 0.051843	-0.066272
Atf6b	 -0.77272	 -0.70325	   -1.184	 -0.99465	 -0.61713	  -1.1565	-0.076768	0.0066654	 -0.31737
Pold2	-0.79494	  -0.671	-0.82294	 -1.0499	-0.72448	 -1.0302	0.069389	0.094441	-0.42825
Casp7	 -0.7411	-0.95676	 -1.0608	 -0.8006	-0.52277	 -0.8253	-0.17243	  0.2538	-0.50025
Cep41	-0.46886	-0.76085	-0.93097	 -1.1257	-0.60345	 -1.0071	       0	       0	       0
Cpsf3	 -0.53146	 -0.98076	  -1.1744	  -1.1874	 -0.43296	 -0.70941	 -0.18825	-0.019505	 -0.16288
Farsb	 -0.71594	 -0.98576	  -1.1582	  -1.0741	 -0.46235	 -0.84391	 0.073401	  0.12791	-0.051762
Cisd1	 -0.4816	-0.82618	 -1.2113	   -0.86	-0.52282	-0.72149	 0.13742	 0.28297	0.038844
Arhgap11a	 -0.46738	 -0.52722	  -1.0293	  -0.9672	 -0.52302	 -0.93261	 -0.31189	-0.050547	 -0.59097
Dis3l	-0.46794	-0.98009	 -1.2108	-0.91384	-0.57042	-0.89644	-0.35247	-0.24615	-0.66586
Lingo4	 -0.19124	  -1.1156	  -1.0446	 -0.90645	 -0.53331	  -1.1202	 -0.21377	-0.045908	 -0.52715
Acp6	-0.43778	-0.52383	 -0.6844	 -1.2092	-0.36813	-0.68274	-0.18808	-0.20892	-0.14765
Hist1h2bj	 -0.34878	 -0.63742	 -0.72248	  -1.3302	 -0.18449	  -0.6638	 -0.15382	 -0.11429	-0.072995
Rbl2	-0.53032	-0.44713	-0.85238	 -1.0529	-0.30374	-0.83081	-0.17594	-0.18869	-0.31997
Gpsm3	-0.67003	-0.72159	-0.67619	 -1.2067	-0.23623	 -1.0242	-0.29932	-0.13394	-0.13854
Arid3b	-0.30204	-0.60904	 -1.0422	 -1.1728	-0.02181	   -1.11	-0.08799	-0.27686	-0.34404
Inpp1	-0.32895	-0.69394	 -1.0777	 -1.0276	-0.12077	 -0.8385	  -0.178	-0.19162	-0.35862
Rpap2	 -0.35792	 -0.69261	 -0.89639	  -1.1799	  0.24489	 -0.62539	-0.046903	 -0.23577	 -0.31941
Actr6	-0.33571	-0.37805	-0.77806	    -1.1	-0.53708	-0.38383	0.079891	0.045066	-0.36951
Mrpl2	-0.26313	-0.52238	 -1.0635	-0.90839	-0.56783	 -0.3211	  0.1028	-0.34779	-0.49452
Casd1	 -0.38582	 -0.64353	 -0.95105	  -1.0746	 -0.27475	 -0.46961	 -0.25241	-0.021829	 -0.23636
Ncoa3	-0.52826	-0.49964	 -1.1457	 -1.1733	-0.35912	-0.32312	 -0.1212	-0.14344	-0.23048
Tbrg1	   -0.596	  -0.2716	  -1.0853	 -0.88154	 -0.15366	 -0.33669	 -0.21913	 -0.12113	-0.094003
Ttc37	-0.38141	-0.66726	  -1.165	 -0.8318	-0.55569	-0.34853	 -0.4245	-0.18475	-0.32843
Ankmy2	 -0.62402	 -0.90129	 -0.52741	  -1.5115	 -0.90134	 -0.59584	0.0043284	 -0.16518	 -0.59793
Bin3	-0.32061	 -1.0974	-0.40839	 -1.0782	 -0.6775	-0.83038	0.017706	-0.31016	 -0.6197
Cacybp	-0.68513	 -1.1549	-0.82909	 -1.1915	-0.73577	-0.78231	-0.25096	0.063646	-0.34849
Hspd1	-0.74576	 -1.0928	-0.68848	 -1.0595	-0.61831	-0.73021	  -0.145	-0.08852	-0.26724
Heatr5b	-0.57319	-0.96329	-0.92061	 -1.1731	-0.87561	-0.77633	-0.32402	-0.30837	-0.40752
Cdc14a	 -0.36532	  -1.5324	 -0.74107	  -1.2437	 -0.50232	 -0.93372	-0.029548	-0.071421	 -0.21516
Hist1h2ag	 -0.34254	  -1.3323	 -0.98348	  -1.0897	 -0.41905	 -0.90884	  0.13368	 0.057657	-0.051858
Rp2h	-0.55718	 -1.3025	-0.87979	 -1.1048	-0.58485	-0.56864	0.085465	-0.18478	 0.15428
Atic	-0.51976	-0.60121	-0.75226	 -1.1262	-0.63981	-0.69454	-0.14153	 0.42685	-0.29348
Cd48	-0.39861	-0.71032	-0.81671	 -1.2753	-0.70672	-0.76492	0.070097	 0.30396	-0.21175
Cln6	-0.40182	-0.59829	-0.77142	 -1.2661	-0.95622	-0.84732	 0.14328	 0.17072	-0.11829
Hist1h1t	  -0.50594	  -0.77895	  -0.80429	   -1.0169	  -0.91785	  -0.65973	-0.0045523	   0.25147	  -0.19691
Lamtor1	-0.54565	-0.87082	-0.96825	 -1.0915	-0.76044	-0.73949	0.068212	 0.27223	-0.17011
Tmem219	 -0.50603	 -0.59172	 -0.51823	  -1.2114	  -0.8271	 -0.86147	  0.05301	-0.019852	 -0.26774
Clns1a	 -0.1798	-0.83994	-0.73928	 -1.0261	-0.89997	-0.58524	 0.16618	  0.1508	0.027855
Mir191	 -0.15505	  -1.0883	 -0.80234	  -0.9301	 -0.72078	 -0.85473	  0.26449	  0.06625	-0.029138
Cdk5rap3	-0.27221	-0.62823	-0.76515	  -1.316	-0.94047	-0.65548	 0.33079	 0.45538	 0.18325
Pigb	-0.14355	-0.90967	-0.84449	 -1.3563	 -1.1423	-0.60849	-0.11941	  0.3168	-0.15156
Tmem27	 0.088983	  -1.0383	  -1.0297	  -1.2687	  -1.0226	  -1.0495	-0.078766	 0.061041	-0.056285
