	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage	SFB_v_GF_CCR6-ILC3	SFB_v_GF_CCR6+ILC3	SFB_v_GF_SCA+CCR6+ILC3	DKO_v_JAX_3day_CCR6-ILC3	DKO_v_JAX_3day_CCR6+ILC3	DKO_v_JAX_eday_SCA+CCR6+ILC3
Ccdc108	 0.028111	 0.028305	 0.028517	 0.028215	 0.028158	 0.028112	  0.36447	   0.3621	  0.27187	-0.086924	   1.7551	0.0001916
Slc9c1	 0.018309	 0.018201	 0.019087	 0.018519	  0.20409	 0.018325	  0.32506	  0.45207	  0.47516	0.0010805	   1.6731	 0.054383
Gucy2e	-0.13225	-0.13219	-0.13213	-0.13249	-0.13216	-0.13236	 0.44768	 0.48799	 0.49873	 0.10971	  1.6851	0.024836
Gla	   0.17624	 -0.023848	 -0.051128	   0.32821	   0.10036	-0.0025671	   0.33893	   0.38674	    0.2718	  -0.23361	    1.9456	    -0.117
Boll	 0.037482	0.0059723	0.0061355	  0.12258	0.0057788	0.0061076	  0.86426	 -0.25605	 0.050098	 0.019297	   1.5858	 -0.31563
Ddx25	 0.065195	0.0058147	-0.020728	-0.020818	-0.020893	-0.021187	   1.0727	 -0.38686	  0.25293	  0.18563	   1.6778	 -0.24586
Bri3	  0.09193	 -0.04455	 0.015474	 0.098816	 0.070379	-0.040001	  0.76507	-0.041507	-0.028341	  0.47294	   1.8292	  0.14008
Grm6	  0.020026	   0.02001	  0.020055	   0.02001	  0.019957	  0.020051	   0.83717	  0.001308	 -0.026886	0.00022885	    1.4879	0.00079678
Nwd1	 0.073478	 0.073488	 0.073526	 0.073525	 0.073475	 0.073519	   0.7845	0.0022083	 0.045161	 0.028517	   1.6607	  0.31537
Krt9	   0.31458	-0.0026473	-0.0017763	-0.0024779	-0.0022145	 -0.002961	   0.70857	 0.0025335	   0.10009	   0.12096	    1.4313	   0.12797
Krt79	       0	       0	       0	       0	       0	       0	 0.73633	-0.26669	 0.31435	0.095491	   1.756	 0.18052
Casp14	 0.076726	 0.076743	 0.076841	  0.07664	 0.076701	 0.076762	  0.44349	0.0016293	 0.031458	0.0002856	   1.7014	  0.13247
Nefm	 0.085122	 0.085162	 0.085311	  0.08521	 0.085175	 0.085143	  0.31888	0.0011141	 0.095455	 0.018735	   1.7753	 0.046517
Dll3	   0.11907	   0.11921	   0.11931	   0.11911	   0.11934	   0.11877	   0.32142	  -0.12428	  0.077553	0.00076257	    1.6802	 0.0058391
Cntn3	  0.085118	   0.08522	  0.085039	  0.084946	  0.085307	  0.084947	   0.31924	   0.16417	0.00069911	 -0.023413	    1.8016	  0.084058
Igsf9b	  0.11948	  0.11921	  0.11964	  0.11956	  0.11969	  0.25493	  0.49375	0.0017926	 0.057785	-0.091542	   1.5761	-0.062228
Slc24a2	   0.10153	  0.099727	   0.10267	   0.10195	   0.10222	   0.10154	   0.43982	 0.0025756	   0.04868	0.00045365	    1.5982	  -0.18678
Myo5a	   0.11707	    0.1973	  0.071598	  0.061035	   0.15319	 0.0071291	   0.32085	-0.0054995	  -0.04215	   0.11093	    2.0052	   0.11691
Dlx3	  0.12154	  0.12164	  0.12159	  0.12149	   0.1217	  0.12161	  0.42229	 -0.29756	  0.23939	 0.042549	   1.9654	-0.093907
Crispld1	0.0082819	0.0045358	0.0076328	0.0035247	0.0026943	 0.008413	  0.42284	0.0067514	-0.025115	 0.001201	   1.7149	  -0.3695
Tex29	  0.11618	 -0.17902	 -0.16225	 0.011132	  0.20088	-0.089759	  0.31216	 -0.19364	  0.22231	  0.25157	   1.6217	 0.049373
Trpv3	 0.0017776	 -0.014947	  0.066376	 -0.058503	-0.0035243	   0.21317	   0.34312	  -0.14902	   0.17182	   0.32195	    1.6716	 -0.069423
Adrbk2	 -0.42318	 -0.18908	 -0.22045	 -0.30463	    0.144	-0.068476	 -0.35942	 -0.17834	  0.13755	  0.15965	   1.4129	 0.067827
Frmd3	-0.030154	-0.030322	-0.029594	-0.030185	 -0.03043	-0.030318	 -0.45245	0.0040719	  0.02544	  -0.1145	   1.5867	  0.24487
Gm2762	 -0.11705	 -0.11688	 -0.11629	 -0.11792	 -0.11659	 -0.11745	 -0.63021	-0.020723	0.0015233	-0.046773	   1.4623	 0.085617
Otx2	-0.079242	-0.078188	 -0.07419	-0.082649	-0.076054	-0.082999	 -0.49002	0.0011659	  0.05263	-0.044521	   1.4081	 0.021079
Olfr533	 0.085004	 0.085352	  0.08654	 0.085589	 0.085957	 0.082672	 -0.71739	0.0032152	  0.10166	 -0.26611	   1.3607	 -0.18081
Tfdp2	  0.2296	0.074358	0.073853	0.062889	 -0.1361	   0.106	-0.62816	 0.14502	-0.13752	-0.31572	  1.1522	-0.07923
Tssk1	    0.1109	  0.041659	  0.069259	   0.14494	  0.041873	  0.061216	  -0.87176	 0.0050188	  -0.13907	0.00088743	    1.2179	  0.040016
Ahcy	 -0.33088	-0.066786	  0.14418	-0.064447	 -0.46672	 -0.13989	 -0.50007	 -0.14336	 -0.13711	 -0.40663	   1.4619	  0.14618
Psmb10	-0.028417	-0.055402	    0.116	-0.029664	 -0.38282	 -0.37935	 -0.58977	    0.195	-0.039387	 -0.28224	    1.243	 0.085809
Jtb	 -0.21525	 0.054957	  0.14361	-0.038017	 -0.25506	 -0.10785	 -0.47691	 -0.17291	-0.051488	 -0.24636	   1.2615	 -0.22242
Pja2	 -0.17557	 -0.21966	-0.020821	 0.086229	  -0.1592	 -0.14861	 -0.36135	 -0.28293	 0.067039	 -0.37026	   1.0949	 -0.26943
Zc2hc1b	 -0.12241	 -0.16291	  0.19204	  0.35479	 -0.16778	 0.030089	 -0.29659	 -0.21991	  0.14026	0.0014764	   1.3008	 -0.22591
Barx2	  -0.41863	   0.43548	 -0.069458	   0.13313	  0.086689	  -0.24979	 -0.057967	 0.0016833	  0.093672	0.00029635	    1.4426	0.00012062
Fis1	  -0.44651	   0.23402	-0.0085413	  -0.10894	  0.046481	  -0.50325	 -0.032331	  0.029976	 -0.067669	    0.3182	    1.0301	  0.093053
Otos	 -0.18829	  0.25815	 -0.37343	 0.026076	  -0.4672	   -0.232	  0.14708	0.0024197	0.0011491	  0.19022	   1.3477	-0.078136
Zp1	  0.062567	   0.29848	  -0.26922	   0.28232	  -0.39629	  -0.45264	-0.0011015	 0.0023329	  0.074617	   0.11977	    1.2714	0.00016857
Slc26a4	  -0.26067	   0.37776	  -0.24609	  -0.16464	   -0.2445	  -0.27178	   0.39899	 0.0019479	0.00092546	0.00034365	    1.0632	  -0.12137
Tmem192	   0.1344	  0.46769	 -0.12301	  0.28527	-0.088287	 -0.23253	  0.32903	-0.078136	  0.32542	  0.36629	   1.2565	 -0.11044
Adam21	    0.32516	    0.31648	    0.31486	    0.10395	    0.73718	    0.10345	-0.00062064	  0.0013128	   0.083536	   -0.41408	     1.4482	    0.10524
Kcns1	  0.14462	  0.14221	  0.14227	  0.14255	  0.14354	  0.17363	  0.18279	-0.081131	   0.1864	 -0.35281	   1.5673	 0.079034
Sec14l5	  0.20258	  0.29886	  0.20506	  0.20282	  0.28377	  0.20034	  0.28807	-0.023372	  0.20308	  -0.5944	   1.5412	 0.044598
Prss33	0.082166	0.082225	0.082197	 0.08213	 0.19436	 0.08216	 0.18684	-0.16292	 0.46847	-0.48259	  1.4123	-0.14703
Tex261	    0.22592	-0.00019781	    0.26693	   0.052261	    0.25614	    0.26266	    0.12913	   0.062847	   -0.10784	   -0.42014	     1.6974	   0.087044
Fbxo43	  0.24667	 0.052864	 0.053123	  0.19059	 0.053938	 0.053288	  0.32708	0.0029064	  0.32723	 -0.55586	   1.0774	 -0.12617
Fbxo48	 -0.021248	 0.0084386	   0.23918	  0.061778	   0.16427	 0.0010853	-0.0013176	 0.0027882	   0.18533	  -0.81251	    1.0948	  0.031472
Otol1	 0.054713	 0.055771	 0.059757	 0.056463	 0.057893	 0.051795	   0.1999	0.0020994	 0.045218	 -0.65132	   1.0672	  0.19042
Tmem183a	  -0.24674	 0.0024626	   0.31397	   -0.1641	   0.11515	  -0.21447	  0.046526	 -0.054644	   0.28031	  -0.54361	    1.1506	-0.0066413
Atxn3	  0.15215	  0.14634	  0.27658	-0.050451	 -0.25365	 -0.16063	 -0.26237	 0.069346	 -0.38928	  0.12759	    1.099	 -0.38094
Crygn	 -0.068686	  -0.25861	   0.29923	  -0.11459	  -0.32106	  0.082625	-0.0029109	 0.0061929	 0.0030479	 0.0011343	    1.0573	  -0.37942
Samd9l	  -0.1128	 -0.22585	  0.51923	-0.093383	 -0.11436	-0.074161	 -0.52636	-0.024274	 -0.22666	  0.14566	   1.1884	 0.052315
Ccdc135	 -0.10595	 -0.10564	 -0.10513	 -0.10538	-0.063006	 -0.10539	-0.023598	0.0010561	  0.28354	   0.5721	   1.5763	 0.015251
Jakmip2	  -0.17343	  -0.12597	  -0.17329	  -0.17295	   -0.1728	  -0.12104	-0.0063057	  0.013392	   0.20675	    0.4498	    1.4521	   0.28871
Lrrn1	 -0.13613	 -0.11471	 -0.13609	 -0.13598	 -0.13589	 -0.13599	 0.065434	0.0039928	  0.50171	  0.60767	   1.2461	  0.15073
Pou6f2	-0.13962	 -0.1357	-0.13171	-0.13787	-0.13358	-0.13402	-0.19971	-0.27098	  0.2191	 0.43596	  1.3487	0.048557
Gm1661	 -0.07305	-0.073259	-0.072845	-0.073704	-0.072585	-0.072896	 -0.07282	 -0.51999	  0.30554	  0.55494	   1.7576	 -0.33425
Mcf2	 -0.13929	 -0.14013	 -0.13414	 -0.14063	 -0.13605	 -0.14087	 -0.12839	 -0.13991	0.0048757	  0.65702	   1.7113	  -0.2747
Mir7072	 -0.18287	 -0.14407	 -0.18219	 -0.18281	 -0.14355	 -0.14092	 -0.34458	 -0.49491	-0.088889	   0.6939	   1.1012	 -0.21354
Blzf1	  0.046232	   0.26988	   -0.1316	   0.17997	  -0.02585	   0.19188	   -0.3241	  -0.10089	  -0.18613	   -0.2126	    1.7713	-0.0019567
Itgbl1	   0.15283	   0.15287	   0.15304	   0.15275	   0.15288	     0.286	  -0.31693	 0.0031167	    -0.211	  -0.24561	     1.592	0.00022425
Cers3	 0.033428	   0.0714	 0.033784	 0.033567	 0.033741	 0.033129	 -0.45296	-0.046816	0.0021106	0.0072392	   1.9849	-0.064367
Kcnq2	  0.11601	  0.11576	  0.11653	   0.1162	  0.11536	  0.11628	 -0.43081	0.0028801	0.0013677	 0.048869	   1.6884	 -0.13076
Trim67	 0.089245	   0.1662	 0.089157	 0.089278	  0.08932	 0.089256	 -0.55595	0.0062045	 0.055801	 0.001104	   1.6664	-0.047961
Lcn12	 0.045633	  0.10237	 0.095928	  0.17954	 0.045781	 0.045759	 -0.49867	0.0060061	  0.21678	 0.017832	   1.8449	 -0.14335
Gm10516	  0.047828	   0.37822	  0.033522	  0.066133	   0.13717	   0.01696	  -0.18593	  0.003271	   0.10232	0.00057582	    1.9957	  -0.19844
Mrps14	 0.029189	  0.13516	-0.085242	  0.16781	-0.071461	  0.37743	  -0.3651	 -0.33161	  0.16402	 0.024189	   1.9422	 -0.11012
Six4	  0.26416	 0.099241	 0.099343	  0.12359	 0.099371	 0.099067	 -0.58429	  0.27014	  0.33733	-0.067447	   1.8266	  0.28764
Vps35	  0.25599	  0.22828	   0.1903	  0.18818	  0.25486	  0.18175	 -0.32699	  0.16544	  0.22521	-0.042992	   1.9242	  0.28956
Dennd6a	-0.063409	-0.015633	  0.15875	 -0.14535	  0.24769	  0.19627	 -0.55376	  0.10309	  0.26851	 -0.18007	   2.0247	 -0.44195
Xpnpep1	 -0.015074	   0.27571	-0.0045892	   0.02049	   0.21508	   0.37418	  -0.64414	   0.19617	   0.47502	   0.21496	    1.9163	  -0.15652
Brinp3	 0.070602	 0.070393	 0.071069	 0.070807	 0.070622	 0.070384	 -0.49619	0.0020538	  0.46368	0.0003606	   1.4025	  0.05686
Col19a1	    0.0698	  0.069963	  0.070141	  0.069818	  0.069826	   0.17896	  -0.61783	 0.0027503	   0.50273	  0.084325	    1.2914	0.00019722
Jakmip3	   0.24058	   0.12234	   0.12242	   0.12233	   0.12245	   0.12243	   -0.4509	 -0.038012	    0.4207	0.00014409	    1.5842	 -0.011355
Nnmt	 -0.02624	-0.043521	  0.07961	0.0066168	  0.32498	-0.015141	 -0.25083	0.0030679	  0.71374	  0.16381	   1.2803	  -0.1671
Snapin	 0.11625	 0.39985	-0.05217	 0.15147	-0.11159	 0.11596	-0.57736	 -0.1761	 0.37195	 0.30602	  1.2048	 0.17796
Gm2115	0.067556	0.067494	0.067664	0.067587	0.067648	0.067292	-0.33854	-0.10906	 0.33906	-0.11089	  1.5414	-0.48094
Spaca3	         0	         0	         0	         0	         0	         0	  -0.25137	 0.0029878	   0.30158	0.00052682	    1.5813	  -0.25467
Topaz1	 0.016065	 0.016375	  0.01692	 0.069742	 0.075708	   0.0159	 -0.37569	0.0037343	  0.51844	-0.042846	   1.6777	 -0.28071
Olfr635	-0.0071896	-0.0061318	-0.0021456	-0.0083084	-0.0040095	 -0.012214	  -0.49973	 -0.088255	   0.19803	   0.14234	    1.6307	  -0.67578
Ttc9b	 0.044264	 0.043954	   0.0444	 0.044255	 0.044358	 0.044319	 -0.15552	0.0046859	 0.070818	  0.23002	   1.8015	 -0.56255
Ppp1r14d	 -0.048886	   0.18237	  0.045229	   0.01205	 -0.048411	 -0.048858	  -0.59496	  -0.15687	   0.35988	0.00056906	    1.2013	  -0.47617
Actl6a	 0.037061	  0.11053	  0.65737	-0.027699	  0.24424	  0.10011	 0.076302	 -0.66487	 0.096426	-0.025143	   1.5357	 0.056789
Msantd4	  0.25677	  0.13795	  0.66745	  0.44917	  0.28073	  0.20704	 -0.16668	 -0.69354	-0.081363	  0.01893	   1.6813	 -0.17398
Klrb1-ps1	  0.33519	  0.22887	  0.17526	  0.17435	  0.17482	  0.21797	-0.048227	 -0.55771	  0.28131	 0.050197	   1.3577	0.0086819
Nkpd1	   0.37726	   0.16466	   0.41383	   0.15491	    0.1638	   0.17186	   0.17627	  -0.54485	   0.31068	0.00069011	    1.4619	  -0.36031
Plbd2	-0.019711	  0.11342	  0.20109	  0.13821	  0.25919	  0.15622	 -0.31357	 -0.71255	 0.085327	 -0.19449	   1.3731	 -0.17733
Akt1	0.091114	 0.04198	0.088281	 0.16963	  0.1351	 0.09205	0.010386	-0.41471	 -0.2383	 0.13317	     1.6	0.045899
Bai2	   0.11611	   0.11628	   0.11642	   0.11653	   0.11634	   0.18967	-0.0021279	   -0.4031	  -0.38019	   0.13015	    1.4393	  -0.15679
Hsd17b14	  0.054741	 -0.062997	 -0.057432	   0.14249	 -0.032057	   0.13171	   0.20758	  -0.57782	  -0.34363	  0.087012	    1.4575	0.00053635
Cnga1	 0.0041619	 0.0049725	 0.0057572	 0.0048849	 0.0050687	 0.0054089	     0.261	  -0.48807	   0.07574	0.00072472	    1.5288	  0.002361
Lmod3	  0.040624	   0.22467	  0.024937	  0.024524	  0.041381	  0.014747	   0.07432	  -0.50101	  0.074913	0.00023943	    1.7583	0.00084269
Spaca7	   0.11189	   0.11184	   0.11131	   0.11189	   0.11207	   0.11228	   0.15248	  -0.40999	   0.19912	0.00057899	    1.6526	  -0.13779
Gm10845	0.073531	 0.13012	0.074309	 0.07413	0.073685	0.073778	 0.13048	-0.60312	 0.02798	-0.21879	  1.7021	-0.10581
Moxd2	  0.085004	  0.085352	   0.08654	  0.085589	  0.085957	  0.082672	  0.039112	  -0.63501	 0.0018362	  -0.38598	    1.6116	0.00027802
Smdt1	-0.031745	   0.2176	 0.019009	  0.18972	  0.22019	 0.096474	  0.34724	 -0.65879	 -0.35151	 0.087121	   1.6153	  0.34244
Avpr1b	 0.073403	 0.011849	 0.014512	 0.011656	 0.077047	 0.078898	 0.053328	  0.13229	  0.74343	-0.015382	   1.6052	 -0.59409
Bcan	  0.10426	  0.10507	  0.10912	  0.10321	  0.10719	  0.29973	-0.016103	0.0060424	  0.75382	 0.069786	   1.2587	 -0.53811
Tacr1	   0.12271	   0.12271	    0.1228	   0.12265	   0.12271	   0.18375	   0.10257	  0.072225	   0.52693	0.00074361	    1.1471	  -0.39528
Wfdc5	  0.11411	  0.11448	  0.11476	  0.11457	  0.11471	  0.18219	 0.051825	0.0013098	  0.51275	  0.15712	   1.1827	 -0.36601
Dusp15	  0.025885	  0.026126	   0.19034	  0.026109	  0.026251	  0.026179	  0.078672	 -0.089647	   0.74865	0.00030518	    1.2471	  -0.56471
Enox1	  0.14641	  0.12583	  0.21947	 0.092758	 0.093162	 0.093652	   0.1269	0.0036128	  0.73529	 -0.14335	   1.3956	 -0.57643
Gdf6	 -0.10846	 -0.10818	  -0.1084	 -0.10827	 -0.10834	-0.077365	-0.094784	0.0046125	  0.50425	-0.066908	   1.0085	 -0.83214
Kcna5	  0.014299	  0.014286	  0.014404	  0.014293	  0.014348	  0.014369	  0.029914	   0.17854	   0.34369	0.00025616	    1.0475	  -0.60611
Car4	    0.51312	    0.26075	   0.077712	   0.063297	   0.056834	    0.10781	-0.00053126	  0.0011236	    0.21654	   0.023042	     1.1796	   -0.63557
Gm5535	  0.14304	  0.12248	  0.18976	  0.12252	  0.12241	  0.13087	  0.13009	 -0.11217	0.0021155	 -0.38005	   1.3185	 -0.31965
Rhbdl2	   0.14997	   0.15006	   0.15026	   0.14978	   0.25451	   0.17698	-0.0034186	  0.035481	   0.27305	  -0.33201	    1.3034	  -0.66559
Gabrr1	   0.12292	   0.37576	   0.12339	   0.12365	    0.1233	   0.35159	   0.37015	 -0.093936	   0.20741	0.00060852	    1.4118	  -0.55573
Muc19	   0.36149	   0.21616	   0.21897	   0.21868	   0.22384	   0.22183	   0.53907	  -0.04679	   0.32209	0.00055125	     1.279	  -0.36072
Gm6792	 0.086225	 0.087283	 0.091269	 0.087976	 0.089406	  0.16435	  0.49388	  0.00162	  0.43321	-0.043525	   1.4955	 -0.27497
Prickle2	 -0.0044772	-8.4597e-05	    0.17688	    0.26208	   0.070511	    0.25258	    0.53714	   -0.12539	    0.19632	  0.0036614	     1.4169	   -0.46675
Hoxb8	 0.11206	 0.12857	 0.11225	 0.11186	 0.11201	  0.1121	 0.20039	-0.38701	 0.11145	 0.10216	  1.5198	 -0.7389
Acox2	 -0.24181	 -0.24236	 -0.24145	 -0.24137	 -0.24056	 -0.24295	-0.076712	-0.052245	  0.32089	 -0.10466	   1.5129	 -0.50256
Fgf23	  -0.15143	  -0.30269	  0.098684	    -0.307	  -0.31308	  -0.28672	 -0.049467	 -0.033621	  0.079957	0.00037023	    1.7982	  -0.33775
Dnaaf1	  -0.10804	  -0.24325	  0.067068	  -0.20337	 -0.061079	   -0.2294	-0.0014479	   -0.2812	   0.38055	   -0.2477	    1.5571	  -0.24461
Spg11	 -0.25547	 -0.22575	 -0.23354	 -0.24349	-0.079443	 -0.12944	 -0.13641	 -0.29393	  0.36919	 -0.24191	   1.4486	 0.029269
Fmo9	  -0.22455	  -0.22349	  -0.22426	  -0.22754	  -0.22137	  -0.22447	    0.1167	  -0.25394	    0.2642	 -0.026163	    1.7445	0.00012239
Tmprss15	  -0.19452	  -0.19349	  -0.18948	  -0.20057	  -0.19136	  -0.19456	-0.0011117	  -0.56437	   0.41454	 -0.087817	    1.8043	 0.0011962
Sstr3	 -0.15827	-0.099877	  0.01097	 -0.15832	 -0.15817	 -0.15844	 0.063007	 -0.40107	  0.32537	 0.060394	   1.5848	-0.095856
Gm11549	 -0.27613	 -0.27621	 -0.27581	 -0.27647	   -0.276	 -0.24244	  0.20687	0.0029479	  0.55619	 -0.29846	   1.5195	 -0.11338
Ccdc172	 -0.33112	 -0.33079	 -0.32967	 -0.33365	 -0.33023	 -0.33035	 -0.13414	0.0075557	  0.21263	 -0.33139	   1.7316	  -0.1467
Clstn3	 -0.24065	 -0.24045	 -0.23995	 -0.24099	 -0.24015	 -0.24043	 0.050816	-0.060243	 -0.04056	 -0.47367	   1.8189	  0.14986
Gm6249	 -0.15245	 -0.25338	 -0.25371	 -0.25326	 -0.25307	  -0.2534	  0.20376	0.0033828	 0.091831	 -0.25231	   1.9317	 -0.15976
Gm2373	-0.13676	 -0.1357	-0.13171	-0.14074	-0.13358	-0.13402	-0.21816	 0.33745	 0.15257	-0.29112	  1.9727	-0.11594
Dcc	  -0.12791	  -0.12834	  -0.12707	  -0.12803	  -0.12733	  -0.12768	  0.086674	   0.05781	  0.058999	0.00014561	    1.9707	  -0.30374
Gm5878	-0.017511	-0.017587	 0.019778	  0.10246	-0.017395	 -0.01749	  0.13662	0.0032743	  0.21792	 -0.07313	   1.9713	 -0.49381
Mobp	-0.088866	-0.088689	-0.089441	-0.089376	-0.088383	-0.088447	  0.23914	-0.075656	   0.1922	 0.028669	   2.0066	 -0.49223
Mroh7	  0.12582	-0.084141	 -0.08658	 -0.08899	-0.083046	 -0.02226	 0.021141	-0.017557	   0.2736	-0.036294	     1.83	 -0.68253
Olfr367-ps	 -0.13676	  -0.1357	 -0.13171	 -0.14074	 -0.13358	 -0.13402	  0.37769	0.0039147	  0.25719	0.0046966	   1.9402	 -0.25556
Scn9a	 -0.20451	 -0.20407	 -0.20344	 -0.20424	 -0.20424	 -0.20373	  0.16716	0.0020338	   0.3545	 0.082227	   2.1204	 -0.18135
Stk33	-0.10331	-0.16783	-0.16648	-0.16845	-0.16779	-0.16812	 0.33822	 0.16265	  0.2335	 0.10988	  2.2285	-0.47493
Gga1	 -0.21447	 -0.48017	  0.27484	-0.054944	 -0.15533	  -0.1369	-0.037254	  0.18975	   0.3802	  -0.2879	   1.8094	 -0.26826
Lrp4	 -0.37526	 -0.63977	-0.035984	-0.014264	-0.010216	 0.064186	 -0.11606	0.0057211	-0.050586	0.0038587	    1.967	 -0.54867
Klf14	 -0.070278	  -0.10382	 -0.086134	    0.5274	  0.048372	 -0.043708	  -0.46895	  -0.20199	   0.26187	   0.27446	    1.0734	0.00015511
Cd200r3	-0.13632	-0.27645	-0.34534	 0.53636	-0.29223	 0.50424	0.021362	 0.00525	 0.19312	 0.12443	  1.7717	 0.56194
Lrriq3	  -0.35868	  -0.57978	  -0.41515	   0.26925	  -0.27281	   0.46782	 -0.076148	 -0.085513	 0.0015029	0.00055808	    1.5962	   0.11618
Dhrs9	 0.047027	 -0.11937	  0.10978	  0.28276	 -0.57264	  0.59959	  0.22579	 -0.06535	  0.35241	-0.086962	    1.639	  0.22672
Slc44a3	    0.1645	  -0.14304	    -0.142	   0.14726	  -0.11955	   0.52317	   0.12158	  -0.10572	   0.19378	0.00034859	    1.4753	   0.21109
Nipal2	   -0.13176	  -0.070723	   -0.12859	    0.47529	   -0.13323	    0.28374	-0.00069508	  -0.035373	 0.00069632	 0.00025851	     1.4995	  -0.062669
Syde2	  -0.12822	  -0.14882	   0.03591	   0.19319	  -0.21538	   0.48064	   0.02895	 0.0029953	  -0.19493	0.00052663	    1.6209	  -0.14006
Cd70	 -0.051349	  -0.47613	  0.065378	    0.2651	 -0.018529	    1.0118	   0.16061	 0.0029491	  0.001412	0.00052457	    1.3911	0.00021485
Cyp27b1	   0.15095	  -0.18093	   0.48672	 -0.066508	   0.01881	   0.13607	   0.42414	  0.003646	   0.26383	0.00064467	    1.4326	   0.29351
Wdr31	 -0.017587	 -0.031369	   0.60771	  -0.17899	  -0.15712	 -0.043068	  0.020943	0.00095704	   0.53022	0.00016728	    1.3232	   0.16647
Dbt	  0.11218	 0.029195	  0.65225	 0.044453	  0.22126	  0.11853	-0.090535	  0.23267	   0.3966	 -0.25707	   1.5836	  0.34549
Retn	   0.27557	   -0.1354	   0.88191	  -0.24588	 -0.074597	   0.31214	-0.0024053	  -0.14582	   0.37247	 -0.052779	    1.5806	  0.072201
Rfx8	   0.22148	 -0.011319	   0.53555	  0.098071	 -0.059094	   0.31838	-0.0018545	   -0.1266	  0.015797	0.00069792	    1.7231	   0.11902
Zfyve9	   0.13525	   -0.4972	   0.38903	  -0.30645	  -0.12591	   0.17164	-0.0014692	 -0.087914	   0.31358	   0.04993	     1.662	  0.099468
Msl3l2	  0.17168	  0.19688	  0.85975	  0.23049	-0.094165	 0.033482	 0.083613	 -0.19589	  0.65625	 -0.27029	   1.6661	-0.061014
Bpifb4	    0.15794	   -0.63466	   0.072272	    0.21705	   -0.52239	  -0.049029	-0.00034808	  -0.017482	   0.098664	 0.00012863	     1.2598	   -0.25463
Efna4	   0.10379	  -0.32448	  -0.29024	  0.055513	  -0.36271	  -0.25438	-0.0011673	 0.0024724	  0.071755	0.00043805	    1.2569	  -0.24093
Vwa9	  0.20591	 -0.18415	 -0.29386	  0.15244	 -0.40017	 0.082488	  0.25322	-0.050428	-0.094251	  0.11795	   1.1994	-0.088636
Cblc	  0.31142	 -0.49407	 -0.43624	-0.061383	 -0.54834	-0.046318	 0.083037	 -0.13898	0.0017023	 -0.13859	    1.387	  0.13003
Slc8a2	   0.17013	  -0.56903	  -0.20316	   0.14665	  -0.65669	  -0.19008	   0.12927	  -0.11223	   0.20613	0.00046168	    1.6372	   0.13616
Mroh8	-0.061485	 -0.50825	 -0.47478	 -0.10473	 -0.77093	 -0.21923	 0.073355	 -0.06053	-0.034841	  0.35404	   1.5099	  0.06165
Cd300e	   0.44821	   -0.6855	  -0.30037	   0.53496	  -0.57495	  -0.71371	   0.06285	0.00075718	   0.08272	0.00013234	    1.4582	   -0.0163
Ctf1	    0.45075	   -0.14626	   -0.14753	    0.36115	   -0.14683	   -0.14998	-0.00025795	 0.00054537	 0.00025646	   0.069096	     1.4648	   0.092434
Sec1	  0.64711	 -0.42484	  0.05336	  0.62206	 -0.29233	 -0.23877	-0.003453	0.0073588	0.0036628	 0.001364	   1.2033	  0.18588
Dao	    0.10408	   -0.22948	    0.23256	    0.72382	   -0.17177	   -0.17692	-0.00063268	  0.0013386	   0.038646	  -0.032402	     1.5022	   0.030311
Kbtbd7	-0.069979	 -0.28767	 0.017777	 -0.10232	 0.015767	  0.16883	 -0.34308	 -0.26461	  0.52114	 -0.21567	   1.2229	 -0.56785
Mir302a	 -0.16502	 -0.28657	0.0021886	 -0.20565	 -0.12366	 -0.19288	 0.097792	 -0.19809	  0.48505	 -0.25894	   1.0666	 -0.36419
Lca5l	 -0.22602	 0.090238	 0.032823	 -0.22929	   -0.205	 -0.23362	  0.10378	 -0.24893	0.0041938	 -0.45035	   1.4008	 -0.55378
Pilrb1	-0.029832	  0.11026	 -0.08521	-0.097888	 -0.33214	 -0.29766	  -0.1037	-0.071848	  0.56094	  -0.5383	   1.3316	  -0.2098
Mir302b	-0.11357	 -0.3226	 0.49137	-0.14739	-0.12962	-0.35587	-0.33382	-0.52452	 0.16138	 -0.5264	  1.1217	-0.29553
Cnpy3	-0.38203	-0.20061	-0.29049	0.026896	-0.37678	-0.47072	-0.16719	 0.32703	-0.16273	 0.40033	  1.2487	 0.41721
Idh3b	  -0.2916	-0.012129	-0.011239	 0.085406	 -0.29693	 -0.30968	  -0.0964	 0.083902	 -0.46705	  0.29637	   1.0524	  0.30544
Lrrc75b	   -0.28544	   -0.39091	   -0.31801	    0.18034	   -0.39974	   -0.34568	-0.00070643	  0.0014943	   -0.48452	   0.055603	     1.1357	    0.19321
Lime1	 -0.12776	-0.024937	 -0.50933	-0.049765	 -0.62658	 -0.40689	 -0.25918	  0.09584	  -0.3554	  0.01301	   1.4263	  0.31321
Hoxc5	 -0.14408	 -0.14411	 -0.14344	 -0.14458	 -0.14398	 -0.14435	 -0.00145	0.0030692	 -0.27869	  0.38152	   1.5174	  0.08834
Vac14	 -0.11686	 -0.16748	 -0.20929	 0.039754	  -0.1942	-0.078264	-0.028041	  0.36908	 -0.25455	  0.20565	   1.5909	  0.43616
