	Hh_v_GF_CD11b-CD103-	Hh_v_GF_CD11b-CD103+	Hh_v_GF_CD11b+CD103-	Hh_v_GF_CD11b+CD103+	Hh_v_GF_Monocyte	Hh_v_GF_Macrophage
Pard6a	  0.28622	  0.44526	  0.84687	  0.98629	  -1.1895	-0.014916
Gimap9	  1.0099	 0.55647	 0.63081	  1.2444	-0.98259	 0.27316
Hdac9	 0.41183	 0.71349	  0.7074	  1.3213	-0.84033	 0.50683
Mir6412	0.84819	0.76014	0.81784	0.67524	-1.0666	0.49077
Nlgn2	0.56064	0.51619	0.44946	0.71735	-1.1476	0.57451
Btbd18	  0.48434	-0.043933	  0.40552	   1.1606	 -0.76128	   0.1556
Cep164	   0.15613	  0.087018	   0.39948	    1.2963	   -0.7205	-0.0036396
Slc4a11	 0.17502	 0.35196	 0.61291	  1.0791	-0.72974	 0.13724
Tmcc2	  0.10629	-0.064787	  0.37757	   1.2073	 -0.36257	  0.40406
Dcun1d4	   0.27563	-0.0047677	   0.43306	   0.62252	   -1.0429	 -0.012616
Psrc1	 0.059269	  -0.1229	  0.49018	  0.98664	  -1.0231	-0.082574
Fbxo36	 0.50325	-0.27931	 0.94968	  1.2581	 -1.2042	 0.37144
Snx22	 0.072502	-0.031658	  0.81221	   1.1622	  -1.4894	  0.44208
Scel	 0.71817	-0.24394	 0.47438	   1.066	-0.97859	 0.58663
Ccr2	0.037346	 0.20848	 0.55324	  1.6641	-0.27891	 0.64723
Hist3h2a	 0.10844	 0.58522	 0.66694	  1.4856	-0.40874	  1.0064
Dpys	-0.00024609	    0.10949	    0.84646	     1.0395	   -0.50699	     0.5585
Fntb	-0.11928	 0.31875	 0.88133	  1.2814	-0.46474	 0.80183
Slc25a23	0.020882	 0.73931	 0.98633	  1.1659	-0.38695	 0.49192
Cxcr3	  0.4554	 0.36348	  1.4362	   1.204	-0.60956	  1.2433
Mtus2	-0.21341	 0.12242	  1.3807	 0.84457	-0.30672	  1.0564
Adh4	   1.2382	  0.16002	  0.81922	   1.1774	-0.012812	 0.036592
Folr4	  1.3435	-0.12951	 0.68971	  1.4389	-0.21077	 0.32604
Gzmc	    1.085	 0.024345	  0.54872	   1.6126	-0.067666	  0.26375
Ankle1	   1.076	-0.39826	 0.11642	 0.92717	-0.43948	 0.32758
Nxf2	   1.1489	 -0.21064	  0.28543	  0.65357	 -0.41773	-0.097697
Unc93a	  1.2925	-0.23684	 0.52344	 0.98009	-0.32895	0.065054
Dcaf6	  0.45906	  0.31554	-0.012102	   1.2576	  -0.1882	 -0.12115
Mir1964	 0.68145	 0.31229	-0.12837	  1.0814	-0.22469	0.004403
Gpr31b	  0.72904	  0.19566	 0.065328	   1.3612	-0.040668	  0.11159
Sec24d	  0.79067	  0.27043	    0.296	   1.4311	-0.013908	  0.21662
Pappa2	  0.89911	 0.019565	0.0072792	   1.0849	 -0.29574	 0.064009
Tmem42	 0.81249	 0.22415	0.063134	     1.1	-0.60708	   0.121
Homer2	   0.76857	     0.297	-0.0069242	    1.3752	   0.31592	  -0.13223
Wbscr27	 0.82648	 0.46284	0.040721	   1.096	 0.12752	-0.41431
Rad51b	  0.84288	  0.19545	 0.093146	   1.5528	-0.010235	 -0.38989
Fkbp11	  0.78015	-0.087369	-0.028906	   1.7084	 -0.43756	  0.37087
Scrn2	 0.61541	-0.34049	-0.13081	  1.3531	-0.54299	-0.11794
Lrrc66	 0.81298	 0.23666	 0.03852	   2.112	-0.28281	-0.13553
Mcf2l	  1.1634	-0.12495	0.086087	  1.7859	-0.47649	   -0.54
Ccdc15	  1.0663	-0.32307	-0.49225	 0.89075	 0.17942	 0.25098
Sh2d4b	   1.4193	 0.042721	 -0.45735	  0.77703	 -0.09597	-0.067478
Clec7a	  1.2308	 0.77601	 0.72726	 0.65689	-0.34119	 0.32773
Tex14	  1.1509	 0.85948	 0.53474	 0.71376	-0.41825	 0.39223
Gm15910	   1.1052	  0.75955	  0.47259	   0.4313	 -0.52334	-0.058564
Gm6682	  1.1791	 0.64435	 0.25296	 0.68947	-0.30003	 0.13999
Mir505	  1.0153	 0.35195	0.076806	 0.66935	-0.43929	 0.37601
Ermn	  0.7333	 0.65529	0.084124	  1.0417	-0.35586	 0.11105
Rhob	0.62041	0.84305	0.24163	  1.282	-0.1865	0.39634
Klf2	  1.1193	 0.78419	 0.22388	  1.0661	-0.15557	 0.69154
Vdr	 0.97006	 0.47377	 0.20427	  1.1555	-0.17156	 0.49982
Jakmip1	 1.3327	0.12881	 1.1005	0.89701	0.10581	0.82405
Rsph1	  1.1421	  0.2917	 0.91903	 0.36327	-0.15528	 0.72084
Klri2	  1.3427	 0.62588	 0.68869	 0.87843	-0.48321	 0.84286
Pdcd1lg2	 0.89479	 0.59232	 0.56036	 0.91017	-0.06698	  1.0942
Cnnm2	0.45372	0.69966	0.42605	 1.5514	0.37548	0.48159
Zfp580	0.34782	0.49605	0.45982	 1.4416	0.18594	 0.4838
Emilin1	0.25217	0.54366	0.66741	 1.1634	0.12045	0.26315
Flot1	0.48073	0.44257	0.66034	 1.0276	0.43701	0.31782
Klf11	0.41428	0.60437	  0.723	 1.1289	0.41077	0.35257
Tceal5	0.61569	0.56594	0.44449	 1.1872	0.21913	0.19199
Xylt1	 0.3245	0.30898	0.63523	 1.7728	0.54587	 0.5922
Galnt6	  0.5276	 0.65051	 0.66121	  1.1564	-0.30486	 0.14753
Pcdhgc4	 0.52076	 0.53213	 0.87007	  1.1297	-0.11321	 0.26715
Zfp169	  0.48518	  0.62902	  0.79859	   1.2251	 -0.55718	-0.075912
Magee2	 0.72223	 0.45809	 0.51694	  1.4275	-0.30929	0.032776
Serpinb1a	  0.56483	0.0032662	  0.75727	   1.1624	-0.023866	  0.13046
Tuba4a	 0.64787	 0.30014	 0.60851	  1.3478	0.014501	 0.34174
Fbxo34	 1.2526	0.59251	0.71411	 1.0191	0.24307	0.56142
Sh2d2a	 1.0554	0.20633	0.69876	 1.1088	0.29885	0.43945
Fgd3	 1.0145	 0.5821	  0.652	0.78415	0.55633	0.34553
Hnmt	    1.0302	   0.45122	   0.74313	   0.75377	   0.49424	-0.0060805
Dtd1	  1.0091	 0.22504	  0.3554	  1.0439	 -0.1698	-0.31044
Gatsl3	    1.03	 0.57581	 0.63952	 0.80092	-0.19103	-0.39731
Obscn	  1.3587	 0.64869	  0.6863	 0.69732	-0.17862	-0.43743
Myl6b	 0.26312	 0.79411	 0.73446	  1.1633	0.027006	-0.30152
Pglyrp1	 0.58134	 0.69682	 0.39386	  1.2492	-0.06085	-0.49635
Tuba3a	 0.87438	  0.6565	 0.64214	  1.1779	0.087749	-0.51674
Galc	 0.40253	 0.98389	 0.62441	  1.9062	-0.11707	 0.15329
Klhl41	  0.86551	  0.93215	   0.6616	   1.9592	-0.093789	  0.60097
Gpr15	 0.26322	  1.1311	 0.91908	   1.791	-0.14693	 0.87632
Alyref2	 0.33348	  1.3367	 0.79833	 0.31397	-0.84424	 0.86244
Tigit	 0.91849	  1.0868	  1.2023	  0.8248	-0.62451	 0.92747
Tpmt	  1.4966	 0.58126	  1.0506	  1.3006	-0.95317	 0.90096
Acsf2	 0.61488	 0.92094	 0.94998	  1.2427	 0.69426	0.099631
Ier5l	0.51217	 1.1227	 1.1795	 1.0659	0.38693	0.25704
Clec4d	0.84767	 1.3127	0.82155	   1.06	0.57069	 0.2984
Paox	  0.15742	   1.0122	   1.3154	   1.1534	  0.57732	-0.051732
Wwox	 0.64438	  1.0776	  1.3823	  1.0729	 0.60525	-0.13467
Cd22	0.33715	 1.0903	 1.3778	 1.1243	 1.2018	0.32528
Grhpr	0.17115	0.90159	   1.05	0.93447	0.77168	0.29926
Ednrb	0.65882	0.69928	 1.8716	 1.4026	0.46947	0.11716
Foxp3	0.33766	0.75055	 1.7425	 1.1671	0.85893	0.12349
Lzts3	0.44473	0.65871	 2.0418	0.86728	0.25531	0.28939
Sv2c	 0.33532	 0.97745	  1.9362	  1.2528	0.085571	  0.6296
Cited4	 0.24874	 0.66774	   1.226	  1.2851	  1.1367	-0.23869
Usp50	-0.12323	 0.43097	  1.4062	  1.5368	 0.93044	-0.13981
Tmem97	0.32317	0.22901	 1.0457	 1.4245	 1.2779	0.29974
Mest	 0.9622	0.22861	 1.5966	 1.4853	0.93733	0.18073
Cabyr	0.21535	 1.4719	 1.4153	0.75214	 0.4181	0.74196
Ptprcap	0.019718	  1.5402	  1.2681	  0.6943	 0.09924	 0.71254
Xirp1	-0.12922	  1.1268	  1.1995	 0.59363	 0.46488	 0.13159
Cacna1a	-0.2594	0.90509	  1.133	0.96036	0.19989	0.48079
Pitpnm3	-0.54688	 0.55111	  1.1494	 0.99997	 -0.0108	 0.69135
Adam33	 0.46017	-0.29323	  1.4716	  1.4216	 0.14081	-0.34082
Jph3	 0.29153	-0.04836	  1.1614	  1.3956	-0.26022	-0.61368
Cacna2d2	 0.37477	-0.77204	  1.2426	 0.93137	 0.22503	-0.29118
Mir1907	  0.5555	 -0.2224	   1.022	 0.76633	 0.22437	-0.43461
Cpox	0.020865	0.020519	 0.81491	  1.1689	 0.17002	-0.93929
Pradc1	 0.11393	0.013256	 0.52913	  1.2924	 0.18762	-0.78214
Rundc3b	 0.29339	-0.30032	 0.66345	  1.1585	 0.36523	-0.53782
Cdcp1	 0.07507	 -0.1725	  1.6714	 0.93113	 0.66204	-0.25566
Fam213b	 0.3414	 0.1914	 1.0366	 1.0609	 0.5961	0.19914
Ptcd1	-0.093502	 0.079798	  0.62088	   1.2077	  0.64294	 0.018578
S1pr5	 0.01955	0.054552	 0.93331	  1.1014	 0.56886	0.028973
Gm826	  0.01615	  -0.1115	   1.0397	  0.71021	   0.2215	0.0014601
Slc38a6	-0.16915	-0.10869	  1.0741	 0.77096	 0.43402	-0.36144
Tarsl2	-0.24338	-0.24149	  1.0407	  1.2714	 0.39419	 -0.2598
Anxa9	 0.25325	 0.83308	  1.2165	  0.5661	0.089143	-0.31253
Nme6	  0.31535	  0.62505	   1.0555	  0.81319	-0.014736	 -0.11571
Vangl2	 0.11333	 0.59851	  1.3611	 0.80096	 0.29203	-0.47786
Crisp3	 0.65987	 0.76867	  1.7326	 0.94181	 0.32134	-0.64872
Arl16	 0.58332	 0.22395	  1.0482	 0.88583	 0.26466	0.081072
Zfp503	 0.63491	 0.29893	  1.0077	 0.48791	 0.33992	0.018352
Bbs5	 0.38461	-0.11111	  1.5617	  0.5608	0.039298	0.058656
Thap11	 0.21492	-0.10067	  1.4196	 0.53851	 0.25963	0.085504
Mat2b	0.33053	0.25475	 1.1622	0.55032	 0.2449	0.29094
Tnfrsf23	-0.031037	  0.13024	   1.0473	  0.57231	  0.16494	  0.35535
Cecr5	 -0.2016	 0.51991	  1.6509	 0.59339	-0.18995	 0.29326
Dnal4	  0.2186	  0.4252	  1.3502	 0.37625	-0.33853	0.096137
Dmkn	0.26537	0.39644	  1.606	0.86165	0.17606	0.21647
Prkar1b	0.021981	 0.55383	  1.4896	 0.80924	 0.32175	 0.51929
Cables1	 0.91882	 0.55545	  1.4352	 0.62706	 0.72036	-0.17853
Nav2	 0.83493	 0.32448	  1.2275	 0.52513	 0.66222	-0.12187
Prrg4	0.93256	0.53411	 1.5556	0.39815	0.43735	 0.1958
Gm7008	 0.73942	 0.18804	  1.7465	 0.70136	 0.46524	-0.28067
Col4a4	  1.1437	 0.22398	  1.4725	 0.68836	0.090628	-0.42836
Xcl1	  1.0639	 0.31739	  1.0402	 0.50792	0.064066	-0.65617
Abcd4	-0.19653	 0.14677	 0.58488	   1.522	0.083779	0.032648
Glp2r	  -0.15574	  0.068439	   0.49564	    1.3065	-0.0013193	  -0.14859
Pck2	0.0073312	  0.14727	  0.44008	    1.486	 -0.30276	 0.075052
Snord104	-0.12561	 0.29331	 0.52504	  1.0227	0.051701	0.017857
B3gnt5	  0.12618	  0.27804	  0.85608	   1.3243	-0.031912	   0.3464
Cep112	  0.092311	   0.22564	   0.84285	    1.3098	  0.061219	-0.0026708
Pcid2	-0.20994	 0.45316	 0.37063	  1.2791	 -0.5158	 0.34045
Prkag2os1	-0.39966	 0.26551	 0.22752	  1.0262	-0.11731	 -0.1319
Zfp362	-0.25766	 0.30166	 0.10183	   1.011	-0.37618	0.045527
Rbp2	 0.015824	  0.36904	0.0091906	     1.07	-0.096083	  0.10253
Setmar	 -0.28466	   0.5061	 -0.14377	   1.1831	 -0.12203	-0.041497
Carf	  -0.512	 0.57197	 0.80933	  1.0916	 0.13825	-0.29445
Cyp2t4	-0.58183	 0.55237	 0.42575	  1.2724	 0.19491	0.070849
Prrg1	 -0.2377	 0.72306	 0.44909	  1.1804	 0.41825	-0.44961
Tbx3	 -0.56027	  0.57207	-0.057739	   1.0842	  0.39278	 -0.18629
Acsf3	-0.41369	-0.11377	 0.80268	  1.1626	  0.2593	 0.28335
Gpaa1	 -0.26866	-0.021848	  0.79333	    1.111	  0.16075	  0.18355
Atpaf1	 -0.53301	  -0.1248	  0.60442	   1.2493	-0.088895	  0.18624
Isoc2a	-0.24814	-0.16593	  0.5031	  1.0043	 0.20248	 0.45394
Rce1	 -0.51043	-0.076811	  0.37374	   1.0352	  0.14615	  0.53045
Qdpr	 0.10671	-0.23426	 0.30474	  1.0565	 0.33088	 0.46371
Reg3b	0.0036096	 -0.31638	  0.71489	   1.0059	   0.1028	  0.30212
Eno1b	-0.52021	-0.52779	 0.42311	  1.2839	 0.40079	 0.37696
Podnl1	 -0.1472	  -0.394	 0.95673	  1.1885	-0.34475	 0.57312
Amn	 -0.15338	 -0.18275	-0.083197	   1.0396	  0.83959	  0.48825
Pdia2	 -0.14586	 -0.11274	-0.025143	   1.2393	  0.53327	  0.57353
Cd81	  -0.14923	   0.43401	-0.0026791	    1.1107	   0.56341	   0.12589
Galk1	-0.22459	 0.22694	  0.2384	  1.3942	 0.73183	 0.27158
P2ry14	-0.022191	  0.24793	  0.14721	   1.4454	  0.46888	  0.19015
Ict1	 -0.11331	-0.036043	  0.14819	   1.1724	  0.38702	  0.24228
Shisa4	-0.012774	-0.057742	0.0060192	   1.0761	  0.49023	0.0096379
Itga1	 -0.32186	 0.059844	 0.089744	    1.368	  0.66361	-0.036675
Tmed6	-0.37236	-0.10624	 0.11192	  1.2138	 0.60006	 0.24728
Itgal	  -0.213	0.080688	-0.16276	  1.3579	 0.70729	 0.31793
Rundc1	-0.026514	  0.12702	   -0.152	   1.6359	  0.63021	   0.1961
Tpgs1	-0.0064075	  -0.13969	 -0.096524	    1.6354	   0.78258	   0.33053
Gatm	-0.22177	 0.38391	 0.42029	  1.1221	 0.52303	 0.30835
Rnf125	-0.11462	 0.19668	 0.56274	  1.2691	 0.61128	 0.60147
Hadh	 -0.4795	-0.16276	 0.45675	  1.2032	 0.83727	 0.52236
Hist1h2an	-0.34504	0.025692	 0.55856	  1.6295	 0.77023	 0.28414
Cnr2	 -0.13847	 -0.14891	  0.41091	    2.026	  0.24557	-0.070027
Prelid2	 -0.33939	-0.071749	  0.36057	   1.6708	 0.062494	  -0.3151
Padi2	 -0.48882	  -0.1998	   0.2435	   1.8105	-0.037936	  0.19384
Haus4	-0.36902	 -0.3101	 0.30829	  1.2093	 0.62734	-0.19435
Mtcl1	-0.56857	-0.11513	 0.43455	  1.2186	 0.70479	-0.24282
Lpar5	-0.35714	0.090486	 0.50892	   1.597	 0.78857	-0.57738
Sema3g	 -0.68028	-0.021962	  0.74902	   1.6403	  0.56767	 -0.17657
Flt1	-0.46208	 0.71987	 0.13741	  1.1074	 0.42101	 0.49639
Meis1	 -0.3473	 0.76319	0.076193	  1.2032	  0.4992	 0.32575
Hmga1	-0.01169	 0.92601	-0.39485	  1.2025	 0.38806	 0.54091
Lix1	-0.10972	 0.85717	-0.22236	  1.3278	 0.34089	 0.22661
Gpd1	-0.32999	 0.68685	 0.48614	  1.5896	 0.41422	 0.62733
Aoah	 -1.1196	 0.42024	-0.15112	  1.1705	0.026198	 0.33469
Dusp23	-0.99407	 0.18062	 0.28499	  1.2674	 0.24052	 0.36801
Ggt1	  -0.66325	 0.0063271	 0.0022627	    1.0141	-0.0016846	   0.44289
Prap1	 -0.62834	 -0.11205	0.0043201	   1.2894	-0.080043	  0.46402
Tysnd1	-0.54061	 0.22556	-0.16423	  1.0404	-0.14761	 0.76553
Hist1h1a	 -0.53313	  0.41264	-0.076295	   1.2655	 0.010885	  0.32697
Dynlt1f	 -0.6931	 0.26981	-0.16274	  1.2221	-0.46374	 0.36329
Prss53	 -0.64956	  0.41646	-0.091119	   1.0159	 -0.87232	  0.39433
Fgfrl1	-0.79265	 0.13942	-0.55154	  1.6993	-0.60727	 0.45908
Gins1	 -0.60436	  0.26946	-0.034352	   1.8145	 -0.48488	  0.74414
Bambi-ps1	 -1.3868	0.061831	 0.75595	   1.066	-0.26696	  0.5497
Sstr4	 -0.7799	 0.14894	 0.80708	  1.2106	-0.18546	 0.44994
Rab11fip5	 -1.0354	 0.32931	 0.54277	  1.1486	-0.78682	 0.44479
Abtb1	  -0.022543	   -0.29611	-0.00084748	      1.321	   0.088984	   -0.03929
Arid3b	0.065139	-0.25751	-0.10544	  1.0354	0.088813	0.055874
Fars2	-0.035254	 -0.33187	  0.30613	   1.1362	  0.14841	 -0.13131
Cited1	 0.32321	-0.14342	-0.22091	  1.0146	 -0.2616	-0.14572
Fam217a	0.068314	-0.52226	-0.12768	  1.2236	 -0.1579	-0.16603
Slc17a9	 0.27529	-0.49702	-0.14231	  1.2104	-0.21752	-0.20916
Brat1	  0.15514	 -0.68064	 -0.21844	   1.2037	-0.045214	   0.2707
Calhm2	 0.36309	-0.13809	-0.20791	  1.1012	 0.21687	-0.34695
Ctnnbl1	 0.43736	 -0.1223	-0.40209	  1.0564	0.098423	0.081679
Artn	 -0.43538	 -0.18798	 -0.70769	   1.1086	 -0.43584	-0.013195
Pde6d	-0.67601	-0.41655	-0.53076	  1.1181	-0.25359	 0.24683
Zfp637	-0.54771	 -0.3043	-0.70688	   1.065	-0.38109	 0.24811
Gab3	-0.51097	-0.13125	-0.26666	   1.009	-0.33273	 0.25415
Cd320	  -0.2877	 -0.24901	 -0.51889	   1.3562	-0.077297	   0.2141
Magi2	0.0089369	 -0.17271	 -0.46428	   1.5857	 -0.28576	  0.21742
Cbx2	-0.055139	 -0.24243	  0.16327	   1.1488	 -0.86882	 -0.45314
Gm3219	  -0.11056	  -0.52179	-0.0063203	    1.0399	  -0.94165	  -0.36827
Wdr60	-0.31496	-0.37829	-0.39858	  1.1003	-0.88838	-0.25299
Cdca3	  0.064447	   -0.5834	-0.0039566	    1.0815	  -0.80244	   0.29261
Trappc2	0.021841	-0.41157	-0.11908	  1.3386	-0.59531	0.062492
Dph1	0.028076	-0.13672	-0.47773	  1.1349	-0.71895	0.084236
Zfp771	0.060706	0.027575	-0.21365	  1.0545	-0.53471	 0.10797
Cadm1	-0.41589	0.030735	 -0.5682	  1.6138	0.039073	-0.63056
Plekha4	 -0.6651	 0.39628	-0.81837	  1.7654	0.091823	-0.69292
Ccdc102a	-0.45058	-0.26822	-0.91535	  1.4817	-0.31485	-0.52478
Ddx28	 0.12436	 0.12976	-0.28758	  1.4008	0.089952	0.011299
Maf	 0.12105	 0.27032	-0.10143	  1.5989	-0.34612	-0.13718
Wdr8	0.0043554	  0.35057	 -0.40747	    1.358	 -0.17184	 -0.37243
Ltbp2	-0.27152	 0.70411	-0.32743	  1.7541	-0.46324	-0.22373
Polr3g	 0.38319	 0.10676	-0.75062	  1.2524	0.052967	   -0.46
Zfp750	  0.2703	 0.14549	-0.85181	  1.2323	0.028049	-0.64317
Ppp1r12b	-0.20501	0.045453	-0.53258	  1.0828	 0.29129	-0.17724
Rpap1	0.061245	 0.34034	-0.61105	   1.074	 0.26627	-0.31245
Actg2	-0.49739	  1.0582	 0.10547	  1.9424	 0.96818	0.035198
Fam151b	-0.10315	 0.77044	 0.17106	  1.4662	   1.124	-0.29881
Inhbb	-0.49084	 0.69274	0.010713	  1.7005	  1.1574	-0.31858
Il5	  0.28802	  0.57889	  0.26022	   1.1015	   1.4095	-0.099144
Sncg	0.082159	 0.67029	 0.29606	  1.3773	  1.3567	 0.18304
Tssc4	 -0.22652	  0.39293	  0.15855	   1.2877	   1.7408	-0.021138
Trmu	-0.24346	 0.10838	 0.10914	  1.4997	  1.3191	 0.39768
Nuak1	-0.73105	 0.41146	 0.57473	  1.6114	  1.7638	0.059723
Ank1	-0.031893	  0.23257	 -0.45881	   1.0097	  0.68526	  0.03207
Slc16a13	-0.29675	 0.14472	-0.49982	  1.0078	 0.86476	-0.21564
Nphp1	-0.44782	 0.52241	 -0.6113	  1.2006	 0.73088	 0.11097
Fads2	  0.14476	  0.39075	-0.075475	   1.2435	   0.8642	 -0.51433
Ube2e2	 0.22767	 0.43972	 0.27418	  1.3399	 0.76947	-0.45644
Mir692-1	0.039211	  0.4841	-0.17461	  1.3434	 0.76596	 -0.1751
Rnf151	-0.29977	 0.36216	0.055874	  1.0146	 0.69638	-0.62133
Tnk2	-0.15536	 0.27086	-0.06085	   1.262	 0.64731	-0.45725
Sorbs1	-0.33005	 0.28805	   0.349	   1.102	  0.6705	-0.28189
Hist1h4a	-0.050265	  0.12163	-0.073163	   1.0422	  0.08533	 -0.54838
Tceal1	  0.22221	  0.28656	-0.043061	   1.2247	  0.46007	  -0.8851
Arvcf	 -0.40053	-0.059831	-0.071946	   1.0984	   1.2901	 -0.50339
Slc37a1	  -0.4491	  0.11807	-0.040371	   1.3839	   1.1124	 -0.48088
Sufu	-0.48815	  0.2589	 -0.1791	  1.0953	  1.0931	-0.17106
Rab3d	-0.55959	 0.38873	 0.20016	 0.86876	  1.0781	-0.34514
Zswim5	-0.78842	  0.5234	 0.22993	  1.2831	 0.96716	-0.39164
Galnt16	-0.74339	0.030287	-0.30162	 0.81074	  1.4936	-0.24071
Kcnq1	-0.68387	  0.2058	0.047313	 0.78257	   1.453	-0.57671
Daam2	-0.63321	-0.39608	 0.22048	  1.0023	 0.39648	-0.81556
Kif18b	-0.67907	  -0.529	0.019031	  1.0335	 0.59162	 -0.8525
Gm21284	 -0.54136	  0.05078	-0.071101	   1.2846	  0.62194	 -0.92663
Gpr137c	 -0.87974	 -0.25401	 -0.40886	   1.1241	   1.0806	-0.017263
Smim11	-0.48949	-0.26706	-0.58301	  1.1175	 0.70717	-0.21839
Mybl1	 -0.5913	-0.46086	-0.23686	  1.1982	 0.13428	-0.18121
Zc3h12b	-0.73597	-0.23813	-0.11057	  1.0712	 0.11172	-0.14252
Supt3	 -0.46767	 -0.39849	-0.089792	   1.0032	  0.57322	-0.013209
Tll2	 -0.85053	 -0.40621	-0.083661	   1.0487	  0.59251	  0.13299
Ar	-0.50957	 0.31917	0.076868	  1.5062	  1.0278	 -1.4088
Egflam	-0.72797	 0.24137	-0.36212	   1.504	  1.0845	-0.76931
Kcnk3	-0.80656	 0.54358	 0.63373	  1.3293	 0.94557	-0.73445
Shisa3	-0.82587	  0.9033	 0.67268	  1.3255	 0.63301	-0.64536
Ahcy	 0.2326	0.56293	-0.5654	 1.1709	0.26711	0.68201
Gimap7	 0.06524	 0.44137	-0.24504	  1.7718	 0.20343	 0.60636
Slc25a38	 0.19149	 0.12862	-0.23755	   1.508	 0.50112	 0.72339
Cdk5rap3	-0.052299	  0.17342	  0.12589	   1.4497	  0.16094	  0.37508
Cr2	-0.001521	  0.41257	 -0.12389	   1.3478	-0.070745	  0.54154
Fam89b	 -0.16973	-0.032465	 0.027073	   1.3556	  0.20855	  0.76674
Gm6537	-0.023415	-0.021284	 -0.25636	   1.0361	-0.082364	  0.38324
Pfkl	-0.0028526	  0.099428	   -0.3229	    1.0066	   0.20109	   0.49151
Eif2d	0.36942	0.36437	0.24763	 1.1227	-0.1179	0.74429
Mta3	  0.2105	 0.35464	0.045495	  1.0047	0.070022	 0.55764
Zfp628	0.29555	0.31432	0.20602	 1.0668	0.19356	0.25462
Ncln	0.15467	0.18413	0.13709	 1.0406	0.56304	0.35726
Tmem160	0.066363	 0.21422	0.051825	  1.1186	  0.3589	 0.69831
Gm4832	 0.60066	 0.36612	-0.22403	  1.2089	0.030996	 0.41251
Mogat1	 0.56321	0.010755	0.074808	   1.008	 0.33512	 0.48143
Serpina3g	 0.71608	0.083187	 0.16937	  1.0701	  0.1089	 0.28368
Alad	 0.29162	-0.14811	-0.32338	  1.5803	-0.19612	 0.80654
Six1	 0.34935	0.034402	-0.49746	   1.529	-0.24525	 0.85705
Grk6	  0.46837	-0.051084	 -0.34793	   1.0161	  0.42186	  0.65072
Oxct2a	  0.2722	-0.44495	-0.20525	  1.0132	 0.58256	  1.0207
Haghl	 0.82028	-0.17027	 -0.2863	 0.71873	   0.523	  1.1708
Hsf2bp	   1.0232	-0.012773	 -0.32039	  0.69461	  0.54324	  0.77036
Hcst	 0.66363	-0.31811	 0.50065	  1.0052	 0.46714	  1.0708
Hook1	 0.36816	0.029815	 0.72766	 0.94323	 0.35606	  1.0486
Pgls	0.46153	0.12158	 0.3364	 1.0353	0.29231	0.80683
Vars2	0.68753	0.23458	0.23898	 1.2958	0.34037	0.82386
Slc7a5	0.35165	 0.2615	0.45954	 1.3123	0.34556	 1.0173
Sla2	 0.74544	0.061543	 0.28966	  1.0473	 0.62781	 0.71656
Aldh2	    1.184	  0.45859	-0.054556	  0.94144	   1.0977	  0.38045
Maml3	   0.86789	   0.12575	-0.0021828	   0.86193	    1.1321	   0.28944
P2rx1	 0.83564	 0.55103	-0.11909	 0.67254	  1.0228	 0.57532
Cdc42ep3	  0.42132	   0.5238	-0.078684	  0.87251	   1.2167	  0.48414
Kxd1	 0.13185	 0.34412	-0.13683	  1.0343	 0.84102	  0.5853
Ppfia4	  0.25903	  0.55426	-0.042185	   1.0236	  0.85473	  0.48036
Dcxr	0.76117	0.59277	0.19724	 1.1285	 1.2434	 0.2333
Dopey2	0.60445	0.51408	0.28886	 1.1575	0.70322	0.25529
Il31ra	0.50873	 0.3237	0.18875	 1.3778	0.96133	0.47262
Slc7a4	0.39466	0.64945	0.45239	 1.4489	0.95894	0.33214
Arhgef10l	  1.2061	 0.31157	0.057157	  1.2618	 0.54231	 0.40209
Mtrf1	 1.1396	0.12148	 0.1178	 1.4702	0.56985	0.30453
Map7	   1.155	 0.15267	-0.28449	  1.2983	 0.65054	 0.24405
Dpy19l3	 0.72024	 0.93074	-0.20753	  1.6278	 0.65543	  0.3577
Gstm4	 0.64673	 0.36333	-0.15009	  1.5053	 0.64318	 0.50799
Akr7a5	 0.16604	-0.54904	-0.54448	  1.0717	 0.23652	 0.32857
Tnik	 0.15778	-0.23535	-0.52474	  1.2373	  0.5239	 0.28305
Tyw3	 0.29637	 -0.8866	-0.93053	  1.1649	  0.5075	 0.32834
Cyb5d2	 0.17383	-0.11419	-0.61385	   1.583	  1.0972	 0.43053
Ttll12	 -0.23854	-0.091363	 -0.60932	   1.5823	  0.48711	  0.32367
Gpr155	0.094893	 0.18731	 -1.2583	  1.2511	 0.51449	 0.62371
Mettl1	 0.048673	-0.058367	  -1.1112	  0.94536	   0.2333	  0.49721
Gstz1	 0.56552	 0.29356	-0.94154	  1.3593	 0.79657	 0.69266
Tmem151b	 0.52066	 0.63238	-0.60923	  1.2198	 0.69624	 0.39157
P4htm	0.57527	0.48814	-1.0683	0.82809	0.58274	0.45717
Apoa1	 0.36275	-0.65668	0.085397	  1.6556	 0.70956	 0.62687
Entpd6	 0.90815	-0.69692	-0.15746	  1.4403	 0.29572	 0.62992
Arv1	  0.31982	-0.025369	  0.28152	   1.2916	   0.9752	  0.16323
Mybpc2	  0.4347	-0.19092	 0.17519	  1.3433	  1.2005	0.011399
Pcbp3	 0.60779	0.051539	 0.54798	  1.4175	 0.85516	 0.23053
