	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage
Dmbx1	0.042789	0.042971	  0.1961	0.042792	 0.11171	0.042459
Trap1a	  0.021264	-0.0019902	   0.20372	  0.045287	   0.11094	-0.0020011
Olfr658	  0.034836	-0.0093877	   0.17553	-0.0094782	  0.067136	-0.0092943
Shisa5	   0.033176	-0.00079972	    0.18636	   0.043462	   0.006034	    0.10339
Klra14-ps	  0.031504	   0.11431	   0.14805	-0.0036337	-0.0034948	-0.0034055
Lhfpl3	0.048132	 0.12801	 0.19244	0.048669	0.048795	0.048201
Rps25	 0.02417	 0.11157	 0.17107	0.053707	0.023524	 0.05727
Nptxr	0.030855	  0.1191	 0.13406	0.032636	0.034007	0.029136
Mir709	0.017146	0.017192	 0.25987	0.017203	0.017347	0.040799
Slc27a6	0.016665	0.016658	 0.27453	0.016679	0.030901	0.032175
Vmn2r26	0.078315	0.026547	 0.27323	0.026742	0.026915	0.026781
Dcaf7	  0.085734	   0.10148	   0.10847	-0.0012988	  0.082223	  0.011416
Rhoa	  0.14541	  0.13827	  0.18553	 0.064436	 0.072911	-0.049043
Rnf38	 0.087988	  0.10569	  0.16205	  0.05594	  0.08506	-0.014185
Crebbp	  0.10628	  0.14014	-0.030985	 0.028186	 0.078586	 0.063538
Ppp1r15b	   0.1085	  0.16632	-0.032192	 0.029923	 0.065215	 0.050998
Cs	  0.14328	  0.10313	-0.060414	 0.022407	 0.060347	 0.080829
Actg1	-0.016035	 0.034573	 0.087471	  0.16586	  0.12124	  0.13319
Adrm1	-0.022818	  0.07107	 0.075933	  0.14048	 0.062246	  0.13822
Dock10	-0.028387	 0.059898	  0.16445	 0.063559	 0.081071	  0.11348
Rpsa	-0.047636	  0.04691	 0.096773	 0.077502	 0.086446	 0.093209
Cd302	-0.033982	0.0055195	0.0062527	  0.12022	  0.12563	  0.15008
Slc25a3	-0.088271	 0.015527	-0.013476	 0.085204	  0.07796	  0.13247
Ogdh	-0.051715	  0.10906	  0.12155	 0.034756	-0.016829	 0.057467
Rps10	-0.047725	 0.068688	  0.12214	  0.06418	 0.021958	 0.052839
Rps19	 -0.058171	  0.077794	  0.090568	  0.071342	-0.0099626	   0.12071
Rpl11	-0.050393	 0.038941	 0.054629	 0.033057	 0.013132	 0.060651
Rpl19	-0.096056	  0.01626	 0.071114	 0.021643	 0.018985	 0.092686
Rpl3	-0.098859	 0.024386	  0.12625	 0.021105	  0.06686	 0.021594
Rps11	-0.10912	0.021185	 0.17087	 0.10918	0.036905	0.021509
Fxr1	 0.088946	 -0.04213	  0.18681	  0.14097	-0.019703	 0.078363
Rpl10	  0.08528	-0.019085	  0.15098	  0.17547	 0.093352	 0.068717
Rpl7a	0.0063888	-0.024579	  0.15794	  0.11217	 0.082906	 0.081945
Ass1	 0.023179	-0.026407	-0.025523	-0.026007	-0.026119	  0.13033
Nppb	-0.029319	 -0.02905	-0.028589	-0.029533	-0.028825	  0.16149
C86187	0.0038961	0.0046482	0.0052694	 0.004768	0.0046831	   0.1872
Cpvl	 0.01553	0.015359	0.016128	0.015751	 0.01514	 0.14699
Tdrd5	 0.0016602	 0.0027281	 0.0067232	0.00064115	 0.0048593	    0.1569
Dppa1	   0.05385	 -0.011111	-0.0095859	 -0.011843	 -0.010772	   0.19152
Slc51b	 -0.02109	 -0.02106	 0.068748	-0.021039	-0.021148	  0.17745
Trpv3	 0.0017776	 -0.014947	  0.066376	 -0.058503	-0.0035243	   0.21317
Car3	-0.0013498	  0.016488	   0.10402	-0.0013462	-0.0012999	   0.12489
Gm14092	 -0.0039175	 -0.0028567	   0.099366	 -0.0050334	-0.00073446	   0.094452
Grm5	 0.002858	0.0029564	 0.053143	0.0029318	0.0027124	  0.10136
Mir3079	-0.0072403	-0.0071238	   0.13289	-0.0070444	-0.0073684	   0.15704
Ccdc177	-0.0085878	  -0.00774	  0.083336	  0.058617	 -0.007411	  0.074735
Hnrnpf	-0.025252	-0.072155	 0.051261	0.0019946	 0.023771	  0.11827
Frs3os	-0.038896	 0.090493	-0.051647	-0.051773	-0.051784	   0.1357
Hephl1	-0.021257	 0.060631	-0.019833	-0.021941	-0.021531	 0.096227
Mir7090	-0.0040071	  0.082074	-0.0034859	-0.0039553	-0.0037898	  0.081699
Rbm7	 -0.07563	  0.11893	0.0041413	 -0.05829	 0.009656	 0.073543
Rps3	 -0.06891	  0.11544	 0.062094	-0.024741	 -0.00327	 0.096998
Spcs2	-0.032178	 0.062506	 0.032228	 -0.12093	 0.016876	  0.11546
Ublcp1	-0.089977	 0.090458	 0.023123	 -0.11543	-0.059698	  0.18718
Ear10	  0.13457	-0.018813	-0.024896	-0.023557	-0.020395	  0.20662
Nova1	  0.07425	0.0020023	 0.002973	-0.040727	-0.073401	  0.22727
Hiat1	  0.10466	 0.096157	-0.019921	 0.025618	-0.071458	  0.20035
Gm11426	 0.17474	0.024181	0.027638	0.023347	0.023616	 0.19172
Gm8709	 0.10964	0.011836	0.015839	0.012545	0.011331	 0.10516
Tomm20l	  0.15584	 0.009452	0.0094314	0.0092851	0.0095405	  0.12422
Mtmr12	 0.084108	-0.027776	  0.05452	-0.099595	 0.013293	  0.14692
Snord110	   0.16974	 -0.012103	  0.059748	 -0.075546	-0.0012457	   0.10946
Rad21	  0.16666	  0.05406	 0.033214	 -0.11301	-0.050496	 0.070439
Adh7	 0.09659	 0.23329	0.096928	0.096266	0.096645	 0.09668
Cstl1	0.10839	0.21931	0.11043	0.10872	0.10908	0.10776
Nrtn	0.10923	0.23611	0.11072	0.10955	0.10856	0.10914
Mir148a	0.10653	0.25618	0.10887	 0.1083	0.10851	0.10844
Ccdc169	0.12057	0.24914	0.12089	0.12074	0.12067	0.12052
Ccdc87	0.11279	0.28509	0.11364	0.11321	0.11337	0.11228
Sp9	 0.1138	0.29251	0.11468	0.11406	0.11443	0.11421
Foxh1	0.11613	0.27283	0.11673	0.11581	0.11653	0.11617
Tulp1	0.12051	0.30171	0.12055	 0.1206	0.12065	0.12034
Chrm2	0.083081	 0.26142	0.083505	0.083222	0.082903	0.083295
Gm4926	0.074601	 0.27191	0.079644	0.073522	0.077781	0.077339
Cwh43	0.075239	 0.23405	 0.07541	0.075321	0.075346	0.075197
Gm3696	0.066951	 0.21171	0.069216	0.066866	0.067781	0.067643
Fgf22	0.066316	 0.26075	0.067097	0.066501	 0.06668	0.066795
Gm5420	0.054713	 0.25225	0.059757	0.056463	0.057893	0.057452
Toporsl	0.054713	 0.25225	0.059757	0.056463	0.057893	0.057452
Ttll6	0.060069	 0.26258	0.060308	0.060048	0.060238	0.059857
Wfdc13	0.059392	 0.25537	0.070073	0.044145	0.055018	0.038775
Lgals7	0.074631	 0.28355	0.055714	0.055582	0.055674	0.055553
Zfp389	 0.10295	 0.23737	0.071792	0.071417	0.071405	 0.12737
Klhdc7a	0.079323	 0.32014	0.079902	0.079537	0.079155	0.079199
Lrrc8e	0.045763	 0.34441	0.050092	 0.11281	0.048232	0.049675
Pabpn1	0.026837	 0.31275	0.055689	0.091609	0.079139	-0.00414
Szrd1	  0.075345	   0.27813	   0.08989	  0.092297	  0.063722	-0.0017684
Arl14ep	 0.16808	  0.2543	 0.08961	0.049794	0.097029	0.021284
Asb17os	 0.13299	  0.2249	0.031539	0.031553	0.031616	0.031594
Coro1c	0.077849	  0.1784	 0.10879	0.020937	 0.18689	-0.05639
Csnk1d	 0.066677	  0.14213	  0.10126	 0.068784	  0.22513	0.0047896
Larp1	    0.1011	   0.14953	    0.1338	  0.095865	   0.26064	-0.0062373
Mir6372	0.049301	 0.20028	0.049929	0.091605	 0.15913	0.049731
Myo5a	  0.11707	   0.1973	 0.071598	 0.061035	  0.15319	0.0071291
Prrc2b	 0.11052	 0.18556	 0.11531	 0.10908	 0.14242	0.031089
Mlana	  0.106	0.18864	0.10823	0.10749	0.19679	0.10673
Atp6v0d1	 0.13731	 0.15164	0.063625	 0.15535	0.070251	0.035995
Tdg	 0.11552	 0.15203	0.044799	 0.12429	0.043321	0.043183
Snap29	   0.19147	   0.19243	   0.13349	   0.12267	  0.080163	-0.0042783
Pzp	   0.196	 0.19234	0.099426	   0.247	0.046474	0.043768
Gapdh	 0.099134	  0.13865	  0.14224	  0.21574	-0.061774	 0.036181
Hectd1	0.083548	  0.1756	 0.13208	0.094146	0.034943	0.001334
Tcf12	   0.067946	    0.14095	    0.14634	     0.1374	-0.00088024	   0.032756
Ldha	 0.085305	  0.15035	  0.21609	  0.14335	-0.023032	-0.026445
Patl1	  0.10296	  0.22906	   0.1239	 0.096689	 0.059537	-0.045159
Pdcd6ip	 0.058355	  0.19632	 0.069624	   0.1336	 0.081084	-0.061324
Scaf4	0.079158	 0.23457	 0.11698	 0.15903	 0.10922	-0.15633
Anxa7	   0.10866	0.00044008	 -0.073644	   0.10114	    0.0992	   0.13599
Sfpq	 0.090464	-0.060533	-0.058191	 0.032521	 0.020721	  0.13081
Azi2	 0.056625	-0.092066	 0.036698	 0.054058	  0.12101	  0.12076
Scap	0.081548	-0.09225	0.017949	0.052793	 0.10629	 0.15523
Eif3l	 0.021052	-0.096796	-0.065076	 0.076541	  0.10709	 0.061213
Tox4	 0.026821	 -0.10347	-0.053114	  0.14574	  0.11213	 0.089168
Bri3	  0.09193	 -0.04455	 0.015474	 0.098816	 0.070379	-0.040001
Son	 0.074936	0.0028527	 -0.04317	  0.04516	 0.080299	-0.018365
Ccpg1	  0.15069	-0.082657	-0.002188	 0.090216	 0.068949	 0.020297
Gabpa	 0.099289	-0.087379	-0.028838	 0.033959	  0.09422	 0.041714
B3galt5	  0.17933	-0.093672	0.0073025	  0.22505	  0.14681	   0.1493
Mef2a	   0.1835	-0.064819	 0.051895	   0.1589	 0.077544	 0.083992
Pafah1b1	  0.14042	-0.085826	 0.083092	  0.21825	    0.123	  0.06073
Adarb2	0.088389	 0.08946	0.088756	0.089254	 0.36493	0.089056
Nell2	0.095847	0.095899	0.096065	0.095936	 0.38857	0.095845
Mir7029	0.099448	0.098031	 0.10453	 0.10124	 0.34759	0.099296
Olfr806	0.090258	0.095307	0.099293	   0.096	 0.34279	0.096988
Onecut1	0.088387	 0.10149	0.088557	 0.10228	 0.33885	0.088263
Mir7019	  0.1328	0.082597	0.083097	0.082497	 0.36515	0.082624
Olfr107	0.11471	0.11402	 0.1153	0.11493	0.34771	0.11502
Serpinb5	0.12023	0.12024	0.12033	0.12026	0.31875	0.13692
Cadps	0.10211	0.10209	0.10234	0.10217	 0.2574	0.10216
Raet1a	 0.1104	0.11032	0.11122	0.11034	0.27704	0.11018
Otor	0.098426	 0.12628	0.098785	0.098558	 0.28639	0.098088
Mir6904	0.092204	 0.09058	0.094429	0.093964	 0.29234	0.094953
Plekhd1os	0.086239	0.086263	 0.13657	0.086252	 0.26509	 0.11476
Gbx1	0.11033	0.11037	0.17866	0.11047	0.30015	0.11012
Eef2	0.036301	0.052735	0.084697	0.078535	 0.34372	  0.1328
Pim1	0.027514	0.066894	  0.1192	  0.0681	   0.338	 0.10881
Gm10046	0.061163	0.061295	0.061861	0.061575	 0.32865	0.061432
Gm15315	0.071646	0.072704	 0.07669	0.073396	 0.35819	0.074385
Apol7d	0.076379	 0.07637	0.076411	0.076455	 0.27293	  0.1869
Gm17455	0.085983	0.085969	 0.08611	 0.11724	 0.31096	 0.15774
Alox12e	0.077433	0.077535	0.077636	0.077322	 0.29114	0.077474
Ctsj	0.074909	0.075967	0.079953	0.076659	 0.27456	0.074819
Mir297c	0.074909	0.075967	0.079953	0.076659	 0.27456	0.074819
Mir6986	0.072174	0.076076	0.080062	0.076768	 0.27467	0.077757
Kcna4	0.076187	0.076745	0.077206	0.076833	 0.25545	0.076489
Gm10474	0.059499	0.059673	0.099205	0.059647	 0.25833	0.059658
Cyp2c70	0.041821	0.041765	0.042138	0.068748	 0.24673	0.041585
Gm6642	0.054713	0.055771	0.059757	0.056463	 0.25437	0.057452
Hfe2	0.054713	0.055771	0.059757	0.056463	 0.25437	0.057452
Mir669a-3	0.054713	0.055771	0.059757	0.056463	 0.25437	0.057452
Olfr775	0.054713	0.055771	0.059757	0.056463	 0.25437	0.057452
Gm6307	0.048462	0.048691	0.048802	0.048729	 0.21652	0.048742
Srrm4	0.061262	0.061254	0.061396	0.061301	 0.20984	0.061327
Anp32a	0.032083	0.052516	0.052179	 0.10658	 0.29721	 0.03928
Brinp2	0.094035	0.095112	0.099098	0.095804	 0.19544	0.089483
Pou3f3	0.092993	 0.08785	0.098051	0.094757	 0.19441	0.095746
Slc13a2	0.093395	0.093069	0.093911	0.093531	 0.17662	0.093696
Cmtm2a	0.10706	0.10821	0.11043	0.10834	0.17917	0.10807
Hyal4	0.10907	0.10901	0.10901	0.10966	0.19326	 0.1098
Vmn2r83	0.10337	0.10445	0.10577	0.10519	0.20106	0.10162
Dok6	0.081427	0.081286	0.081445	0.081497	 0.18443	 0.12956
Gm21319	0.074909	0.075967	0.079953	0.071002	 0.17633	0.077648
Olfr992	0.076666	0.084295	0.088281	0.084987	 0.18466	0.085976
Prss33	0.082166	0.082225	0.082197	 0.08213	 0.19436	 0.08216
Mir532	 0.11041	0.070142	0.070635	0.070118	 0.20278	0.070222
Rnase2b	  0.1061	0.067396	0.084786	0.067414	 0.21079	0.095387
Mir6933	0.053354	 0.11147	0.053677	 0.05341	 0.18398	 0.05373
Tecta	0.026728	 0.14996	0.028592	0.025067	 0.17821	 0.02487
Mir150	 0.13976	0.096268	0.049562	0.044495	 0.29528	0.046045
Crp	0.090234	0.090336	0.090573	 0.19637	 0.19245	0.090205
Dusp26	0.091046	0.091226	0.091581	 0.17564	 0.23693	0.091217
Mir148b	0.083411	 0.08358	 0.12898	 0.15526	  0.2596	0.083255
Ap2b1	  0.098185	-0.0033428	   0.02059	 0.0016602	   0.25524	    0.1086
Fmr1nb	0.081489	0.036475	0.036703	0.036459	 0.25827	 0.14393
Glipr1l1	0.0083655	 0.009427	 0.013413	 0.010119	  0.20828	  0.10682
Mir6925	0.015239	0.015214	0.015946	0.077691	 0.23983	 0.07117
Elmo1	0.067592	0.014574	0.050849	0.051587	 0.18888	 0.17116
Etv6	0.063267	0.063758	  0.1366	0.057936	 0.19187	 0.16451
Larp7	0.060151	0.037719	  0.1076	0.045219	 0.15496	 0.17577
Mir6381	0.021806	0.022907	 0.12323	0.023642	 0.20616	 0.11896
Olfr699	0.036648	0.036807	 0.10632	0.036836	  0.1825	0.052561
Rpl18	0.017587	0.054867	 0.12798	 0.07399	 0.18397	0.073594
Pitpna	0.0045725	 0.073697	 0.087689	-0.013617	  0.23382	  0.12178
Prrc2c	-0.053675	 0.085539	  0.12578	 0.060957	  0.18637	 0.047046
Adnp	 0.061757	-0.067556	0.0064555	  0.15857	  0.38274	 0.065012
Atp6v1g3	 0.03679	0.036806	0.037148	0.036969	 0.42603	0.036936
Plekhd1	0.052122	0.052125	0.052209	0.052186	 0.41146	0.052189
Lhcgr	 0.02721	0.027409	0.028113	0.027545	 0.38972	0.027343
Otog	0.012803	0.012917	0.013323	0.012615	 0.38574	0.012965
Cnksr1	-0.048919	  0.02078	-0.035295	 0.067664	  0.36519	   0.1282
Gtf3c6	  -0.10923	 -0.024188	1.5171e-05	  0.058482	   0.34028	  0.096129
Rrp1	 -0.06284	0.0020448	0.0014573	  0.01198	  0.35452	 0.080693
Wnt7b	-0.0025615	-0.0024295	-0.0019616	  0.042286	   0.32368	  0.054138
Ccnt1	-0.018539	-0.043743	  0.08254	 0.050878	  0.26734	 0.080074
Mir6236	-0.061848	-0.024027	  0.10594	 0.027322	  0.23346	 0.060878
Itpr2	 0.030973	-0.067199	  0.13745	-0.025355	  0.20617	 0.054641
Urb2	  0.09316	-0.052273	 0.075944	 0.019311	  0.24399	 0.040454
Iws1	-0.037315	-0.099392	 0.064319	-0.064674	  0.27967	 0.091824
Nnmt	 -0.02624	-0.043521	  0.07961	0.0066168	  0.32498	-0.015141
Oaz1	-0.031265	  -0.1266	  0.07056	-0.020688	  0.31887	0.0014359
Phf20l1	-0.024835	0.0054658	  0.13404	-0.043264	  0.34135	 0.062566
Acan	 0.22304	0.094863	0.095057	0.094863	0.094574	 0.22094
Kcnc2	0.17563	0.10449	0.11051	0.10722	0.10858	0.19851
Asphd1	 0.18517	0.046127	0.062385	 0.15252	0.062189	  0.2007
Habp2	 0.17094	0.082993	 0.07118	 0.12435	0.032997	 0.19718
Bcan	0.10426	0.10507	0.10912	0.10321	0.10719	0.29973
Olfr1441	0.10011	0.10038	0.10132	0.10056	0.10085	0.30066
Crlf1	 0.09408	0.094057	0.094198	 0.12098	0.094099	 0.29776
Etv2	0.10799	0.10847	0.11034	 0.1086	0.10839	0.32927
Gkn1	0.10518	0.10453	0.11005	0.10676	 0.1043	0.32411
Lrit2	0.11454	0.11427	0.11495	0.11476	 0.1149	0.32131
Chst13	0.095358	0.096439	 0.10043	0.097131	0.092018	 0.27584
Mir6981	0.10402	0.10557	0.10673	0.10618	0.10526	0.26537
Cplx1	0.096541	0.096665	0.096643	0.096655	0.096423	 0.24595
Sp5	0.098858	0.099942	 0.10393	0.097804	 0.10207	 0.24468
Tcap	0.099332	0.099338	0.099593	0.099331	0.099518	 0.24376
Igsf9b	0.11948	0.11921	0.11964	0.11956	0.11969	0.25493
Msi1	0.11768	0.11719	 0.1181	0.11784	0.11793	0.26358
Sprn	0.11825	0.11853	0.11883	0.11852	0.11831	0.28929
Vstm5	 0.1557	0.10241	0.10613	0.10067	 0.1017	0.25741
Cldn9	0.11394	0.11408	0.11354	0.16885	0.11432	0.24394
Reg3a	 0.1016	0.10167	0.10166	0.17088	0.10181	0.23786
Lbx2	0.10781	0.10815	0.10843	0.17864	0.10747	0.31258
Btf3	0.13123	0.12736	0.16165	0.12234	0.16487	0.32917
Itgbl1	0.15283	0.15287	0.15304	0.15275	0.15288	  0.286
Kif26b	0.14433	0.12685	0.12712	0.14563	0.12694	0.30415
Trp73	0.16878	0.11985	0.12019	0.12001	0.11987	0.30268
Mcpt4	0.19966	0.10412	0.10494	0.10428	0.10452	0.42721
Pak1ip1	  0.1715	 0.13142	0.092316	 0.10964	0.076901	 0.33502
Prl3b1	0.20358	0.10284	0.10371	0.10301	0.10327	0.36377
Nf1	 0.17741	 0.10137	0.090314	 0.17544	0.046824	 0.33733
Adra1a	0.070597	0.055458	0.080744	0.050937	0.059861	 0.21622
Colec10	0.070715	0.070661	0.070962	0.070754	0.070622	 0.22256
Lrrtm1	0.066835	0.066629	0.066631	  0.0669	0.067193	  0.2087
Hspb2	0.057896	0.057126	0.058695	0.058193	0.058378	 0.22278
Them5	0.059853	0.059999	0.060517	0.059905	0.059161	 0.20283
Ceacam10	0.046129	0.045471	0.046922	0.046144	0.046607	 0.19983
Msc	0.042043	0.042067	0.042221	0.042109	0.041891	 0.19919
Ambn	0.054713	0.055771	0.059757	0.056463	0.057893	 0.25393
Tal2	0.054713	0.055771	0.059757	0.056463	0.057893	 0.25393
Ntsr1	0.057226	0.057381	0.057927	0.057274	0.056856	 0.24454
Ccl26	0.035628	0.035817	0.036091	0.035946	0.036146	 0.24198
Pcdhb19	0.049308	 0.04895	0.049465	0.048914	0.049332	 0.24038
St6galnac1	0.042584	0.042674	0.042834	0.042735	0.042829	  0.2367
Gjd4	0.038853	0.039053	 0.03975	0.039189	0.039042	 0.25875
Slc6a15	0.044424	 0.04511	0.048115	 0.04515	0.044363	 0.26295
Pou5f1	0.028013	0.029034	0.031909	0.028771	0.030078	 0.27307
Caps2	0.072151	0.073208	0.077195	0.073901	0.075331	 0.26899
Gm20758	 0.07175	0.072807	0.076793	  0.0735	 0.07493	 0.26601
Vmn2r68	 0.07175	0.072807	0.076793	  0.0735	 0.07493	 0.26601
Gm17365	 0.07201	0.075896	0.079883	0.076589	0.078019	 0.27405
Mir3057	0.071429	0.075214	  0.0792	0.075906	0.077336	 0.27337
Eif3i	0.048961	0.046106	0.054539	 0.10007	0.052283	 0.27376
Kcnmb4	 0.085385	 0.035065	 0.077071	 0.027927	0.0066498	  0.26934
Gm12709	 0.04257	0.011233	0.011342	0.045632	0.011398	 0.23075
Ahcyl2	 0.11126	0.039581	0.028193	0.057083	 0.10114	    0.25
Trim33	 0.092129	-0.017841	0.0058098	 0.046998	 0.083237	  0.19793
Hspa9	 0.053447	 0.066092	 0.096039	 0.051882	-0.030235	  0.21299
Aqp5	 0.094483	 0.029869	 0.023742	  0.10579	0.0067087	  0.24075
Klf15	 0.11401	0.014747	0.015294	 0.13514	0.014655	 0.18625
Tmem178	  0.1411	 0.10351	 0.02723	 0.02705	0.027151	 0.26293
Cbln2	0.071253	0.072311	0.076297	0.073004	0.074434	  0.3532
Olfr1030	0.071253	0.072311	0.076297	0.073004	0.074434	  0.3532
Mir7647	0.060893	0.061006	0.061083	0.061054	0.087013	 0.37227
Psmb11	0.050777	0.050937	0.051093	0.050808	0.050951	 0.35198
Spam1	0.048694	0.048915	0.049187	0.049064	0.049298	 0.31364
Snrpb2	0.0010281	-0.031773	  0.10712	  0.11504	 0.029269	  0.29528
Cirbp	 0.046322	 0.029065	  0.14809	-0.031916	  0.12194	  0.30636
Rexo2	0.018657	 0.04337	 0.17086	0.053404	 0.13394	 0.35108
Mir103-1	0.035578	0.034062	 0.19523	0.031517	0.034904	 0.24929
Mrgprb2	0.074839	0.075896	 0.17812	0.076589	0.078019	 0.27405
Xpr1	 0.064429	 0.044525	  0.19886	-0.029825	 0.075578	   0.1805
Casp8ap2	 0.14946	0.041264	  0.1362	 0.19609	 0.26386	 0.32241
Ptprt	 0.13573	0.082812	0.082936	 0.16276	 0.25432	 0.29257
Iqgap1	  0.1027	0.035198	 0.08756	 0.24909	 0.25629	 0.33691
Eef1a1	0.12851	0.07433	0.08486	0.15145	0.19734	0.21541
Ugt8a	 0.17755	0.087798	 0.08815	 0.21277	 0.19074	 0.22582
Mir5129	 0.1377	 0.1381	  0.138	0.17515	0.20938	0.24915
Scn11a	0.10271	0.10383	0.10587	 0.1782	0.19117	0.28423
Eif4h	 0.10085	0.020597	0.046391	 0.17072	 0.17677	 0.17141
Jak1	  0.15238	-0.011339	 0.074631	  0.19469	  0.19441	  0.20216
H2afz	 0.071517	  0.12398	-0.012886	  0.23777	  0.19927	  0.30197
Tmem164	    0.1314	   0.17498	-0.0006471	   0.16718	   0.18806	   0.27439
Pcbp2	0.070328	 0.19074	 0.02682	 0.17905	 0.17907	 0.41147
Fam120a	  0.12865	  0.17691	 0.057007	0.0016264	  0.20597	  0.21933
Npy5r	 0.19326	 0.13759	  0.0686	0.064685	 0.21564	  0.1957
Gm14391	0.091976	 0.19126	0.097027	0.093733	  0.1934	 0.28043
Mff	 0.11136	 0.15743	  0.1251	0.023339	  0.2284	 0.35419
Rit2	0.069076	0.069146	0.069281	0.069172	 0.20732	 0.37983
Ddx5	  0.13903	-0.067746	  0.12679	 0.010934	 0.030548	  0.23294
Tuba1c	  0.19441	-0.093579	  0.13684	0.0088837	 0.058827	  0.22165
Sp1	  0.19458	-0.078435	 0.078557	-0.086286	  0.11403	  0.19104
Larp4b	 0.050032	-0.031784	-0.018691	  0.13976	  0.11523	  0.23877
Ppp2r1a	  0.14857	 -0.06925	0.0081601	 0.086143	  0.12162	  0.29826
Sf3b1	  0.10976	-0.091862	 0.093323	  0.09634	  0.13118	  0.26207
Pum1	 0.10305	-0.11453	 0.11885	0.049673	  0.2211	 0.31636
Srsf11	0.064045	-0.10749	 0.12821	0.091881	 0.23301	 0.35435
Rufy3	   0.1313	-0.053984	  0.14025	 0.018746	  0.21884	  0.28656
Agpat1	-0.20104	0.075674	  0.1194	  0.1175	 0.15251	 0.11253
Eif3f	-0.14273	0.067395	0.041493	 0.10263	 0.20701	0.087984
Gtpbp10	  -0.1202	-0.009741	  0.06509	  0.20209	  0.11855	 0.066056
Rpl22	 -0.12877	-0.028605	  0.11164	  0.11557	  0.15173	 0.096454
Ndufb10	-0.16064	0.084082	 0.19694	-0.02163	 0.17177	0.083683
Glra4	-0.18768	 0.19289	0.088733	 0.15116	   0.216	0.012905
Lars2	-0.079453	  0.14285	  0.15171	   0.1472	  0.26711	 0.032091
Pfn1	-0.038547	  0.13601	  0.15713	  0.16536	  0.26124	-0.031372
Tet3	 -0.11266	  0.18762	  0.12183	  0.14227	  0.33641	0.0056332
Capzb	 0.024848	 0.098931	 0.064579	  0.12269	  0.20196	-0.050922
Zmat2	0.0098107	 0.085499	 0.063518	  0.11364	  0.22405	-0.016035
Man2b1	-0.060503	   0.1255	 0.040432	  0.10437	  0.17606	  -0.1002
Pi4ka	 0.016241	  0.11712	  0.12229	  0.14372	  0.12888	-0.076046
Trappc3	0.034756	 0.13057	0.064902	 0.15906	 0.11115	-0.13767
Eftud2	 0.050281	  0.10353	-0.042069	  0.12394	 0.069773	 -0.10934
Psma4	 0.065718	  0.12346	 0.021775	  0.07839	  0.12266	-0.086361
Hdlbp	-0.0071166	  0.077614	    0.1256	   0.12007	   0.25977	  -0.14077
Nin	 -0.02251	0.0056225	  0.10849	 0.078409	  0.29189	  -0.1793
Hnrnpul1	 0.010693	  0.11706	  0.12335	  0.23012	  0.25142	-0.092393
Eif3a	-0.038923	-0.017182	  0.19813	   0.1478	  0.08318	  -0.1196
Ergic3	-0.053103	 0.013052	  0.22883	 0.054886	 0.078064	-0.087217
Eif4g3	-0.091715	  0.11856	  0.15418	  0.10114	  0.12442	-0.082329
Slk	-0.033784	  0.10876	  0.17379	 0.055033	 0.096224	-0.057026
Nat10	 -0.057845	   0.14465	   0.20115	   0.12528	   0.14603	-0.0045927
Rpl31	 0.016098	 0.067032	  0.18305	  0.15127	  0.11067	-0.031634
Fbxo48	-0.021248	0.0084386	  0.23918	 0.061778	  0.16427	0.0010853
Rnf10	 0.0041923	-0.0023516	   0.18203	  0.084129	   0.16644	  0.031849
Rhog	-0.036613	-0.028362	  0.20521	  0.05274	  0.17763	-0.074368
Mia3	-0.019981	0.0075834	  0.15449	  0.10336	  0.30401	 -0.04419
Ube2i	  0.039457	 -0.029527	   0.23768	   0.10705	   0.25554	-0.0065008
Mir421	-0.0097296	-0.0095556	   0.12348	-0.0097048	   0.16236	-0.0099825
Skap2	 -0.081576	  0.024482	  0.072546	-0.0038724	   0.14464	  0.011189
Actr3	  0.13664	  0.13205	   0.1263	  0.14394	-0.041242	  0.22643
Emd	 0.094164	  0.10339	  0.18205	 0.090793	-0.069987	  0.19306
Eif1	0.086542	0.066135	 0.15318	 0.13867	0.011073	  0.1944
Nampt	 0.058636	 0.017887	  0.16978	  0.17482	-0.038605	  0.17931
Rnh1	 0.09416	0.010282	 0.18891	   0.154	-0.09547	 0.26594
Rps27a	0.0052116	-0.019879	  0.25096	  0.10197	 -0.10102	  0.22601
Gnptab	 -0.067055	  0.096445	   0.21174	   0.12136	-0.0049682	   0.17671
Pak1	-0.034673	  0.05876	  0.18599	 0.092203	0.0054543	  0.14603
Rps7	-0.0059881	   0.10557	   0.16234	   0.13713	 -0.053656	   0.20785
Mir6945	 0.018093	 0.019221	   0.1234	  0.14348	0.0054788	  0.13371
Rps23	-0.016074	 0.033828	  0.15353	  0.14162	 0.010137	 0.076822
Rps16	-0.045722	 0.040286	  0.15852	  0.17806	 0.056376	  0.18682
Zfand5	-0.0017022	   0.03324	    0.2208	   0.17472	  0.017291	   0.16195
Rbm12b2	-0.091862	 0.095154	  0.23929	  0.18543	-0.026552	  0.23067
Ttc1	 -0.093499	-0.0075087	   0.17262	  0.027866	 -0.039918	   0.17605
Atp5a1	-0.046567	  0.15967	  0.13841	 0.015537	-0.074864	 0.064234
Rps13	-0.056216	  0.17428	   0.1526	 0.069107	-0.053703	 0.083854
