	LI_v_SI_GF_CD11b-CD103-	LI_v_SI_GF_CD11b-CD103+	LI_v_SI_GF_CD11b+CD103-	LI_v_SI_GF_CD11b+CD103+	LI_v_SI_GF_Monocyte	LI_v_SI_GF_Macrophage
Mrgpre	 0.5091	0.73075	  2.118	0.69797	0.17252	0.80882
Slc29a3	   0.46846	    1.1224	    1.7619	   0.93337	0.00030761	   0.88332
Urgcp	0.49347	0.72328	 1.6815	 1.2575	-0.1511	0.78943
Hid1	-0.021327	   1.0592	   2.0768	   1.6384	-0.088932	   1.0503
Ldlrad4	 0.32441	  1.0839	  1.7942	  1.6383	-0.24936	 0.88651
Lilra6	 0.43666	 0.90987	  2.0974	  1.3653	-0.47554	   0.676
Arhgef10	-0.17768	 0.65071	  1.9587	  1.3318	 0.08765	 0.66041
Pnkd	0.08769	0.94755	 1.6786	  1.337	0.56188	0.84021
Tmem89	0.21421	0.78179	 1.8438	 1.2046	 0.2659	0.72804
Hcn4	0.38429	 0.5093	 1.8712	 1.6654	0.18855	0.49846
Ubash3b	0.20855	0.39064	  1.991	 1.3019	0.18719	0.29839
Aldh3b1	 0.81569	 0.69807	  2.2998	 0.77496	-0.53258	 0.26704
Dgkk	 0.92501	  0.4718	  1.9241	  0.9147	-0.60759	 0.14422
Rhobtb1	 0.44985	 0.48225	  2.1629	 0.71816	-0.37668	 0.54763
Ankrd13b	-0.55725	 0.73022	  1.5304	   1.348	 0.11383	 0.77888
Pon3	-0.71162	 0.89185	   1.498	  1.4468	 0.60906	 0.63039
Egln2	-0.18525	 0.83213	  1.4797	  1.7011	-0.22894	 0.58975
Kif1a	0.11144	 1.0668	 1.3856	 1.6147	0.10682	0.84747
Swap70	-0.10873	  1.0875	  1.3236	  1.9143	 0.27596	 0.68484
Eid3	-0.13445	 0.98292	  1.2027	  1.6905	-0.01138	  1.2776
Ccr7	-0.18822	  1.5656	  1.4327	  2.2225	 -0.1235	 0.17855
Zeb2	 -0.19303	   1.6788	   1.7142	   1.6335	-0.080614	  0.47887
Adcy9	 1.0034	0.12006	 2.0231	  1.981	0.25068	 0.3435
Lingo1	0.81053	0.25085	 2.0548	 1.5071	 0.1936	0.35781
Sp6	 0.66645	-0.02003	  1.9356	  1.7559	0.018809	 0.58844
Ccl17	  1.0055	 0.68402	  2.2835	  2.3797	 0.19761	0.023418
Clec4a1	  0.55811	  0.62699	   2.2242	   1.9411	  0.19119	-0.021793
Rps27l	0.64974	 1.0147	  2.001	 2.0516	0.05555	0.23895
Lmo4	   0.56302	-0.0061026	    1.7384	    2.7038	    0.5075	   0.47218
Fam78b	  1.2301	0.062734	  1.9301	  1.7556	-0.82531	 0.50178
Cd99l2	  1.6256	 0.48407	  1.4115	 0.64634	 0.48049	-0.45496
Grk5	  1.3489	  0.2731	  1.7686	  1.2158	-0.03009	-0.49807
Gjb2	   1.029	 0.73253	  1.6806	  1.8643	 0.43529	-0.79703
Tigit	   1.431	  1.1348	  1.2756	  1.8145	 0.54357	-0.26674
Tppp	   1.1867	   1.0526	   1.6566	   1.2824	  0.73764	-0.060201
Adcy6	 0.7361	 1.6793	 1.3135	 1.9915	-0.7595	  0.519
Slc4a8	 0.18881	  1.8271	  1.3743	   2.136	 -1.1507	0.077867
L1cam	 0.75235	  2.0261	  1.7246	    1.66	-0.22925	 0.85253
Atp10a	  1.1829	  1.5017	 0.50378	  2.1278	-0.51265	 0.21547
Cblb	  1.0016	  1.8929	 0.46882	  1.4439	 -0.3087	0.023256
Tnfrsf4	 0.88569	  1.9782	 0.79086	    1.16	-0.28488	 0.38274
Slc22a15	  1.3505	  1.5934	 0.91357	  1.2942	-0.46715	 0.25278
Egln3	 0.77241	  1.3737	 0.79831	  1.4369	-0.58995	 0.56145
Gm16617	  1.2625	  1.5682	 0.46308	   1.334	-0.18282	 0.60923
Orm3	 0.97401	  1.7776	   0.114	  1.3679	-0.35512	 0.83031
Foxn3	 1.1154	 1.4919	 1.1366	 1.6368	0.15373	0.50923
Id3	  1.2572	  1.8148	  1.0279	  1.7457	0.020669	 0.23238
Zfp872	 0.92343	   1.687	  1.0995	  1.6086	-0.16153	  0.1173
Cdkn1a	0.80801	 2.3067	 1.0136	 1.5831	0.42719	 0.1903
Tcf7	  0.27997	   2.4282	   1.1418	   1.7342	 -0.09788	-0.038862
Dnah2	 0.99409	  2.7608	 0.94746	  1.3192	-0.16354	-0.15558
Hoxa1	  1.3186	  1.0912	  1.6752	  1.5162	-0.92838	   0.212
Mab21l3	 1.4447	 1.0406	 1.2875	 1.7086	-1.0229	-0.3258
Mfsd6l	 1.9159	  1.728	 1.2745	  1.294	-1.0327	0.73022
Anxa3	-0.17063	   1.264	 0.80021	  1.7029	-0.93866	-0.55703
Kif21b	-0.11313	  1.0027	 0.77602	  1.9051	 -1.1277	-0.10981
Il15ra	-0.29487	  1.5355	  1.1039	  1.0312	 -1.2749	-0.51018
Ms4a4c	-0.47034	 0.69388	 0.88908	  2.1851	-0.10883	-0.82698
Kbtbd11	  0.15756	-0.050857	   2.0457	   1.7233	  -1.1028	    0.498
Lrrc3	 0.43333	-0.23953	  1.3535	  1.2368	 -1.1409	 0.24209
Mex3b	-0.11534	 0.57071	   1.498	  1.9907	  -1.115	 0.77295
Satb2	-0.061923	  0.79941	   1.6158	    1.783	   -1.203	 0.099811
Dclk2	0.28455	0.11484	0.71031	0.54439	 1.0616	-0.7723
Tanc1	  0.6895	 0.16645	  0.7132	  1.0756	 0.85001	-0.61619
Dthd1	  0.4833	  0.3586	  1.1212	  1.5071	   1.198	-0.49893
Nck2	 0.63272	 0.41947	  0.6039	  1.4835	  1.7632	-0.62445
Akr1c14	 1.3879	0.40658	 1.0104	  1.031	 1.5927	0.78167
Gpr151	 1.6073	0.44391	 1.2456	0.94245	 1.7857	0.70679
Lurap1l	 1.7921	0.90247	0.95202	0.80136	 1.7041	0.66961
Phtf1os	 1.1699	0.50011	 1.1869	 1.4834	 1.6405	0.54688
Gper1	 2.0774	0.35313	0.66612	0.74574	 1.3881	0.86357
Ppp1r3fos	  2.286	0.66634	0.52991	0.76541	 1.9861	0.91545
Ms4a4d	 2.4147	0.92077	0.67389	 1.4579	 1.7888	0.70831
Ptk7	 1.4477	0.76092	0.88108	 1.7062	 2.5583	 1.0539
Synpo	0.80595	0.43011	 1.6327	 1.3014	 2.5721	0.59123
Apold1	 1.5197	 1.3189	0.24232	 1.8204	 2.2616	0.74037
Klf12	   1.0775	   1.1572	-0.084753	   1.8841	   1.8388	  0.99329
Cnn1	   1.8041	   1.6829	-0.041311	   1.2377	   2.0151	      0.9
Sema3f	 0.95323	  1.7651	-0.77564	  1.3399	  1.8656	  1.0483
Abca9	 0.011739	-0.058924	   1.3251	   0.3555	 -0.14048	   0.0197
Ahcyl2	-0.21806	 0.03622	  1.3543	 0.42564	-0.18453	 0.29869
Tubb2b	-0.0043362	  0.093698	    1.2327	   0.36174	 -0.059794	    0.2558
Ndfip1	  0.14773	-0.012277	   1.0626	  0.28913	  0.05403	  0.17418
Abhd17c	-0.28098	-0.28439	  1.1883	 0.15112	0.015094	  0.4242
Dock1	-0.37466	 0.23888	  1.1462	  0.2258	 0.02949	 0.27232
Sh3kbp1	  -0.20534	-0.0010131	    1.3572	  0.097696	  0.061524	   0.24204
Gpr162	-0.19491	0.088366	   1.171	 0.38172	 0.30146	  0.3892
Olfr222	 -0.29744	 0.077922	   1.1004	  0.31933	  0.27432	-0.082787
Acpp	-0.11274	  0.2958	  1.0475	 0.13322	-0.26143	 0.13883
Slc39a2	-0.17088	 0.31834	  1.1622	-0.13436	-0.10871	 0.30202
Fndc3c1	0.056577	-0.31448	  1.1194	 0.31437	-0.54646	 0.34072
Pcx	-0.065399	 -0.26697	    1.085	  0.18924	 -0.53153	-0.039948
Triqk	 -0.12529	 -0.26568	   1.1232	0.0031594	 -0.34356	 0.080461
Crat	-0.013628	 -0.18551	   1.6064	  0.32787	 -0.37477	  0.34709
Gm13710	-0.29534	0.083722	  1.7704	 0.40684	-0.25685	 0.43946
Hacl1	-0.29294	-0.38445	  1.4523	-0.10864	-0.52628	 0.23405
Mterf1a	-0.46903	-0.16084	  1.8593	-0.10184	 -0.3713	 0.25047
Slamf9	 -0.62743	  0.03918	   1.3383	0.0040997	 -0.38605	-0.090512
Abcc5	  0.36008	  0.46318	   1.0308	  0.18212	 -0.15479	-0.073447
Mafb	 0.50636	  0.3887	  1.1319	-0.12678	 -0.3274	0.098203
Maf	 0.36478	 0.43658	  1.0093	-0.22869	-0.10618	-0.26512
Ptplad2	  0.31268	  0.18499	   1.2011	 -0.27052	-0.093638	-0.027233
Atp6v1c2	  0.39913	  0.54686	   1.0565	-0.046983	   0.2435	 -0.19479
Cebpb	 0.24543	 0.30584	  1.2678	-0.22983	 0.27392	-0.31288
Klf7	  0.15865	  0.22406	   1.0688	 0.060267	  0.31909	-0.037832
Lyrm2	 0.35353	   0.477	   1.069	-0.39155	0.028883	 0.38962
Ubtd1	  0.34893	  0.67505	   1.5479	  0.14578	-0.021687	 0.042451
Crls1	  0.47322	  0.22227	   1.0222	-0.057861	  0.18491	  0.33147
Six1	  0.4946	0.014512	    1.08	-0.10639	 0.18288	 0.35956
Glt8d1	0.52599	0.11696	 1.0751	-0.1103	0.39693	0.15465
Pus3	 0.63154	-0.16106	   1.122	 0.32041	 0.16336	 0.34243
Spa17	  0.78369	-0.032746	    1.309	  0.17956	  0.50537	-0.090707
Dnmt3l	0.35948	0.47141	 1.4041	0.36094	0.46036	0.60929
Gfod2	0.16744	0.47715	 1.3059	0.26363	0.12875	0.52056
Elmo3	0.51479	0.18292	 1.0463	0.20377	0.22812	0.66783
Pcdhgb2	 0.50838	 0.56971	  1.0871	 0.11076	0.074658	  0.5718
Klf14	   0.3204	  0.37373	   1.1592	-0.090485	 0.037127	  0.90843
Dnali1	0.34504	0.42274	 1.2427	0.24435	-0.4433	0.75604
Mir8100	 0.13236	  0.5263	  1.5397	 0.56014	-0.60786	 0.45311
Nacad	0.088855	 0.19927	  1.5497	 0.16858	-0.68489	 0.58103
Gtf2e1	  0.37177	-0.044834	   1.0338	 0.042231	 -0.40661	  0.49165
Trem2	  0.16507	-0.057677	   1.0345	 -0.13741	 -0.47269	  0.70188
Mir511	 0.052119	-0.019333	   1.4435	 0.099634	 -0.33965	  0.91601
Tspan17	  0.40132	-0.068115	   1.5194	 0.014721	 -0.22506	  0.28347
Gm14207	  0.74754	  0.12517	   1.5535	 -0.21703	-0.072136	  0.64039
Prelid2	 0.73385	 0.44402	   1.473	-0.43078	-0.21463	 0.68416
Iglon5	  0.81997	  0.12149	    1.241	-0.047723	 -0.23514	  0.95757
Apoe	 0.67305	 0.56935	  1.0233	 0.59422	-0.51224	 0.21967
Cacna1b	 0.44108	 0.36729	  1.1513	  1.0304	-0.12104	 0.36091
Vps54	 0.64573	 0.47951	  1.1681	 0.96682	-0.20398	 0.09489
Zfp81	 0.49496	 0.33758	  1.0687	 0.61633	-0.16331	 0.61511
Zfp963	  0.54899	  0.40012	   1.0365	   0.6078	-0.040054	  0.19585
Cd24a	  0.68062	  0.47213	   1.6291	  0.34794	0.0004962	  0.55459
Gm3086	  0.81095	  0.37776	   1.3356	  0.76595	-0.071538	  0.58174
Prmt2	 0.74614	 0.28168	  1.4631	 0.72739	-0.18615	 0.72772
Klrb1a	 0.92771	 0.16575	  1.6989	 0.70547	-0.20409	 0.57982
Gm11696	  1.0763	 0.17889	  1.1887	 0.89081	-0.15934	 0.28215
Kcnn1	   1.1019	 -0.14161	  0.95676	  0.79964	-0.017004	  0.29005
Hs3st3a1	    0.89259	    0.15407	     1.1671	    0.40071	-0.00037327	     0.6709
Tmprss9	   1.0308	 -0.14618	  0.95133	  0.72072	-0.082205	  0.85417
Npff	 0.94857	-0.42206	  1.0243	 0.40653	-0.30871	  0.4821
Cpq	 0.84335	-0.14425	  1.5127	 0.76114	-0.45534	0.070426
Fam131a	 0.79605	-0.12296	  1.0372	 0.17997	-0.48353	-0.48803
Prodh	 0.62593	 0.10284	  1.0471	 0.58307	-0.32348	-0.10479
Tbcc	   0.61854	  0.053884	    1.3644	   0.26244	-0.0061931	  -0.34838
Atp6v0a1	 0.12926	0.062927	  1.2773	  0.7661	-0.11897	 0.13874
C1qb	  0.11234	-0.016358	   1.1219	  0.87583	 -0.50532	-0.028498
Npc2	 0.31929	0.060392	  1.2751	 0.85177	-0.32487	-0.15996
Nos3	 0.15494	0.087489	  1.1761	 0.75144	 -0.5068	 0.44131
Psma6	-0.0049675	  0.016762	    1.0767	   0.58238	  -0.48727	    0.3748
Bcl2a1a	0.047022	-0.23449	  1.2839	  1.1402	-0.63463	 0.11213
Klri1	 -0.30265	-0.075402	   1.0789	   0.9795	 -0.59169	 0.071368
Bcl2a1d	-0.17925	 0.22687	  1.0484	  1.1498	-0.30557	 0.11812
Cisd3	-0.0081736	   0.40889	    1.0356	    1.1394	  -0.16126	   0.47327
Slc4a5	-0.47645	 0.11278	  1.2468	  1.0695	-0.40026	 0.46179
Dse	-0.40507	-0.28137	    1.06	 0.70007	-0.30754	-0.23399
Sbf2	 -0.37986	 -0.11235	   1.2143	  0.80126	-0.068679	  0.13627
Ppt2	-0.054308	 -0.54957	   1.0099	  0.73242	 -0.68761	 -0.17807
Rnd3	-0.029444	  -0.4068	   1.0773	  0.76566	 -0.28004	   -0.606
Gm5088	0.056986	-0.35566	  1.0107	  1.0747	0.088512	  0.6843
Sgk1	 -0.14109	 -0.62838	   1.0908	  0.99014	-0.060905	  0.29355
Txn1	 0.040079	 -0.55899	  0.92674	   1.1687	-0.043329	  0.27304
Osm	 -0.60083	 -0.39507	  0.96517	   1.2767	-0.034162	  0.18292
Snord53	 -0.7169	-0.13933	 0.69608	  1.0102	 0.22125	0.038534
Cdc42ep2	-0.81319	 0.11739	  1.5668	  1.1275	 0.31279	-0.29144
Atp2a1	0.014813	  1.0536	  1.1072	 0.74319	-0.83025	  0.2311
Csf1r	 -0.20256	   1.1222	   1.4583	  0.86363	-0.098913	-0.073046
Tec	0.0028589	   1.0797	   1.3942	  0.98141	 -0.24417	 0.061406
Zfp354c	 0.11939	 0.82502	   1.183	 0.98097	-0.27706	 0.15204
Il18	 0.24516	  1.1575	  1.2738	 0.58539	-0.33114	-0.22695
Ccr2	 0.10329	 0.16907	  1.3039	 0.57681	 0.11238	-0.47619
Il27ra	  -0.21778	   0.28711	    1.4452	   0.60956	-0.0011178	  -0.13688
Nt5c	-0.00014126	    0.38712	     1.0074	    0.62315	   -0.32685	   -0.10889
Pou5f2	0.047777	 0.66135	  1.0598	 0.40128	-0.26436	 0.18219
S100a13	  0.26412	  0.68135	   1.0427	  0.66612	-0.086429	 -0.14512
Chdh	 0.44135	   0.946	  1.1796	 0.84471	 -1.1877	-0.17502
Pik3r6	 0.72176	  1.0385	  1.0778	 0.96585	  -0.809	-0.26229
Kdm4a	 0.19019	  1.1408	  1.2364	  1.0843	  -0.618	-0.48043
Chst3	 0.43522	 0.50898	  2.0577	 0.54214	 -1.0702	-0.18526
Plxdc2	 0.22957	  1.0116	    1.78	 0.61105	 -1.2338	-0.32879
Creg2	-0.38536	0.037492	   1.203	-0.52754	 0.50559	 0.53709
Tmem216	  0.14697	-0.083586	   1.2509	 -0.47949	  0.68736	  0.13258
Ttc39a	-0.29115	-0.70264	  1.0378	-0.20678	 0.47462	 0.37284
Emr1	-0.075267	 -0.90456	    1.675	 -0.14105	0.0044703	 0.043083
Nrgn	 0.34529	-0.42341	  1.4253	-0.26644	-0.34085	-0.43998
Polm	 -0.13383	 -0.47437	    1.148	 0.036525	-0.032659	 -0.68442
Acyp2	-0.042443	  0.79554	   1.9009	   0.5534	   0.5026	  0.24785
Plxna4	-0.18847	  1.2036	  1.5639	 0.60911	 0.61409	0.069033
Hsf2bp	0.31521	0.96111	 1.4627	0.38788	0.40734	0.72155
Ralgds	0.16063	 1.2219	 1.3169	0.50815	0.68893	0.69066
Spink2	0.21854	0.91156	 1.8296	0.16334	0.29212	0.92827
Wnk4	-0.11757	  1.1064	  1.7653	 0.54814	 0.34408	 0.73101
Esr1	-0.34779	  1.1721	  1.7745	  0.9414	 0.76685	  0.7094
Tenm4	-0.60307	   1.357	  1.8403	 0.53885	 0.58954	 0.91769
Fam160b2	 -0.12433	    1.029	  0.67227	-0.003932	  0.45671	  0.20304
Rab4a	-0.15156	  1.0345	    1.19	 0.15317	 0.35537	 0.36469
Tspan5	-0.27982	 0.94672	  1.0915	 0.20743	  0.3576	 0.26453
Fosl2	-0.25158	  1.0432	  1.0805	 0.66388	 0.26505	 0.06064
Fcer1g	-0.29268	  1.5751	   1.056	 0.51291	 0.01628	  -0.328
Kcnk13	-0.081989	   1.0138	   1.4929	 -0.06804	  0.37084	  0.60691
Tgm1	-0.22143	 0.70727	  1.4685	-0.23759	 0.12987	 0.49866
Lyz2	-0.083486	   1.0818	   1.8844	 -0.36713	  0.20362	  0.36515
Tlr8	  -0.1731	   1.0185	   1.3659	  -0.6478	-0.058136	  0.16043
Adamtsl4	 -0.2892	  1.0305	 0.48268	0.093958	-0.42183	-0.57326
Svil	 -0.23505	   1.2576	   0.6165	-0.063861	 -0.35662	 -0.19699
Tyrobp	 -0.1558	   1.123	 0.42827	-0.18811	-0.24325	 -0.4265
Hcst	-0.48007	  1.1981	0.088894	-0.26938	-0.31326	-0.37234
Vopp1	 -0.22431	   1.2363	-0.090513	 0.084022	 -0.41132	 -0.38226
Chst10	-0.065327	   1.1256	  0.75952	  0.21232	 -0.63583	 0.095221
Hk2	0.054971	  1.1718	 0.56007	 0.48227	-0.26809	-0.22538
Ikbke	-0.52916	  1.4218	 0.69917	 -0.3267	-0.17725	 0.31336
Arid5b	0.022897	  1.3872	 0.17126	 0.31218	0.036716	-0.27305
Clec7a	 -0.2657	  1.3806	 0.31725	 0.57752	0.063182	-0.39321
Peg13	-0.080457	   1.4768	  0.27652	  0.48528	  0.25399	 0.092856
Atrnl1	-0.36576	  1.2765	 0.33006	0.087442	0.031061	0.060928
Tcn2	-0.12021	  1.3976	0.056642	0.018275	 0.29748	    0.32
Plxnb3	 -0.68047	   1.0979	 -0.12451	0.0018091	-0.078343	  0.18596
Trp53i11	 -0.55337	   1.0669	 0.030608	  0.33601	0.0028629	  0.29908
Gm15880	-0.37097	  1.0743	  0.2073	 0.19091	 0.66364	 0.34133
Tspan8	-0.19111	  1.0967	 0.15134	 0.52925	 0.40864	 0.31658
Cerk	-0.036344	   1.1307	  0.33854	 -0.36455	  0.15893	  0.64034
Cmya5	  0.22545	   1.1504	  0.24802	   0.2204	0.0081045	  0.69779
Myo18b	0.12793	 1.1558	0.20368	0.20549	0.17011	0.46774
Rffl	0.038805	  1.0056	 0.45576	  0.2767	-0.10203	 0.48598
Smad6	0.016332	  1.0041	 0.46724	 0.01346	0.049547	 0.46266
Cnr2	  0.2643	  1.2407	 0.26847	-0.18554	-0.17614	 0.12341
Plekhs1	 0.33305	  1.0161	 0.16012	-0.05378	-0.28914	-0.10817
Dstyk	 0.35216	  1.1016	 0.22424	0.042604	 0.13351	 0.12709
Polr2e	  0.30267	   1.1677	  0.19335	 -0.11417	  0.14476	-0.028448
Grhl2	  0.24205	   1.0441	-0.033084	  0.44237	  0.01158	  0.18084
Klrd1	  0.061615	    1.0001	-0.0023843	   0.38433	   0.26476	  0.081754
Plaur	 -0.24313	   1.2087	-0.034754	  0.77593	  -0.5582	 -0.28893
Samsn1	-0.23339	  1.3008	 0.41191	 0.81722	-0.15071	-0.89575
Arid5a	  0.2322	  1.4842	-0.40678	-0.10727	-0.42692	-0.54546
Dio2	-0.24644	  1.2781	-0.56363	-0.10085	-0.44859	-0.30732
Nxpe4	0.028584	  1.1885	-0.72744	-0.63657	-0.51121	-0.84088
Kcnh4	-0.59872	  1.3153	-0.72502	-0.10987	 0.29854	-0.22893
Stab1	-0.68538	  1.1413	-0.69821	 -0.2011	-0.49152	 0.28053
Lrrn3	-0.15111	 0.90734	 -1.0442	 0.38278	-0.17805	 0.29391
St14	-0.094255	   1.1066	 -0.91012	  0.33044	 -0.26599	  -0.2452
Syngr3	-0.82119	  1.1242	-0.90627	 0.63613	-0.53261	  -0.417
Aftph	  1.2384	 0.39803	 0.26753	 0.56449	 0.33102	-0.12052
Sh3bp5l	  1.2833	 0.31102	  0.5092	 0.31103	 0.44204	-0.12986
Amy1	 1.3015	0.60135	0.49224	0.34538	0.31805	0.28962
Ocstamp	 1.5428	0.75838	0.37984	0.57739	0.37171	0.12232
Rcor3	 1.5933	0.93341	0.32928	0.34242	0.32491	0.40719
B4galt3	 1.2266	 1.1205	0.50057	0.52814	 0.4498	-0.2682
Gas1	  1.0862	 0.89511	 0.18112	 0.46763	 0.34336	-0.18069
Dfna5	  1.2116	 0.86544	0.054657	 0.22556	 0.59732	 0.17836
Fam26e	 1.0216	0.96627	0.15405	0.64649	0.56443	0.25751
Itpripl1	  1.3202	  1.0665	  0.3399	-0.23077	 0.68742	0.046711
Mr1	 1.3867	 1.1097	0.50815	0.18335	0.75762	0.35237
Mief2	 1.0181	0.75732	0.68259	-0.1407	0.17454	0.13946
Znrf3	  1.0777	 0.74643	 0.63216	0.070187	  0.4162	 0.26532
Ajuba	   1.0757	   0.4531	 0.034689	  0.36744	-0.045281	   0.4279
Icam5	  1.0516	 0.35431	 0.24825	 0.26759	-0.22672	 0.16991
Fem1a	 1.1029	0.46173	 0.4328	0.50861	0.01048	0.17735
Ndst2	  1.0456	 0.53853	 0.24099	 0.51121	0.054211	0.090629
Trex1	  1.0066	 0.43346	 0.37361	 0.52979	-0.34552	-0.18964
Ang	   1.2077	  0.44557	-0.090147	 0.047317	 0.030452	  0.19423
Glra4	   1.0681	  0.45127	  0.20465	 -0.18753	-0.075973	  0.42155
Asb15	   1.2833	 0.089478	-0.016527	  0.23403	-0.080463	  0.16342
Eva1a	    1.0741	   0.10493	-0.0095296	   0.14531	   -0.2486	 -0.085147
Avil	  1.0753	 0.75369	 0.71517	  0.1601	-0.41484	 0.68726
Gm9079	  1.0391	 0.49416	 0.54054	 0.11047	-0.35793	 0.62109
Fbxl15	  1.0128	 0.48847	 0.14105	 0.16626	-0.16086	 0.98395
Gpm6a	 0.98373	 0.34083	 0.28801	 0.39953	0.039012	  1.0074
Mss51	  1.5622	 0.91891	 0.16149	 0.10849	-0.13798	  0.6352
Cadps2	    1.1771	   0.27029	   0.39516	-0.0016738	   0.37499	   0.30405
Zbtb41	 1.2058	 0.2229	0.52049	 0.2065	0.29459	 0.5934
Zfp472	 1.3829	0.46685	0.23359	0.20309	 0.1954	0.57813
Zfp40	   1.1412	  0.34613	  0.13874	-0.095595	  0.51672	  0.58893
Ccl7	  1.1901	 0.43592	 0.48136	-0.18964	 0.26543	 0.65832
Zfp64	  1.1235	 0.46826	 0.84007	 -0.0802	0.049563	 0.74282
Vps37d	 1.7286	0.16324	0.22471	0.15792	0.23502	0.68375
Angpt2	 0.81373	  1.5463	-0.13311	 0.58286	0.067972	  0.3954
Reep2	    1.113	   1.4079	  0.03354	  0.36268	0.0098368	  0.34556
Gsdmcl-ps	  1.1535	  1.5629	-0.13911	 0.41708	 0.43349	0.011354
Slc22a21	  0.99211	   1.4225	 0.023409	  0.28281	  0.55111	-0.025878
Cmtm6	 1.0462	  1.211	 0.1725	0.33401	0.41949	0.12425
Gse1	0.92191	 1.0398	0.29062	0.12771	0.21017	0.23107
Slc2a12	 1.1273	 1.0079	0.21002	0.20612	0.20002	0.28432
Il6ra	   0.83441	    1.0205	   0.31425	  0.060855	 -0.068605	-0.0062761
Pak4	  0.88029	   1.2424	  0.31175	 0.032005	-0.014055	  0.59545
Trio	 0.64591	  1.2842	0.044928	 0.15745	 0.10167	 0.42114
Gch1	 0.58616	  1.0084	 0.33347	 0.58746	0.089015	 0.42724
Lxn	0.59151	 1.1648	0.70637	0.46692	0.22859	0.22086
Pkd1l3	 1.0159	 1.4483	0.51692	0.46431	0.17254	0.40784
Ric8b	 0.97561	  1.1787	 0.61602	 0.53322	 0.23588	0.045749
Tsga10	  1.013	 1.0098	0.75551	0.84134	0.26603	0.15978
Galnt16	0.85688	 1.1926	0.25155	0.69896	0.13823	0.86405
Neurl1b	0.89356	 1.0499	   0.28	0.49035	-0.1498	 0.7374
Rem1	   1.1084	   1.1414	0.0038585	  0.38797	 -0.38821	  0.91203
Arhgef40	  0.54291	   1.1189	  0.20597	  0.86925	0.0092499	-0.016652
Asprv1	  0.38469	   1.2524	  0.18578	  0.69492	-0.076227	-0.098167
Kctd12b	 0.43274	  1.0204	 0.19263	 0.80222	 0.27323	-0.22633
Klf9	 0.72248	  1.0009	 0.20889	  0.6314	-0.31631	0.088206
Ms4a6d	 0.66093	  1.4528	  0.4648	 0.73356	-0.16657	 0.19589
Myb	   0.35821	    1.5321	 -0.053751	   0.65096	  -0.25571	-0.0089947
Esrrg	 0.61893	  1.0975	-0.21101	 0.22825	-0.16381	 0.10179
Fbxo21	  0.67721	   1.1363	-0.044685	-0.040571	 -0.27756	  0.11895
Gramd2	   0.83207	    1.1282	  -0.31075	  -0.26803	0.00031175	   -0.1844
Zfp704	  1.1399	 0.83429	-0.36727	 0.16449	-0.49804	 0.26802
Clec2i	    1.644	   1.1831	  0.29719	  0.32813	-0.048106	 -0.23586
Wipi1	    1.455	  0.93113	  0.72852	  0.67203	-0.023342	 -0.14097
Dusp2	   1.092	  1.2139	 0.25183	 0.57386	-0.31534	-0.38791
Palb2	  1.1244	  0.9226	 0.37037	  1.0573	-0.36524	-0.20597
Ppifos	   1.4859	  0.63764	0.0051161	    1.117	 -0.71464	  -0.1167
Slc12a5	  1.1078	 0.62267	 -0.3546	 0.97401	-0.23656	-0.37306
Akap5	  1.3058	  1.3478	 0.83991	-0.38333	-0.12076	 0.65672
B3gnt8	   1.446	  1.0226	 0.72106	 -0.7912	-0.27904	 0.34393
Alox5ap	 0.86345	  1.0473	 0.89543	 0.30113	0.044015	 0.71506
Spink4	  1.1273	   1.043	 0.94377	 0.34861	0.022628	 0.79899
Gm10516	0.80909	 1.2793	0.80382	0.20177	0.12631	0.78733
Cntnap1	  1.0257	  1.0778	  0.6036	0.061535	-0.03738	 0.88719
Padi2	   1.1958	   1.2406	  0.92475	 0.078128	-0.079711	   0.6223
Lat2	0.93574	 1.5508	 1.1439	0.10303	0.45934	0.68041
Rell1	 1.0688	 1.3287	0.89723	0.12612	0.45627	0.82291
Bend6	  0.72543	  0.91422	   1.0991	0.0081963	 -0.13739	  0.48731
St6gal1	  0.72827	   1.1736	   1.0906	-0.042616	 -0.22667	  0.33632
Peg12	 0.73874	 0.76287	  1.0565	-0.13039	-0.31167	 0.75636
Lzts1	   1.1215	  0.89905	   1.3898	 -0.45099	-0.028084	  0.68204
Glycam1	 0.70525	  1.2266	 0.45178	-0.18406	-0.32512	 0.38061
Tmc6	  0.94087	    1.641	  0.64346	-0.052182	 -0.23973	  0.39042
Gm11201	   1.0785	  0.81591	  0.92175	-0.075644	 -0.64669	 0.068319
Ears2	   1.2491	   1.3172	   1.2649	  0.68989	  0.84246	-0.055686
Fam220a	 0.88453	  1.0048	  1.0188	 0.16714	  0.5817	-0.10413
Hlx	 1.0197	 1.4371	 1.3031	0.31246	0.30942	0.15864
Aif1l	 0.58023	 0.60401	-0.66149	0.089885	-0.55151	 -1.1221
Mical2	  1.0692	 0.21501	-0.79508	0.092222	-0.45717	-0.98713
Arsi	  1.2305	 0.60305	 -0.5957	-0.10783	 -0.3841	 -0.3974
Tiam2	    1.2741	   0.33037	  -0.24337	0.00014382	  -0.30881	  -0.61198
Cacna1e	 0.70287	  1.5418	 0.21956	0.013382	-0.07747	-0.46842
Pik3cg	 0.82064	  1.2445	 0.21017	 0.23281	 0.36864	-0.50476
