	SFB_v_GF_CD11b-CD103-	SFB_v_GF_CD11b-CD103+	SFB_v_GF_CD11b+CD103-	SFB_v_GF_CD11b+CD103+	SFB_v_GF_Monocyte	SFB_v_GF_Macrophage
Oosp1	   1.9733	  0.72758	   1.3064	  0.79558	-0.068186	   2.1582
Ank3	 1.1314	0.30028	0.42059	0.74614	0.66523	 2.0781
Phf21b	0.63205	0.41832	0.37063	 0.7836	0.32758	 2.3053
Btla	0.21622	0.53124	 0.7281	0.78473	0.72886	 1.9669
Pamr1	0.46696	0.45958	 0.6395	0.71369	0.48202	 2.0334
Cd24a	0.72181	0.56379	  0.821	 0.7289	0.67164	 2.2088
Cpxm1	 0.6149	 0.5765	 0.8772	0.55576	0.53888	 2.1391
Dusp14	0.24875	0.38896	 1.1248	0.77138	0.53095	    2.1
Klrd1	0.60173	0.36557	 1.2062	0.58589	0.76577	 2.3579
Plat	0.73122	0.30939	 1.0832	 0.5777	0.29864	 1.8795
Arap2	  1.0835	0.094985	  1.3715	   0.896	 0.61107	  2.1018
Gpr56	 0.76972	0.032862	  1.5439	 0.97307	 0.40507	  1.9698
Mustn1	0.23456	0.21282	 1.9862	0.43063	0.66353	 1.9923
Dio2	0.027227	-0.18115	 0.77759	  1.3131	  1.0661	  1.7613
Cacna1e	0.72128	0.60103	 1.2277	 1.8873	 1.6422	 2.8504
Lama5	0.42444	 1.0541	 1.2248	0.84607	 1.2499	 2.7264
Plagl1	0.72425	  1.045	0.86513	 1.2809	 1.6565	 2.7325
Btbd17	 -0.2244	-0.16888	-0.35282	  1.3343	-0.19491	-0.31875
Zfp418	-0.70451	0.039707	-0.47205	  1.1222	-0.30067	0.094393
Galnt3	-0.15111	-0.47132	-0.49255	  1.5067	  0.3362	 0.84728
Pon3	  0.23927	-0.050219	 -0.37871	   1.3733	  0.32267	  0.25321
C4a	 0.23308	-0.36313	 0.83273	  1.1031	 0.29564	 0.28827
Ptgs2os	  0.3247	-0.28559	 0.58367	  1.1125	 0.76966	 0.76311
Znrf3	 0.49905	-0.24101	 0.82071	  1.3239	 0.47559	 0.72289
Fam213b	 0.62145	 0.50097	  1.1796	  1.3785	 0.83895	0.020287
Cx3cl1	-0.12732	 0.91021	  1.0145	 0.83937	 0.34896	 0.62311
Fam227b	 0.1928	0.70912	 1.0188	0.83142	0.81843	0.34406
Tmprss9	-0.1491	0.90944	 1.2501	0.92581	0.77214	0.32397
Rhobtb1	-0.21838	 0.14839	 0.92171	  1.1051	  1.0757	 0.26857
R74862	-0.61248	 0.77402	 0.39697	  1.1212	 0.53853	 0.42521
Irgq	 -0.27169	  0.74629	   1.1315	  0.60765	 0.032317	-0.065224
Mex3a	-0.26305	 0.81479	  1.0618	 0.41389	 0.47259	-0.34973
Prune2	-0.068105	   1.1446	  0.75614	  0.67516	  0.89844	 -0.25645
Gm20594	  -0.1236	  0.19581	  0.26715	   1.0047	    0.739	0.0084709
Ube2e1	 0.14068	-0.12351	 0.28033	  1.0099	 0.52095	 0.28687
Rln1	   0.1208	  0.49909	   0.2588	   1.2932	  0.12732	-0.094366
Slc7a8	  0.24637	  0.49253	  0.28966	   1.2061	  0.20749	-0.079468
Tmem144	 0.21314	 0.43507	 0.26801	  1.0686	 0.13826	0.014805
Zfp174	 0.33303	  0.3577	0.010866	  1.1569	 0.47536	 0.03064
Pars2	-0.11029	 0.62445	-0.13813	  1.0388	 0.98375	 0.29651
Rimbp3	0.16238	0.51167	0.03589	 1.3196	0.82788	0.20692
Man2c1os	 -0.4491	 0.67669	 0.23758	   1.161	 0.49202	-0.63264
Crtam	 1.1697	 2.0515	 1.3162	 1.1567	0.84018	0.64682
Slc4a9	 1.1414	 2.0769	 1.7615	0.99356	0.39754	 1.0997
Hr	0.73696	 2.2008	0.83059	0.44229	0.80705	 1.0803
Reep1	 1.7537	 2.3442	0.92952	0.93368	 1.2509	 1.0037
Spa17	  1.1279	    1.73	 0.52485	 0.91726	  1.2355	-0.13157
Dppa3	 0.58859	  1.5534	 0.82147	-0.43358	  1.5614	  1.1309
Xylt1	 0.94435	  1.4238	  1.4381	-0.57402	  1.2005	  1.2634
Mir466d	0.089545	  1.6941	 0.79735	-0.64081	  1.0826	  1.2239
Tnfrsf26	 0.15652	  1.6198	 0.95736	-0.21851	 0.69718	 0.94445
Acoxl	0.58006	  0.496	 0.4039	0.40215	 2.6628	0.88563
Ccdc184	 0.45123	 0.40502	-0.17485	 0.63421	  2.1332	  0.9322
Coro2b	  0.85628	  0.51012	0.0017811	  0.59682	   2.0088	  0.62315
Cldn1	 0.41494	 0.52411	 0.47472	0.052154	  2.1002	  1.5971
Eya1	0.92461	0.75359	0.11842	0.27385	 2.1649	 1.3754
F8	 0.99505	 0.50791	 0.10332	0.066258	  2.1385	  1.1657
Angptl1	0.02244	0.90682	0.14422	0.70297	 1.8219	 1.2558
Gm19710	0.092252	 0.71048	 0.28273	 0.37875	  1.6953	  1.0669
Hemk1	 0.37023	 0.85837	-0.43124	 0.75989	  1.8386	  1.2104
Dnajb3	0.82421	 1.0806	0.46727	0.68361	 2.1612	 1.6394
Htr2b	  0.94073	   1.4288	-0.014588	  0.60959	   1.7256	   1.6182
Gjb2	0.78716	 1.3763	0.50451	 1.0417	 1.7075	 2.1309
Itih2	0.94702	 1.2097	0.83486	0.73491	 1.5994	  1.881
Ftsj2	0.48539	 1.1799	 0.4649	0.58602	 2.8163	 1.5633
Eaf2	0.50516	0.52532	0.49265	 1.1022	 1.9183	 2.3523
Egf	0.45187	0.30477	0.58577	0.51239	 2.0857	 2.4465
Ly75	0.34193	0.51795	0.26661	0.53887	 1.4835	 2.5756
Il1r1	0.54487	0.84477	 0.4056	0.20744	 2.1706	 2.3355
Slc1a4	 0.17417	 -0.2374	-0.31941	 0.32447	  2.9845	  1.6288
Hoxa2	 1.2064	 2.2081	 0.7921	0.57514	 2.5364	 1.4469
Acpt	  0.57501	-0.074346	   0.2558	  0.19976	 -0.28825	   1.4386
Sult4a1	 0.66423	-0.16288	 0.20208	 0.34383	-0.21657	  1.4362
Nkx2-3	   0.7029	-0.032398	  0.12294	  0.33175	-0.076799	   1.1824
Ccdc141	 0.78913	 0.17988	 0.38879	0.017785	-0.11945	   1.319
Ogn	 0.81357	0.033739	 0.42776	0.070181	 -0.2886	  1.0955
Ppap2c	  0.9094	-0.33027	 0.55787	 0.43436	-0.17843	  1.3147
Ap1s3	 0.39973	  0.3384	 0.36358	 0.26614	-0.49983	  1.1142
Synpo2	 0.22258	 0.40567	 0.65697	 0.17539	-0.35871	  1.0491
Aspn	  0.28778	   0.1368	  0.25758	0.0081924	 -0.36341	   1.2457
Phgdh	 0.26423	 0.13675	 0.39146	 0.12549	-0.17948	  1.0909
Zeb1	  0.27632	 0.048365	  0.13538	  0.18311	-0.039454	   1.1212
Foxa1	  0.53328	-0.049001	   0.6103	  0.37068	  -0.3698	   1.2715
Zfp750	 0.34678	0.030049	 0.56318	 0.23596	-0.27947	  1.4305
Klri1	  0.48277	  0.14752	  0.70401	  0.29224	-0.062818	   1.5492
Scube2	  0.56423	  0.16829	   0.7653	0.0010706	 -0.03251	   1.3141
Foxp4	  0.50254	  0.32471	  0.67253	  0.22873	-0.015136	   1.0112
Dmtn	 0.35766	-0.15406	 0.31572	-0.14122	 0.04803	  1.2954
Gpc6	  0.3694	-0.34435	 0.63973	-0.22372	-0.16439	  1.0832
Klrb1b	  0.96825	  0.35594	  0.62383	  0.34113	-0.040642	   1.0136
Tceal1	  1.0869	 0.24827	 0.58145	 0.44251	-0.12732	  1.0919
Styk1	 1.0108	0.14376	0.75366	0.13897	0.11887	0.86857
Myo1b	 0.82512	-0.19974	 0.94418	 0.64381	 0.02807	   1.014
Ptpn3	 0.76874	 0.16452	  0.9887	 0.50362	0.043439	  1.0397
Aplp1	  1.0984	  0.2446	 0.52904	 0.67207	-0.20098	  1.4157
Gsto2	 0.80562	 0.68433	 0.36432	 0.76364	-0.37037	  1.2057
Plet1	  0.71133	  0.73073	  0.54287	  0.83092	0.0074106	   1.5305
Traf4	 0.79278	 0.57257	 0.24458	 0.29223	-0.39372	  1.4772
Arhgap29	 1.1417	0.10519	 0.1906	0.82262	0.51196	 1.5036
Rasef	 1.1894	0.40094	0.36084	0.68597	0.42974	 1.2118
Cftr	 0.87628	 0.26361	0.096362	  1.0683	 0.17231	   1.298
Cacna2d1	0.83501	0.32981	0.43472	 0.4812	0.24336	 1.2264
Efna5	0.74047	0.35038	0.39582	0.41533	0.39526	 1.2726
Ptk7	0.68993	0.23126	0.47444	0.38216	0.15486	 1.2958
Tubb2b	0.69262	0.28748	0.21325	0.42351	0.11318	   1.19
Popdc2	  0.76823	  0.37241	  0.33827	  0.24336	-0.033932	   1.0452
Clip3	0.71042	0.17253	0.18411	0.69608	0.26499	 1.1185
Lingo1	0.73505	 0.1949	0.39848	0.71586	 0.2198	 1.0452
Foxq1	 0.65621	 0.37803	 0.21217	 0.60791	-0.12831	  1.0477
Sdk2	0.58503	0.36218	 0.1469	0.67796	0.13589	 1.0771
Ffar3	 0.7071	0.18606	0.21578	 0.5565	0.28055	 1.4302
Tead3	0.43876	0.23267	0.30603	   0.72	0.23271	 1.5426
Prr5l	0.29294	0.38389	0.28199	0.69301	0.50445	 1.3959
Maob	0.23702	0.28498	0.47678	0.98372	0.14233	 1.5498
Tmem198b	0.32997	0.44438	0.38696	 1.0005	0.15801	 1.2087
Akt3	0.17649	0.23039	0.24984	0.29068	0.30449	 1.0011
Serpine3	0.30261	0.14228	 0.1129	0.31549	0.48052	 1.0675
Gm15706	 0.30563	 0.22097	0.066943	 0.21511	   0.132	  1.0149
Lrrc16a	0.26282	0.37797	0.10365	0.14117	0.32373	 1.1621
Shb	  0.27422	  0.24415	-0.029584	  0.22867	  0.24365	   1.1818
Cntd1	  0.38081	  0.26992	-0.058062	  0.53064	  0.22251	   1.1196
Zfp821	 0.34239	0.032725	-0.16052	 0.52035	0.055645	  1.0052
Col6a4	 0.30971	 0.14251	 0.37188	 0.42086	0.082612	  1.4372
Mall	 0.14156	 0.20747	 0.39282	 0.54172	0.059603	  1.3062
Fkbp14	0.099596	 0.30006	 0.38625	 0.20219	 0.21519	  1.5045
Ryr2	0.22394	0.36854	0.18803	0.20257	0.21907	 1.5388
Prex2	 0.29716	    0.32	 0.28212	  0.1154	0.078346	  1.3146
Rai2	0.21279	0.22329	0.21176	0.20948	0.21046	 1.3245
Serpinb6b	  0.43159	   0.5832	  0.13311	  0.35674	-0.018922	   1.5703
Chst11	-0.060163	  0.48102	   0.1111	  0.30016	  0.33419	   1.7258
Msh4	 0.011336	   0.5257	-0.060275	  0.45109	 0.046585	   1.4323
Musk	 0.010527	   0.6945	 0.082314	-0.012236	  0.38511	   1.1298
Dapk1	-0.059658	  0.12479	-0.099937	 -0.14209	  0.42158	   1.0687
Itgae	-0.078395	 0.026639	 0.083156	-0.030085	  0.25642	   1.1496
Plp2	 0.18448	-0.10832	 0.29505	0.048607	 0.41742	    1.13
Plxnc1	   0.154	-0.20214	 0.19848	0.011932	 0.69914	  1.0642
P2ry1	     0.37	 -0.11905	  0.21404	-0.098768	  0.63592	   1.5413
Calcb	0.64812	0.44271	0.33156	-0.2346	0.15587	 1.3573
Gnb4	 0.36158	 0.52008	   0.276	-0.36956	 0.30599	  1.4434
Haao	-0.22058	-0.15326	 0.57729	 0.32737	 0.42116	   1.278
Rhof	-0.09937	-0.11209	 0.31168	 0.62259	 0.33532	  1.1112
Jag2	-0.19565	 0.30383	 0.66295	 0.70045	 0.17594	  1.0198
Zfp462	-0.24782	 0.23926	 0.60468	 0.54512	-0.10459	  1.7159
Cdkn2b	  0.67098	-0.037884	 -0.27181	  0.55534	   0.2526	   1.2512
Map7	  0.95032	  0.26719	 -0.11178	  0.52971	-0.026288	   1.0682
Tmem25	 0.63362	-0.14972	-0.27231	 0.24984	-0.18699	   1.018
Hepacam2	  0.43834	  0.32562	-0.095404	-0.028643	 -0.38732	   1.0698
Tmtc2	 0.64194	0.061924	-0.37476	-0.28014	-0.16052	  1.1706
Actn1	0.031278	  0.2004	-0.23533	-0.15986	-0.30531	  1.3132
Cdon	-0.069456	    0.115	 -0.44641	 -0.06979	 -0.34394	   1.4913
Hoxa1	-0.29235	 0.11487	-0.27088	-0.21815	-0.62914	  1.0929
Dennd3	 -0.15197	 -0.30932	 -0.09807	-0.098034	 0.064964	    1.421
Flt3	-0.037211	 -0.10401	 0.030799	-0.012924	 -0.21823	   1.5608
Atp2a3	 -0.17822	-0.038607	 -0.13206	  0.28931	 -0.42227	   1.0639
Nedd4	 0.051457	 -0.12214	 -0.07709	-0.014762	 -0.38166	   1.0839
P4ha2	-0.23083	 -0.1486	  0.2863	  0.2698	-0.20473	   1.121
Strbp	-0.016906	 0.016375	  0.30098	  0.28148	 -0.12095	   1.0029
Mvk	-0.29778	-0.16709	 0.16097	 0.50561	-0.57301	  1.3063
Ccser1	-0.031295	  0.17656	  0.28587	 -0.14616	  -0.8082	   1.0929
Rbpms2	 0.17976	-0.31242	 0.22936	-0.32485	-0.64267	  1.0139
Ncald	 0.64244	0.049463	0.055112	-0.41274	-0.68092	  1.1633
Ptpn14	0.50537	0.24182	 0.5129	-0.3506	-0.5871	 1.4035
Cd70	-0.051349	 -0.47613	 0.065378	   0.2651	-0.018529	   1.0118
Cdh1	 0.071705	 -0.85892	  0.19607	  0.44064	-0.067067	   1.0454
Il1rl1	-0.28307	-0.99976	-0.15481	 0.39204	-0.02593	  1.0771
Pfpl	 0.12803	-0.66103	-0.49782	 0.88007	-0.66967	  1.0996
Rab4a	-0.16248	-0.39224	-0.53494	 0.48897	-0.46099	  1.0383
Scube1	-0.16093	-0.43856	-0.41142	 0.21337	-0.38814	  1.1577
Cacnb2	  0.59733	-0.094941	  0.64798	 -0.75051	  0.32083	   1.3391
Chac1	-0.21032	 -0.2924	 0.73011	-0.16476	 0.25347	  1.3538
Gm19395	-0.17868	 0.22914	   1.198	-0.20287	 0.53872	  1.2575
Negr1	 -0.25808	-0.011876	   1.0194	 -0.24239	  0.29613	   1.2517
Ikzf4	-0.14351	-0.03816	 0.85191	-0.12173	-0.39079	  1.4649
Cxxc5	-0.030464	-0.011024	 -0.73239	  0.39656	  0.59275	   1.0684
Siah1b	 0.19998	  0.2849	-0.84156	 0.36257	 0.94803	  1.0153
Gm10125	-0.099905	 0.070508	  -1.0216	  0.53952	  0.36602	   1.5799
Hip1r	 0.17027	0.077591	-0.59705	 0.40057	 0.15159	  1.3274
Fzd4	0.0019219	  0.68149	 -0.54388	  0.47961	 -0.19029	   1.2515
Gpr151	-0.45771	 0.38846	-0.25682	 0.76607	0.066362	  1.1579
Park2	0.056554	 0.72057	-0.37301	  1.1241	-0.18273	 0.81735
Tdgf1	-0.41501	 0.12247	-0.89387	  1.0217	-0.08081	  1.3512
Adam32	 0.17812	 0.95188	 0.18284	-0.27278	-0.34673	  1.4966
Cd27	-0.31654	 0.80478	-0.05649	-0.29372	-0.27431	  1.2483
Gm15760	-0.61989	 0.66861	 0.30254	0.081247	-0.13077	  1.2832
Tcf21	-0.72698	0.097566	-0.39645	-0.71432	-0.53139	  1.1225
Tgfb2	-0.69972	 0.25744	-0.12859	-0.13472	-0.92047	  1.3409
Chst2	  1.0891	 0.51646	0.089051	 0.39235	-0.99395	0.039279
Hddc3	  1.2968	0.051316	-0.21912	 0.29582	-0.76413	 0.48639
Creb3l1	  1.0591	 0.33525	-0.28213	 0.78603	-0.27851	 0.52463
Sp3os	   1.2006	-0.089694	 -0.39556	  0.50223	   0.1641	  0.28795
Ehd2	    1.2151	    0.1659	  0.052902	   0.31894	-0.0099394	   0.53858
Ryk	  1.2375	 0.19686	0.062157	 0.12479	-0.28052	 0.42838
Fam89a	    1.5214	   0.45047	-0.0027852	 -0.051462	 -0.072225	  0.044347
Flnc	  1.6645	 0.13653	 0.05277	 0.30523	-0.29567	   1.207
Pcdh18	 1.4337	0.32094	0.53716	0.27594	 0.1814	 1.4307
Rhoj	  1.6881	 0.55406	 0.54379	 0.16361	0.087867	  1.0041
Tmem45a	  1.1008	 -0.1593	0.083481	 0.99639	-0.24752	  1.1753
Gucy1a3	  1.0967	 0.86488	-0.10059	-0.25677	-0.30629	  1.0164
Hspa12a	  1.1135	 0.57188	-0.22521	0.026731	 0.40334	  1.0415
Mir6362	  1.1779	  0.6048	0.073191	0.019243	 0.61707	 0.88504
Kalrn	  1.1137	 0.11178	-0.25487	-0.34874	 0.44455	 0.71826
Zbtb42	 0.87479	 0.37181	-0.58313	-0.15132	 0.26313	  1.1823
Ank2	0.71532	0.08579	0.48107	0.42735	-1.1876	 1.0972
Arl6	0.60094	 0.5227	0.34023	0.53607	-1.1748	 1.0025
Pam	  0.8245	 0.48422	0.086186	 0.44754	-0.89117	  1.1272
Qpct	0.60889	0.39903	0.14357	0.21141	 -1.353	0.62976
Serpinb1a	0.18453	0.28204	0.49757	0.36591	-1.4276	0.83123
Spsb1	0.12784	0.54006	 0.2615	0.31236	-1.1331	0.91134
Cep170b	 0.64041	 0.59057	-0.37638	 0.49539	 -1.0479	 0.97071
Gm16740	 0.23776	 0.65444	0.077437	 0.51585	-0.93902	  1.0032
Mir1191	  0.37239	  0.64085	-0.097563	  0.72038	  -1.0039	    0.812
F2rl1	 0.59024	 0.65105	-0.13255	 0.73447	-0.57937	  1.2315
Gdf11	 0.65851	 0.52556	 -0.1274	  1.0002	-0.44967	 0.81661
Mical3	 0.21787	 0.42287	0.022545	 0.26778	-0.72028	  1.4573
Chst10	 0.43256	 0.54252	-0.63196	 0.72678	 -1.2032	  1.4447
Arhgap28	 0.51095	-0.28041	-0.12622	 0.12764	 -1.4095	 0.83681
Cdkl2	  0.2897	0.047127	-0.35932	 0.21742	 -1.4985	 0.84147
Cage1	 0.81888	-0.29325	-0.26116	 0.40669	  -1.365	 0.56253
Scn7a	 0.55816	-0.67237	-0.18889	-0.10906	-0.85014	   1.199
Hgfac	-0.12467	-0.16196	-0.45587	-0.18996	 -1.0085	  1.1717
Siglecg	-0.24794	-0.28044	-0.48806	 -0.1961	 -1.2101	  1.1306
Nck2	 0.19072	 0.19543	-0.70422	-0.42249	 -1.6449	   1.218
Amotl1	 -0.33665	 -0.66555	 -0.18332	  -0.7676	-0.015246	   1.1528
Hspg2	-0.29334	-0.37874	-0.47947	-0.49145	-0.18893	   1.462
Mmp10	 -0.33631	-0.047277	 -0.35524	 -0.74826	  0.25451	   1.1276
Fgfr2	-0.61527	-0.44562	-0.93385	 -1.0045	-0.23651	  1.0869
Cacna1s	-0.51603	-0.42157	-0.53709	-0.24127	 0.71947	  1.7107
Igfbp3	-0.38252	-0.38226	-0.81309	-0.82292	 0.56374	  1.6336
Card10	-0.096217	  0.19612	 -0.15455	-0.091303	  0.38088	   1.8946
Sorbs1	-0.0097228	  -0.15004	 -0.015675	  0.021387	   0.60125	    1.9142
Lrrc1	-0.028317	  0.18067	  -0.1449	 -0.43444	   1.3088	   1.8312
Cnn3	  0.12803	  0.08348	-0.076844	 -0.56225	  0.71127	   1.4862
Smad6	 0.22234	 0.28696	-0.18398	-0.35425	 0.42423	  1.3089
Tnfsf11	 0.31378	0.075376	-0.35881	-0.93663	 0.48157	   1.077
Slc22a23	 0.49811	 0.51071	-0.54895	-0.57546	-0.74855	  1.9904
Upp1	 0.78788	 0.89807	 0.11162	-0.97955	-0.14849	  1.5495
Gls2	 0.21904	-0.61566	 0.94238	 0.49647	-0.72301	  1.9051
Il17rd	 0.45134	-0.34737	 0.51912	 0.46736	-0.66637	  2.2074
Sema3f	0.54112	 0.5894	0.58764	0.74097	-1.0899	 2.5613
S1pr3	  1.7103	-0.13423	  1.0922	-0.42524	 0.80969	  1.5596
Acyp2	     1.11	  -1.0828	 -0.15512	-0.021262	-0.095672	 -0.27667
Capg	  1.0351	-0.71399	 0.17161	 0.57269	   -0.11	 0.25765
Esr1	     1.239	  -0.44637	  0.096214	   0.14726	   0.24032	-0.0012131
Cib2	 1.0302	-1.3228	0.21278	0.33451	0.74658	0.33748
Tlr2	 0.96386	 -1.4738	-0.30335	 0.34085	 0.37107	 0.26718
Arhgap24	    1.123	 -0.47618	-0.059443	 0.045627	  0.53265	  0.58342
Jag1	  1.0666	-0.53973	 0.20159	-0.18855	 0.61137	 0.92468
Olfr920	 0.60409	-0.56394	 0.14255	 0.21737	 0.45882	  1.0267
Bmp8a	  1.1175	-0.50004	 0.33201	 0.56863	 0.14379	 0.84334
Cald1	  0.9499	-0.33889	 0.57273	 0.18994	 0.23784	  1.0245
Myo1e	   1.2743	 -0.70098	  0.37442	-0.058622	  0.12172	   1.1759
Kirrel3	  1.0145	-0.43223	 0.71706	 0.29113	 0.61771	 0.65673
Zscan2	   1.1309	 -0.26284	  0.49095	-0.038646	  0.89536	   0.4824
Agpat2	 0.78549	-0.73898	0.015119	  1.1605	 0.56892	  -0.197
Tlr8	0.71548	-1.1032	 0.2265	 0.9847	0.41617	0.10622
Cables1	   0.3157	  -0.8323	-0.067444	   1.0283	 0.028065	 -0.12389
Mmp8	 0.51565	-0.90012	 0.55415	  1.5385	-0.30858	-0.21843
Cd93	    0.693	  -1.0716	   1.2113	  0.62144	  0.21734	-0.052282
Clec4a1	  0.4854	 -1.2567	 0.67801	 0.56829	  0.1179	-0.20544
Epb4.1l1	  1.1628	-0.73173	 0.63266	 0.87737	  0.4271	  0.0728
Zcchc3	  1.0674	-0.62361	 0.62852	 0.70152	0.036026	-0.47025
Pdgfrb	  1.4423	  -1.169	   1.152	-0.37516	 0.21216	0.074119
Adora2b	 0.59133	-0.94696	   0.586	 0.67604	 0.73232	  1.2279
Zhx2	0.77458	-1.0809	 1.0494	0.72911	0.57285	0.94266
Nrp2	 1.1414	-1.3636	 1.1975	0.64847	0.93301	0.65735
Gda	  1.2088	-0.83254	 0.71272	 0.07921	  1.1064	  1.1143
Rab37	0.77564	 -1.066	 0.9673	0.44062	 1.3958	 1.6665
Clec2g	0.36102	-1.3182	0.31366	0.15783	0.83714	 1.1391
Skint3	0.036191	 -1.3605	  0.4573	 0.67259	 0.51744	  1.0154
Mmp12	0.41278	-1.5473	0.45907	0.78419	0.13054	0.59643
Gm15987	0.23377	 -2.135	0.71121	0.33306	0.32905	 1.1763
Aldh1a1	 0.71868	-0.68079	-0.71016	 0.42786	 0.66629	  1.2501
Klhl41	 0.47951	-0.63052	-0.26564	 0.14549	  1.0102	  1.6437
Il22ra2	 0.84682	 -1.1515	 0.29897	-0.18238	 0.65124	  1.8395
Gm9047	  1.7983	-0.37595	-0.17914	 0.53879	 0.89307	-0.55102
Dthd1	 0.82617	-0.80925	  1.4798	 0.64311	-0.20645	 0.86477
Vash1	 0.63873	-0.77453	  1.4289	 0.90684	-0.10723	  1.5094
Prkg1	   1.2235	 -0.20352	   1.9829	0.0050357	 -0.43016	  0.56077
Spry2	 0.80321	-0.51701	  1.8266	 -0.2084	-0.18614	  1.5661
Gnat1	0.42773	-1.7258	0.77242	 0.6218	-1.0886	 1.0132
Zfp9	  1.6295	-0.52521	-0.32575	  1.3933	 0.95563	  1.5313
Aatk	 0.42585	-0.83762	  0.6557	-0.43298	  1.4846	  0.9815
Dscam	  0.44819	  -0.8396	  0.37361	-0.028516	    1.952	   1.0889
Gm16907	0.54094	-1.1205	0.99518	0.21011	 1.8352	0.87192
Rusc2	-0.078325	 -0.57681	  0.69165	 -0.43255	   1.2875	  0.59703
Ankrd50	    0.49977	   0.023852	-1.4152e-05	   -0.87003	     1.3197	    0.69374
Clmn	 0.074152	 -0.17422	-0.041261	-0.096987	   1.4783	   1.0776
Foxd2os	-0.047009	 -0.27998	  0.18883	 -0.33253	   1.4963	   1.4317
Ctla4	 0.39918	0.050262	 0.10333	-0.49898	  1.6902	  0.8179
Sema3b	   0.38638	 -0.096419	  0.033164	-0.0086159	    1.8433	   0.88625
Gab1	 -1.0349	-0.27061	-0.36949	-0.14885	   1.284	 0.85803
Upb1	 -0.5773	-0.23403	 0.10968	 0.19152	  1.3228	  0.9734
Lpar2	-0.88794	 -0.5245	 0.24834	-0.39562	  1.0682	  1.0898
Amelx	-0.010796	 -0.67425	 -0.20963	 -0.20736	   1.0167	 -0.10376
Hrh4	0.064684	-0.72082	-0.09163	-0.21043	  1.0106	 -0.1093
Cd101	 0.049833	   -1.075	 -0.20732	-0.063618	  0.98415	-0.092163
Gm5544	 0.45919	-0.73425	 0.09002	 -0.1224	  1.2039	-0.13745
Fam69b	  0.1448	 -1.2453	-0.25194	-0.56085	  1.0624	-0.56284
Arhgap23	 0.83375	-0.59137	-0.29334	-0.30149	  1.0371	-0.20469
Kcp	  0.22764	 -0.39117	 -0.81113	 -0.58269	    1.183	-0.029672
Pih1d1	 0.37546	  -0.211	-0.69496	-0.13698	  1.1182	0.025927
Zfp248	  0.42918	 -0.58347	   -0.484	-0.077937	   1.0791	-0.011412
Apex1	0.072276	-0.53783	-0.28086	 0.38537	  1.1338	-0.44744
Arv1	  0.10423	-0.093538	 -0.28113	  0.33526	   1.0463	 -0.33519
Efnb3	  0.26476	-0.077209	 -0.22435	  0.64787	   1.0411	 -0.25031
Dscc1	-0.41511	-0.16137	-0.21798	 0.44525	  1.2137	 -0.4242
Ndnl2	 -0.39005	 0.018451	 -0.33547	-0.037965	   1.0318	 -0.62366
Mfsd9	 0.090145	 -0.77439	-0.023893	-0.053712	   1.0006	 -0.57962
Tbcc	-0.21005	-0.82204	 0.13256	 0.25077	  1.0098	 -0.8359
Zfp775	-0.074531	 -0.62092	 -0.13303	  0.26529	   1.0206	 -0.72112
Pkp3	-0.33427	-0.65802	0.003798	 0.35667	  1.4573	-0.56371
Dmbt1	-0.41825	-0.41156	-0.41346	 0.96231	  1.1566	-0.38737
Ccdc17	-0.78046	-0.50232	-0.93727	-0.44458	  1.5328	 -0.4668
Cyp2s1	 -0.82496	 -0.51366	 -0.46759	 -0.42994	   1.1149	-0.071596
S100b	 -0.50372	-0.032247	 -0.51653	 -0.28132	   1.3114	 -0.21268
Galr2	-0.23379	-0.58004	-0.57846	-0.53262	  1.2826	-0.57694
Prtn3	-0.10078	 -0.3929	-0.52819	-0.45867	   1.022	-0.23297
Prss57	-0.48016	-0.46208	-0.19827	-0.29928	  1.2451	 -0.7951
Zfp105	 -0.21364	 -0.51278	-0.087809	 -0.23935	   1.4477	 -0.74026
Ankrd6	-0.18999	 0.53143	 -0.5222	-0.12337	  1.1737	0.085875
Klhdc4	-0.047613	  0.46824	 -0.13339	0.0058379	   1.2878	 0.068891
Mrps28	  0.03513	-0.038865	 -0.17302	 -0.15605	   1.3044	  0.22871
Vgll4	-0.15164	0.023815	-0.11238	-0.13498	  1.2367	0.025447
Zfp687	 -0.06154	  0.10832	 -0.33934	-0.033011	   1.2007	  0.10948
Pja1	-0.091848	  0.16023	-0.040817	 -0.30303	   1.1225	  0.31811
Klkb1	-0.067015	  0.35726	 -0.15733	  -0.2923	   1.2551	 -0.48183
Six1	-0.098557	  0.30274	 -0.24923	 -0.11851	   1.0481	 -0.17199
Usp53	0.039823	 0.12194	-0.29546	-0.28125	  1.1224	-0.28067
Zfp28	 0.17413	 0.30914	-0.44981	-0.56637	  1.1824	 0.26349
Ankzf1	  0.25445	-0.067757	 -0.23486	0.0052175	   1.0481	 -0.13605
Cib3	   0.22235	  -0.14107	  -0.41975	-0.0065437	    1.1218	  -0.14563
Nkain1	 0.093029	 -0.19682	 -0.14426	 0.024086	   1.1302	-0.051883
Asb8	0.014418	-0.18167	0.031847	-0.20675	  1.0918	-0.29032
Cdpf1	    0.21295	   -0.19939	-2.0244e-05	   -0.19808	     1.1044	   -0.19367
Gtf2e1	-0.072919	 -0.23073	  0.20711	 -0.21416	   1.2035	  -0.1907
